lead,mes,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,1,0.04722841614388329,-0.7978588908359721,1.210961064961796,0.23586748965823395,0.17725236843005743,0.5837899043027248,0.32436090807131535,0.15364891518737667,0.25706771860618005,-0.052670027029001476,40,40
1,2,0.11758675866725077,0.5840906171663581,1.221706505681205,0.3441032162636257,0.16092081831215177,0.37707756232686984,0.2068081991215226,0.12951219512195122,0.10322108345534386,-0.014023545706371099,41,41
1,3,0.011461816740690911,0.4014442387166016,1.816310366245648,0.13877836782078606,0.12111407690731613,0.278393351800554,0.20876037091264033,0.15103658536585374,0.1793557833089312,-0.04085872576177274,41,41
1,4,0.1407601270921096,-2.7557252269932713,1.3885532528982536,0.40788179120596535,0.1343647305752993,-0.005193905817174604,0.19655929721815513,0.06871951219512185,0.0031722791605661715,0.020429362880886592,41,41
1,5,0.30456273428988967,-5.1293929578405235,1.0416732416831112,0.5969715241568959,0.2391484756023654,0.41204986149584477,0.08735968765251323,0.10719512195121939,0.10529526598340644,0.013677285318559718,41,41
1,6,0.22456721135573543,-1.4351196760352116,0.7797870334340458,0.4753700566998393,0.16767460507016785,0.24688365650969535,0.1573938506588578,0.004390243902438806,-0.06722791605661316,-0.0631925207756232,41,41
1,7,0.14738880146906774,-1.2312072350451415,0.6642171737067059,0.38473848289179813,0.12587448156175085,0.19909972299168988,-0.03989751098096628,0.02493902439024387,-0.032088823816495804,-0.07115650969529086,41,41
1,8,-0.18443809895774188,0.9173564900560611,0.7503031263196898,-0.0999083818663175,0.0020803284237511654,-0.01632697786543935,-0.0626393884312435,0.06936226166995385,0.21375256216885163,-0.0753159471108189,40,40
1,9,0.059204762190037785,-0.570956874822526,0.6128012765916727,0.24786108603864332,0.07497624023146954,0.32646650595368554,-0.011202640161916522,0.020644312952005306,-0.07501514741333737,-0.043355979253415056,40,40
1,10,0.13419350411893938,-1.6932742345572849,0.69748607517794,0.3679494473137795,0.13669779355525835,0.5459858280371102,0.22522592205850112,0.0048652202498356,-0.02757473798197796,-0.005004017824530527,40,40
1,11,0.24041177334793662,1.3799888929374298,0.7565815534572748,0.490716281566453,0.24235422596255984,0.5030681569143108,0.4723543592321875,0.04003944773175527,0.05041832643642585,0.05599386368617132,40,40
1,12,0.13722859273285215,-2.422324008187653,0.9684873964065062,0.37171250978629,0.236653004471862,0.7183870260793339,0.6104214203761715,0.14779750164365557,-0.0565804230962601,-0.0015340784571553634,40,40
2,1,-0.025148080211117252,-0.7077802647693232,1.2561140786123888,-0.011732705945514108,0.05392461720171615,0.3735846299948864,0.06975544984594739,0.07291255752794223,0.1352438411261938,-0.05540945284535015,40,40
2,2,0.024347432228152277,-0.5421762357400117,1.2629156521043248,0.16082641671917852,0.05356631383334498,0.14730805756446785,0.015611504299287038,0.0037475345167653495,-0.055806938159879804,-0.040981810212579406,40,40
2,3,-0.0319159291304425,-0.7721615490965779,1.8557330195287534,-0.17925525604166834,0.014931432259730149,0.05297783933518008,-0.07369448511469012,-0.053780487804877986,0.02061981454367956,-0.06353878116343492,41,41
2,4,-0.04758783273264955,-0.5764817982093942,1.53320614746415,-0.16988445656852208,0.016575291006146964,-0.006752077562326875,-0.043435822352367204,-0.04225609756097537,-0.03818936066373868,-0.06215373961218851,41,41
2,5,-0.013603243036397705,0.27782443286100783,1.2575826132651737,0.015146005124178647,0.0320210771974655,0.07756232686980613,0.07357247437774506,0.04262195121951229,-0.040629575402635565,-0.05384349030470914,41,41
2,6,0.03699649200967625,1.2915899013196614,0.8689961721833994,0.1942988250853467,0.05423082033744875,0.05990304709141292,-0.04306979014153267,-0.01981707317073167,-0.005246461688628745,-0.08985457063711899,41,41
2,7,0.09799293992559721,-0.738538650532832,0.6831869349766818,0.32909500801229397,0.08061334947821719,0.017139889196676084,-0.056002928257687046,-0.025304878048780344,0.0004880429477792658,-0.046572022160664694,41,41
2,8,-0.11053313975439738,1.2204297383075204,0.7297039988722211,-0.18124205256528114,-0.005918818806897708,0.10855263157894757,-0.06551976573938512,0.04939024390243896,-0.04709614446071253,-0.07583102493074789,41,41
