lead,mes,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,1,-0.021100143529685367,0.2312536555459789,1.5913590363913825,0.13559418936950332,0.24180694113446277,0.9404631455913507,0.9283237292287067,0.4684418145956608,0.6215080377976305,-0.08389948133537861,40,40
1,2,0.31309505115617553,-2.3045877472106993,1.7091276781205325,0.5691276444779916,0.36117899604249315,0.6140927977839337,0.4481454367984381,0.5719512195121952,0.3368716447047341,0.17867036011080362,41,41
1,3,-0.006636726059709774,3.542629147417055,2.648327259185582,0.1063459337159689,0.0871261220928744,0.011253462603878384,0.6325036603221083,0.371280487804878,0.036725231820399995,0.116516620498615,41,41
1,4,-0.06767816167871898,16.665845485177012,2.3140267172196003,0.09054899506934146,0.078148492865868,0.36374653739612195,0.7334065397755003,0.24262195121951213,-0.16056612981942409,-0.0787742382271468,41,41
1,5,0.3390503095340396,-0.9859480714740061,1.6268000825697693,0.6258694978943932,0.3342592510994702,0.7505193905817175,0.28989751098096617,0.34853658536585364,0.1427525622254756,0.24809556786703624,41,41
1,6,0.2329407521912722,-2.728801827349098,1.1469110460645895,0.49353405488689794,0.22400361142082492,0.3888504155124656,-0.1233528550512446,-0.12152439024390271,-0.07271839921913115,0.0865650969529087,41,41
1,7,0.11370538948463094,-0.43378510694034217,0.7526661008671287,0.3634792856057968,0.1258146797039852,0.3516274238227147,0.016227428013665057,0.12310975609756092,-0.049170326988775104,-0.1430055401662047,41,41
1,8,-0.11741928153313741,3.310140227895228,0.9531054456604175,-0.04605174598026856,-0.0027544246724580113,-0.23018481992840933,-0.029766278635056986,0.005851413543721207,-0.05838522128114931,-0.08134268390678634,40,40
1,9,0.18561284722906213,-0.13065289436573288,0.5761749309027909,0.43248763643772065,0.14411637676001698,0.16410986923807436,-0.025254283172835512,-0.002432610124917911,-0.015456807312010934,0.010154138359266707,40,40
1,10,0.14397530320354734,-1.1946852180670362,0.7528221115641898,0.3813856293199081,0.13385546074254118,0.3008985316677625,0.0006574621959237748,-0.026298487836949436,-0.022160343427311657,-0.016692234640952375,40,40
1,11,0.30669874027026456,3.9024190505069076,0.6549480476895307,0.5724294135664619,0.3103485399157876,0.35897435897435914,0.15329182297508048,0.3232084155161078,0.21220559229608993,-0.13247863247863245,40,40
1,12,0.38995885695507293,1.4645560738274745,0.677117934601874,0.6411449875020908,0.5008821884795578,0.775732339834904,0.8375681633600185,0.5222222222222223,0.1749494011937449,0.23058660238147421,40,40
2,1,-0.0005743598477128131,-1.500153855911003,1.5752833792558427,0.1176692643126098,0.13939536402151154,0.7308057564467821,0.6795194080261953,0.24181459566074948,0.1501978832295573,-0.040251296661552916,40,40
2,2,-0.03241163117904722,-0.4005314557815169,2.071696634890791,-0.042866702647841634,0.09043792868747991,0.45960260062824165,0.2601616583517036,0.12925706771860612,-0.03466501656546894,-0.015779092702169484,40,40
2,3,-0.06600599829755649,4.1283618772069035,2.7253048518397165,-0.209915016039427,0.0159805356479108,0.05418975069252108,0.445095168374817,0.09585365853658534,-0.061737432894094724,-0.06492382271468156,41,41
2,4,-0.08283711621796086,5.651896567921236,2.330396159129338,-0.20484119474610604,-0.0033737244775289277,-0.004674515235456811,0.24011713030746695,0.0678658536585367,0.015251342118106415,-0.10058864265927991,41,41
2,5,-0.11094876613076776,8.506653302235328,2.1090991637092635,-0.15449331979624997,-0.02063741002857733,0.3254847645429363,0.0943142996583698,0.04603658536585353,-0.28318692044899985,0.029605263157895023,41,41
2,6,0.0670054206681876,0.8142895800783755,1.2648960624741297,0.25978887958601016,0.09905147017041627,-0.010041551246537495,-0.11896046852122999,-0.045365853658536626,-0.12506100536847264,-0.0027700831024930483,41,41
2,7,0.15800234058663365,-1.4173091183743756,0.7336159150172236,0.4037963521201486,0.11437949173530904,0.12811634349030476,0.020741825280624515,0.03500000000000003,0.008174719375305006,0.016793628808864258,41,41
2,8,-0.11308902795853659,3.250057134609138,0.9525105794999915,-0.1575071447497931,-0.020869982741630544,-0.11097645429362868,-0.09516837481698404,0.03743902439024405,-0.03550512445095211,-0.16897506925207728,41,41
2,9,-0.014982839059370257,-1.3842240099798013,0.6432329023967193,0.09776137218968078,0.007943833030329306,-0.1885455475199065,-0.042013123461087654,-0.14556213017751474,-0.043946835802039175,-0.05540945284535037,40,40
2,10,0.024084256460138675,-0.287288100661713,0.8038136581769098,0.15526396270569914,0.04655654575764512,0.04339250493096647,-0.05348648335073669,-0.051084812623274356,-0.02551211148496213,-0.009934984293958449,40,40
2,11,0.0962874983633607,-0.7131877483762529,0.7477578868019962,0.313950574736271,0.09139913571197222,0.26729490832054936,-0.020742287710613594,-0.06758711374095983,-0.05915870621752983,0.024399152604280827,40,40
2,12,0.18992060176319614,0.36753000670765296,0.7802765365978114,0.4467810935045431,0.14969108638039919,0.28683614581050476,0.4091864227610834,-0.03293885601577928,0.008650139871859253,-0.11531156402951259,40,40
3,1,-0.11882194320752171,1.6817273203467953,1.6657679188110923,-0.26767287346527413,-0.002584171719034245,0.3412594053619695,0.25113766742725985,0.13385930309007232,-0.045107063206611064,-0.1295565782745267,40,40
3,2,-0.0033409846020915346,-1.874642382628764,2.0423209514177403,0.028625927508348824,0.06423908567763004,0.34253780407626555,0.15458096453571557,0.17718606180144647,0.010970594681001922,-0.03751187084520402,40,40
3,3,-0.0620949673064739,2.414007314418808,2.6848554401765727,-0.6023723044639451,-0.005330919338260687,0.1272189349112426,0.336736667053409,0.11124260355029603,-0.06921401039048125,-0.09284827233545179,40,40
3,4,-0.06661152551398342,1.4264907892999386,2.3128705442110045,-0.5152452368468826,-0.013850197450466117,-0.00796398891966743,0.0386774036115175,0.009999999999999898,-0.05453879941434869,-0.08691135734072009,41,41
3,5,-0.07826003940220128,3.651231176819567,2.077838261908045,-0.3840990744409073,-0.018388133907585535,0.050554016620498854,-0.024890190336749773,-0.001646341463414469,-0.11346998535871178,-0.060076177285318444,41,41
3,6,-0.09916633622226034,-1.599131761866019,1.3729255581824062,-0.20553482636825124,-0.01651851823618733,-0.08102493074792227,-0.05612493899463167,-0.0022560975609755562,-0.09504636408003919,-0.1263850415512464,41,41
3,7,0.060594652619847755,-1.0100081070143625,0.7748895715267115,0.24708569192280244,0.049218943208841015,-0.02908587257617734,-0.013177159590044063,-0.009146341463414531,-0.046852122986823064,-0.011772853185595622,41,41
