Fecha,Caudal
01/01/1980,1870.4
01/02/1980,996.0344827586207
01/03/1980,1741.4193548387098
01/04/1980,1029.576923076923
01/05/1980,2686.516129032258
01/06/1980,1418.0
01/07/1980,1429.7
01/08/1980,4090.9
01/09/1980,3468.9666666666667
01/10/1980,2516.266666666667
01/11/1980,4733.1
01/12/1980,2963.0333333333333
01/01/1981,2184.3225806451615
01/02/1981,2427.3214285714284
01/03/1981,1095.0967741935483
01/04/1981,505.56666666666666
01/05/1981,1152.3870967741937
01/06/1981,1163.8666666666666
01/07/1981,851.9354838709677
01/08/1981,629.1724137931035
01/09/1981,1431.4
01/10/1981,1813.258064516129
01/11/1981,1699.9333333333334
01/12/1981,2244.2258064516127
01/01/1982,1012.9677419354839
01/02/1982,845.2142857142857
01/03/1982,942.2903225806451
01/04/1982,450.2758620689655
01/05/1982,603.4516129032259
01/06/1982,2129.5172413793102
01/07/1982,6029.5161290322585
01/08/1982,4226.733333333334
01/09/1982,2849.133333333333
01/10/1982,5285.533333333334
01/11/1982,12020.966666666667
01/12/1982,3344.6129032258063
01/01/1983,1708.6666666666667
01/02/1983,2267.464285714286
01/03/1983,7433.096774193548
01/04/1983,4594.8
01/05/1983,14255.129032258064
01/06/1983,6483.733333333334
01/07/1983,18100.8064516129
01/08/1983,10523.290322580646
01/09/1983,3113.1666666666665
01/10/1983,3592.0
01/11/1983,2718.4333333333334
01/12/1983,1289.5806451612902
01/01/1984,1506.032258064516
01/02/1984,1951.4827586206898
01/03/1984,1221.8709677419354
01/04/1984,1575.7666666666667
01/05/1984,3950.032258064516
01/06/1984,5333.133333333333
01/07/1984,4932.1612903225805
01/08/1984,8544.161290322581
01/09/1984,3711.5333333333333
01/10/1984,6140.741935483871
01/11/1984,3833.5333333333333
01/12/1984,1543.967741935484
01/01/1985,830.1666666666666
01/02/1985,2055.4285714285716
01/03/1985,1872.225806451613
01/04/1985,4509.6
01/05/1985,4906.967741935484
01/06/1985,2983.8
01/07/1985,2762.7
01/08/1985,4765.5161290322585
01/09/1985,3892.9666666666667
01/10/1985,1624.4193548387098
01/11/1985,1392.7333333333333
01/12/1985,544.1612903225806
01/01/1986,458.35483870967744
01/02/1986,801.0714285714286
01/03/1986,1800.258064516129
01/04/1986,7096.6
01/05/1986,2573.6129032258063
01/06/1986,3947.9333333333334
01/07/1986,3224.064516129032
01/08/1986,2896.7419354838707
01/09/1986,3010.6
01/10/1986,2931.483870967742
01/11/1986,4113.266666666666
01/12/1986,2447.8387096774195
01/01/1987,2256.3548387096776
01/02/1987,2112.285714285714
01/03/1987,1070.258064516129
01/04/1987,5531.482758620689
01/05/1987,7255.064516129032
01/06/1987,4232.366666666667
01/07/1987,5263.387096774193
01/08/1987,5032.129032258064
01/09/1987,2588.9333333333334
01/10/1987,4287.290322580645
01/11/1987,2123.9333333333334
01/12/1987,1041.2903225806451
01/01/1988,799.3870967741935
01/02/1988,1566.7931034482758
01/03/1988,743.7741935483871
01/04/1988,940.3333333333334
01/05/1988,5382.548387096775
01/06/1988,2589.4333333333334
01/07/1988,1696.258064516129
01/08/1988,751.0645161290323
01/09/1988,2254.766666666667
01/10/1988,1972.6774193548388
01/11/1988,1648.9666666666667
01/12/1988,803.5
01/01/1989,1448.0967741935483
01/02/1989,3173.464285714286
01/03/1989,1609.8387096774193
01/04/1989,2028.7333333333333
01/05/1989,2581.7741935483873
01/06/1989,1471.1666666666667
01/07/1989,3237.935483870968
01/08/1989,2756.8709677419356
01/09/1989,9678.9
01/10/1989,4366.1
01/11/1989,1995.8
01/12/1989,1159.2903225806451
01/01/1990,2934.516129032258
01/02/1990,2136.8928571428573
01/03/1990,1697.6451612903227
01/04/1990,5244.666666666667
01/05/1990,4099.064516129032
01/06/1990,16077.666666666666
01/07/1990,3823.967741935484
01/08/1990,2546.967741935484
01/09/1990,5956.4
01/10/1990,7403.3
01/11/1990,5326.033333333334
01/12/1990,2327.4666666666667
01/01/1991,593.1428571428571
01/02/1991,1356.892857142857
01/03/1991,574.0
01/04/1991,590.4814814814815
01/05/1991,855.6774193548387
01/06/1991,3445.0333333333333
01/07/1991,2280.032258064516
01/08/1991,2187.9032258064517
01/09/1991,845.2
01/10/1991,1814.8666666666666
01/11/1991,1390.3333333333333
01/12/1991,1805.1612903225807
01/01/1992,1828.0
01/02/1992,1915.7241379310344
01/03/1992,3145.5806451612902
01/04/1992,2851.6666666666665
01/05/1992,4091.032258064516
01/06/1992,10854.7
01/07/1992,7156.4838709677415
01/08/1992,3790.548387096774
01/09/1992,3682.5
01/10/1992,2932.0
01/11/1992,3245.2
01/12/1992,1733.9032258064517
01/01/1993,1517.741935483871
01/02/1993,2402.0
01/03/1993,2593.967741935484
01/04/1993,1293.9666666666667
01/05/1993,2562.1612903225805
01/06/1993,3483.8
01/07/1993,6282.8387096774195
01/08/1993,1700.7333333333333
01/09/1993,1819.1
01/10/1993,5014.709677419355
01/11/1993,3108.233333333333
01/12/1993,3407.0
01/01/1994,1106.6129032258063
01/02/1994,5252.928571428572
01/03/1994,2649.967741935484
01/04/1994,2151.2
01/05/1994,3856.3225806451615
01/06/1994,6218.533333333334
01/07/1994,7800.387096774193
01/08/1994,2566.2258064516127
01/09/1994,2404.7241379310344
01/10/1994,4853.709677419355
01/11/1994,5237.1
01/12/1994,1730.2903225806451
01/01/1995,3902.7419354838707
01/02/1995,1725.0357142857142
01/03/1995,1991.741935483871
01/04/1995,1304.3
01/05/1995,801.1935483870968
01/06/1995,1127.7333333333333
01/07/1995,2120.6129032258063
