,1,2,3,4,5,6,7,8,9,10,11,12
61,0.6729734336571944,0.36736182906158293,0.17263438228468886,0.2826638965835641,0.2935710987996306,0.15322022160664825,0.1531048014773778,-0.07848916172187227,0.13352057970668438,0.25006696374217735,0.3961087978181996,0.6300557625343951
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,0.6570847639223708,0.4839701473917329,0.7113810478410829,0.36426592797783947,0.5712142197599263,0.521410433979686,0.44315558633425667,-0.24549103073708275,0.29075835181708,0.32604037304892025,0.45856770643095435,0.41126695400199687
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
63,0.8667073667073667,0.8268196380929292,0.6075743091807206,0.3686518928901201,0.520717913204063,0.5037511542012928,0.6079178208679594,-0.0059154818755405006,0.28788971177901507,0.3405288918109432,0.49655441108432563,0.6914189008206103
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
64,0.9059463803053548,0.9287262784611081,0.7480322086325116,0.24382502308402598,0.5112534626038783,0.4811865189289013,0.6253462603878117,-0.0461002152957666,0.30141499648537334,0.4112669540019968,0.622020113473105,0.7898556018214138
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
65,0.7462682932768403,0.33719128214031974,0.2981919890791259,0.0963180978762696,0.38054016620498626,0.4912280701754385,0.47824330563250234,0.0888827869422491,0.340300016114468,0.32817103757274707,0.42922541213139503,0.6538583290720043
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
66,0.9144690384006625,0.9287262784611081,0.7526500171633587,0.36380424746075724,0.6052054478301016,0.6084372114496768,0.6202100646352724,0.302384921013138,0.48009000240604055,0.4579589451384323,0.6466140696909927,0.8061095283317505
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
67,0.8644288601553559,0.9056109039299134,0.7331723834242361,0.414819944598338,0.40385503231763625,0.34695290858725764,0.5466874422899354,0.024771854479812037,0.3180724845157097,0.34387707891981406,0.5037986704653372,0.7146735821949498
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
68,0.8644897362846081,0.933571761185879,0.7473942318569069,0.4077216066481994,0.6099953831948292,0.3174630655586334,0.553381809787627,0.03995637205115867,0.29098734134011267,0.36926242481798033,0.5178610563225948,0.7127864221881316
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10,0.09867519218952103,-0.011943855664112234,0.07208678119717377,0.04343582235236667,0.05958190987473544,0.10915893931999338,0.0772734667317389,0.07685504466353293,0.043231005189603135,-0.04424763549952097,0.15965158800754584,0.3030041295501325
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11,0.06975544984594743,-0.014320333709109767,0.17995302422260498,0.117130307467057,0.06210346510492914,0.18720514071904978,-0.00516512119733227,-0.013426239481770632,0.008215177280652299,-0.02491051208999943,0.20679119774142396,0.3108249216846501
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
12,0.32517736439305045,0.1860107784314272,0.0612126692302651,-0.03172279160566133,0.10712542703757923,0.1820400195217179,0.13221896860257018,0.08034488582222928,0.13456320552542284,0.03275708705572936,0.009638481735012467,0.14929548413711297
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
13,0.17868791171958578,0.12977373791389657,0.038409415995657135,-0.042947779404587695,0.0012201073694484664,0.09337888400845935,-0.073247112412559,-0.010295078840821335,0.0004999355775255621,-0.00028790828187546846,0.034347028313845666,0.04199593490694547
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
14,0.2568098902940532,0.1758989980299789,0.23141619234404795,0.0949243533430942,0.24703107206767508,0.3221490157800551,0.2517488205628761,0.21229946086514442,0.1048899885662769,0.013376992260853532,0.10795701142609126,0.33574832519025594
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
15,0.15075651123916584,0.18466285478391578,0.037150038253655565,0.12965674312672829,0.1401903367496338,0.13478119407841213,0.15780055311534066,0.19198799432342317,0.12349489655658186,0.03550725571841713,0.08049829618457062,0.23210134371521993
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
16,0.11569186078989996,0.18934528086327104,0.2079658202455107,0.13132422319830808,0.23238978363429286,0.34097933951521053,0.30653164145111433,0.27544443627170206,0.18476253990432623,0.1298724179568823,0.10641004155332971,0.16244472805558777
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
17,0.31813005719491383,0.2269875742671211,0.14430703164309,0.027574426549536273,0.10614934114202029,0.1001708150317226,0.09203676590206566,0.05298236545572734,0.08995230610343587,0.09317485486414596,0.10387472981741463,0.28267866427745764
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
18,0.2754594715379028,0.11170154140624206,0.2382922179909562,0.2528062469497315,0.37278347161216846,0.20119570522205932,0.4023914104441191,0.24616886348908798,0.11278201536665533,0.11380111983430237,0.20520125648330786,0.3291737032310184
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
19,0.3066566973052643,0.5508110506095396,0.4700351658817216,-0.15292012363754687,0.35407515861395794,0.5602326338051081,0.04441190824792563,0.3031961968574905,0.25942370030701384,0.2146979326466505,0.3069574970027456,0.5126615186947011
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,0.7167755991285402,0.5520256449956182,0.721462311336193,0.38608264193915715,0.6450300959817797,0.7868065723116967,0.9028387831462502,0.3512043020157561,0.32097458516868493,0.553330298892429,0.6644168698696449,0.7968525037658436
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
21,0.18199670839188173,0.42224730794809123,0.5410300476373983,0.12363754677078238,0.46795184642915233,0.49402147388970225,0.1698389458272326,0.17109449987092526,0.14281866612050828,0.06580208239333396,0.2157292458951585,0.4062213971716236
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
22,0.5118880337583201,0.4228445111123782,0.5798181623360663,0.5226126565804458,0.6883439075972017,0.6960712542703757,0.8168212136001302,0.4932447550891819,0.1970283978381955,0.2900267711730758,0.2765767275571197,0.3953926080622914
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23,0.2971600211419214,0.4264425011185929,0.24903971222283425,0.05344070278184484,0.33849845453066524,0.34809663250366024,0.2503253619651861,0.16328206136113735,0.14257839599193592,0.14538508806985403,0.18616493277126756,0.28121763717540477
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
24,0.6213361522562125,0.3578726132344607,0.501087978223939,0.34642915243208067,0.3422401171303074,0.38006344558321126,0.43244672197820067,0.19559534932335695,0.23439018970444733,0.2587436026350051,0.37902051024222955,0.3439558597929639
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
26,0.4470871846437457,0.43517063751523105,0.6305853796159187,0.4270782495526273,0.2517081503172279,0.23137302749308594,0.39084106068000635,0.0749975672093071,0.06800868662465404,0.19136447039916116,0.4097880221560462,0.42903920279485885
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
27,0.3083755527194439,0.3721129040874463,0.17716903368219852,0.26338051081828523,0.12721652838783123,-0.007849357410118935,0.15186269725069126,0.08409004338593634,0.08878717914303054,0.15668656241808565,0.21224856368144443,0.3293455887724364
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28,0.05286769540163183,0.18225185964332527,0.017888001520343703,0.16613795347323881,0.10330242394664034,0.014844639661623563,0.06401496665039834,-0.025383191037334368,0.005669608721754135,0.11401597676107483,0.21757701546540156,0.32711107673400286
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29,0.3402603206524773,0.225663220393019,0.2429146681590761,0.1727672035139091,0.21038718073857143,0.0012201073694483703,-0.0017894908085245669,0.0009291586890413003,-0.0186288819967317,0.11414489091713816,0.1848328198252783,0.2755454143086117
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
30,0.2727093028752153,0.18714539130413557,0.1407135888650983,0.0932975435171628,0.12160403448836804,0.05108182853424426,-0.05340003253619674,-0.0300356566866663,-0.004814608703162565,0.056004606532509826,0.13421252787768626,0.3439558597929639
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31,0.4256014919664994,0.10241857395915556,0.06461576229799973,0.12327151455994785,0.007930697901415167,0.01878965348950673,-0.05116316902554107,-0.048083940530647906,-0.006931712284064098,0.0870299467584536,0.06679042425648761,0.3018868735309157
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
32,0.6196602682273873,0.28762935322861904,0.47144516525011143,0.33740035789816153,0.11977387343419539,-0.09947942085570204,0.007930697901415167,-0.05051099803533946,-0.055609389326973964,-0.02396514161220037,0.04074976473166494,0.39410346650165656
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33,0.6616433117187265,0.6410488002744682,0.4029820404964222,0.4335041483650561,0.4306979014153245,0.11359199609565623,-0.06584512770457153,-0.014190172250389403,-0.0383556026718238,-0.0329891325366439,0.11530511832170927,0.32474765053950577
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40,0.15518256393067864,0.09022370374724122,0.2426283752363794,0.09594110948430123,0.18460224499755964,0.029811290060191866,-0.0568163331706524,-0.05530538407739303,-0.06487469792547428,-0.033977474399797265,0.09106925698177563,0.37880565331545707
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41,0.0851821771882104,0.14163119152309334,0.1412975341301486,0.022816007808687033,0.04847893281275407,0.03164145111436447,0.010858955588091601,-0.0417799014576166,-0.0504576723077527,0.007360998311224533,0.13386875679485033,0.3595544726766446
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42,0.41434298900362254,0.2027478105843228,0.13147949429084244,0.1587359687652512,0.29607938831950525,0.03863673336586937,0.023426061493411032,-0.0824430423567185,-0.04560210709275823,-0.07918337179272326,0.2509228105004877,0.5603597564381878
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43,0.13275150077563358,0.02910697930230687,0.009421284346255868,-0.026069627460549832,0.006344558321132232,0.0178949080852448,-0.028591182690743632,-0.03316996468274327,-0.026321510244249367,-0.0221173720419576,0.06584505377868873,0.1798911105095117
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
44,0.09128411390854822,0.0606941546628492,0.0237124519353573,0.02696437286481207,0.057060354644541865,0.0082560598666015,-0.040019521717911295,-0.07932293914033153,-0.058039397575403696,0.047410329461611465,0.15720221904233975,0.20120491764534
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45,0.38447787618225027,0.4612998429455635,0.13178829528544314,0.28786399869855195,0.1902147388970228,0.10810151293313797,0.0623474865788187,-0.027755021189077,-0.031327102532789364,0.02029538530292647,0.13700566792572824,0.36728932204045317
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
50,0.10284341656890662,0.31335741008100754,0.3138948968610938,-0.0642589881242884,0.03554579469659986,-0.03501708150317236,-0.027005043110460567,-0.021812809988920667,-0.025940220989566498,-0.035137701804368704,0.132192872766025,0.31602445931254375
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
51,0.2623961703901371,0.31389403334386967,0.10474313558700822,0.13596063120221227,0.11997722466243677,0.06364893443956397,0.07312510167561403,0.061651084317476824,-0.0364521527559896,-0.05821333573973116,0.144052975123865,0.3266813628804579
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52,0.5168727144594415,0.6097414721288192,0.4935490135742327,0.1846835854888562,0.31011062306816317,0.1845209045062631,0.0257035952497152,0.03404559002257027,-0.0410366868108093,0.019264072054418966,0.14362326127032,0.3643672678363477
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
53,0.6336259684675974,0.43467769029294456,0.4386156717246377,0.16430779241906596,0.2709451765088659,0.10061818773385373,0.06556043598503317,-0.01823532890999863,0.0104679977717038,-0.013437152200349967,0.16162827173385239,0.4064792254837504
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
54,-0.012577724493260176,0.142114375810208,0.24884196992432106,0.10374979664877156,0.2659834065397755,0.09195542541076927,0.08174719375305003,-0.10331577621934486,-0.01794589649662993,-0.0381027273938284,0.2100999944137197,0.2551769776505825
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
55,0.029147490685952265,0.1094015955243922,0.24605698217094563,0.10069952822515028,0.1665853261753699,-0.0035383113714008013,0.0043923865300146,0.023466824539635635,0.06692184402810246,-0.0170467485701272,0.13030213181042727,0.215084675114841
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
56,0.15544039224280545,0.028900082777484598,0.17139396418384725,0.05844314299658354,0.09886936717097745,0.06926142833902703,0.06726858630226093,-0.03572348892491817,-0.0006230709316201998,0.04178107798017313,0.027256749730354603,0.3188175993605858
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
57,0.002505231766166798,0.1366087409875462,0.14685730314643217,0.09720188709939799,0.20274117455669416,-0.055596225801203936,0.018057589067837665,0.053852347262221566,0.0006441067774372681,0.08939337295295036,0.09085440005500343,0.21676055914366635
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
58,0.0697554498459475,0.23019031718286828,0.1879419002207073,0.17663087685049614,0.320684886936717,0.12469497315763771,0.09020660484789293,0.06845931521140033,0.1053627744702079,0.09437805365407183,0.12523150833859734,0.21461198987594135
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
60,0.10980478099633428,0.01981632199054224,0.10728575340216817,0.09476167236050083,0.17101838295103286,0.021677240930535194,0.03473238978363399,-0.0345172890587388,0.042317050066111965,0.10804295419680042,0.17576585751548043,0.3892047285712444
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
61,-0.028520108459776802,0.18373025303621626,0.2668235159981492,0.0793476492598013,0.16308768504961765,0.03452903855539267,0.046364080039043375,-0.004946168462087498,-0.0083249540704782,0.090381714816104,0.22763231963835281,0.33179495773764256
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,0.3308495872598436,0.6019457503058377,0.7812110561989655,0.6577192126240442,0.44692532942898966,0.33447210021148516,0.3792907109158939,0.041890692762213695,0.17743519359857962,0.1930403544279863,0.25474726379703755,0.35564407660938574
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
63,0.7155531373038003,0.7417971007074179,0.7955869082458812,0.5307060354644542,0.5450626321782982,0.15568570034162987,0.44590857328778255,0.08704296872402247,0.17905240092423322,0.2006892610210861,0.44274707472294184,0.44489564399066656
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
64,0.5949517216485543,0.8017437341475775,0.8979193443958288,0.7249858677218768,0.7587034325687326,0.3686351065560434,0.41259964210183825,0.0601441303676582,0.20272233289398686,0.2165886736022481,0.5349206963083282,0.39332998156527577
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
65,0.36453915337776577,0.37490544486397215,0.3466048726820452,0.2023751423458597,0.28469171953798594,0.332438587929071,0.46632503660322094,0.12966733025684615,0.24344269557197598,0.15548336362816004,0.10847266805034513,0.35456979197552335
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
66,0.6217658661097576,0.795407781113754,0.8993619623802319,0.6187977875386367,0.6641044411908248,0.38795347323897816,0.38762811127379204,0.11804814763161042,0.21662850077825702,0.15273319496547236,0.5084073515446063,0.45258752196912083
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
67,0.5928890951515385,0.7930174411793302,0.8646658418928967,0.5951277045713356,0.4236619489181714,0.11416137953473231,0.37152269399707155,0.07527981151026485,0.17527327048525984,0.18328584995251665,0.41610481580315656,0.4432627313471959
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
68,0.5506911947334271,0.7852887952980924,0.8861702456828873,0.6216853749796648,0.6354725882544331,0.1569464779567267,0.4986172116479582,0.10698859494762557,0.24265920547519113,0.283323235057775,0.45520877647574465,0.42517177811295453
