,1,2,3,4,5,6,7,8,9,10,11,12
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,0.5918864294932672,0.2247865237720105,0.17568727800870246,0.4668744228993536,0.46254616805170823,0.7291089566020315,0.840258541089566,0.5218327009972961,0.6234514065488685,0.5613631382862153,1.0,1.0
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
21,0.6507536464801422,0.2004076070001681,0.09624832219654307,0.24763388734995387,0.5118882733148661,0.4017774699907665,0.5610572483841182,0.05638352571876503,0.22204901614394493,0.21195850683030174,0.47299534906372515,0.6069837095478122
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
22,0.7966128521684076,0.14302988218630927,0.08778365662436516,0.1952908587257617,0.5073868882733149,0.6371768236380425,0.7733148661126501,0.4346167690835873,0.31887710337144487,0.3168480775318383,0.6548323471400394,0.7231962402902573
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23,0.5262619621593981,0.2166896486701989,0.31097227475107064,0.1180170821791321,0.3830216989843029,0.415454755309326,0.4516966759002771,0.0672416981991527,0.38549988441967037,0.4884578858937834,0.42338130372318417,0.42758175664158565
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
24,0.8001436676650352,0.3097626061984918,0.45191154249858717,0.33910433979686055,0.5049053554939982,0.5608841181902123,0.6352146814404432,0.013891228657014662,0.3383409725287108,0.4026834197774369,0.5759977597584437,0.7384761487325591
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
26,0.8269291645360023,0.5747853888790746,0.5574156712154795,0.32611957525392443,0.3984302862419206,0.2444021237303786,0.42867036011080334,0.15488770900495222,0.3118880389164737,0.35842647381108933,0.4625246548323472,0.6791827988409184
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
27,0.49588477366255157,0.4597202214042899,0.3948872575772569,0.22264542936288098,0.42203370267774704,0.27573868882733144,0.272680055401662,0.017571481560401368,0.21916426332430075,0.20605352229283858,0.3320062337156355,0.5182263130981081
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28,0.5565782745269926,0.4441688492698271,0.2971952141311945,0.29033933518005545,0.30655586334256707,0.1435249307479225,0.2165281625115422,-0.1755646404325287,0.054141682158882876,0.18584264738110892,0.330301702096574,0.5633964010032387
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29,0.5118343195266272,0.47263959891365953,-0.14584969484701935,0.11582409972299178,0.20879501385041555,0.20758310249307488,0.2430747922437674,0.014043832128390834,-0.023841954742290894,0.14949959821754708,0.3303017020965739,0.46355954902963453
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
30,0.4549151386758224,0.34858536691645114,0.05511079725335003,-0.00900277008310237,0.11743998153277946,0.1822483841181903,0.18646121883656508,0.030789969968001235,-0.007337032241144593,0.12344461489760643,0.16356198407480463,0.34527722989261456
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31,0.34436408795383167,0.2805754785757509,0.056901095075563034,-0.1049746075715604,-0.037973222530009065,0.1793628808864266,0.13769621421976,-0.057344491674877374,0.11235975893592454,0.08892784961161039,0.015024228699442468,0.33170185306937455
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
32,0.6708427691333675,0.47207773416281357,0.06422071606921397,0.11703601108033257,0.3755193905817175,0.09926131117266866,0.15021929824561406,-0.18193372113957118,0.041023748975308034,0.06956924050941153,0.168919083448998,0.3735846299948864
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33,0.6901405021063142,0.6692029120779387,0.5790156601397338,0.1381578947368421,0.5159279778393352,0.11957525392428453,0.24676823638042478,0.07757233517526628,0.4244638912480497,0.10986923807436627,0.2385613753135121,0.575510750724426
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40,0.28811454452480095,0.2519150475133974,0.24431097395263898,0.008887349953832035,0.1510272391505079,0.2118536472760851,0.12436518928901209,0.16044258413064222,0.17609879052453103,0.11449582389753336,0.1725716512041298,0.3864903693963524
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41,0.4417050186280956,0.30412620174706734,0.3102521362799674,5.771006463540137e-05,0.10514773776546653,0.28993536472760867,0.2179709141274239,-0.02909298041232103,0.021111866919452767,0.11315654905398503,0.2064187790683518,0.4298950495531692
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42,0.6324299315752308,0.49410498582581114,0.4094191273944808,0.07242613111726696,0.29259002770083115,0.18657663896583568,0.2524238227146816,0.12280499396061585,0.1996945595020151,0.3140477755862372,0.3027856916745806,0.6351084812623274
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43,0.29712421165412617,0.18233457611698253,0.13720428956477923,-0.021987534626038637,0.009983841181902299,0.0626154201292705,0.0763504155124655,0.045218527429030236,0.14375024409472884,0.1734239170136607,0.24720578566732412,0.34491197311710137
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
44,0.4135802469135803,0.20715695694091416,0.09984026677032808,-0.026373499538319467,0.16655124653739603,0.08679593721144974,0.0641158818097877,0.009908551237836067,0.13162392150601535,0.231438868191005,0.2566415857014148,0.36889716804246725
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45,0.520052596975674,0.4697950985373744,0.22934087188917085,0.046110341643582735,0.050150046168051736,0.10549399815327797,0.10128116343490307,0.07851309480952927,0.34009970666811834,0.15832663695911564,0.2558501960211363,0.4899797891250883
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
50,0.49332797623395924,0.4421137023431813,0.22137155420029445,0.13065558633425683,0.0665974145891045,0.15206602031394284,0.21583564173591877,-0.06718648388718453,-0.03866977782472467,0.049480117856186334,0.28348795870163396,0.4697689142133587
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
51,0.3435118221443008,0.3654785560209122,0.28266669587371823,0.3119228993536474,0.2463642659279778,0.17082179132040634,0.3455101569713758,0.20801323197474678,0.011201001208281698,-0.07056760902914727,0.21007134682348352,0.33894611245038603
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52,0.5966956437041907,0.5538142790374246,0.6570625508804712,0.48112880886426596,0.5522853185595568,0.26327331486611266,0.33431440443213306,0.22292685077092111,0.22739592593334568,0.14274234787055304,0.29584581293983,0.5425158886697349
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
53,0.5823897533299243,0.5182850644649543,0.4987047507394005,0.4118190212373038,0.4398661126500462,0.13354108956602054,0.2321675900277009,0.0002426992995097632,0.1430433052884932,0.05897679401952904,0.3625660506002386,0.6114885431124748
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
54,0.4947890033360119,0.3057879767385059,0.16300426345381006,0.0437442289935365,0.25178901200369347,0.19442520775623276,0.1553554939981533,0.0720673751029246,0.3096222074635551,0.17251077507487766,0.43646967151240657,0.4506538096281687
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
55,0.3518518518518519,0.17949674934960347,0.25685233346466396,0.09447137580794086,0.25756001846722065,0.2366689750692522,0.20562096029547552,0.03966350475039549,0.11259934697619677,0.10846908710156576,0.2459882630822802,0.4224072856551489
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
56,0.5351498770302189,0.16081621348182662,0.20966938730688534,0.015466297322253067,0.15206602031394276,0.11547783933518002,0.1686865189289012,0.13827433087353316,0.1631700117846743,0.2469014050210631,0.3276840285387293,0.564126914554265
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
57,0.28616650838873064,0.20628296712210112,0.19992375138337218,0.007444598337950167,0.2116228070175439,0.3115189289012004,0.34649122807017546,0.2900554728247273,0.4148265338912758,0.2630944554021477,0.29073221808264543,0.4343390069885797
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
58,0.3054033652324251,0.23659667834206743,0.15014918108621503,0.09654893813481076,0.2867613111726686,0.3259464450600185,0.2940904893813481,0.3327319876302404,0.25199276575735613,0.21524581780992036,0.26869505929334997,0.41321499013806706
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
60,0.6131321986022841,0.44585178335355913,0.10582007751403066,0.1875577100646353,0.22581948291782092,0.14306325023084032,0.22489612188365657,-0.15946798428242406,0.011379713119301712,0.19765261645603524,0.34582511505588437,0.5875033481871088
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
61,0.6729734336571944,0.36736182906158293,0.17263438228468886,0.2826638965835641,0.2935710987996306,0.15322022160664825,0.1531048014773778,-0.07848916172187227,0.13352057970668438,0.25006696374217735,0.3961087978181996,0.6300557625343951
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
62,0.6570847639223708,0.4839701473917329,0.7113810478410829,0.36426592797783947,0.5712142197599263,0.521410433979686,0.44315558633425667,-0.24549103073708275,0.29075835181708,0.32604037304892025,0.45856770643095435,0.41126695400199687
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
63,0.8667073667073667,0.8268196380929292,0.6075743091807206,0.3686518928901201,0.520717913204063,0.5037511542012928,0.6079178208679594,-0.0059154818755405006,0.28788971177901507,0.3405288918109432,0.49655441108432563,0.6914189008206103
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
64,0.9059463803053548,0.9287262784611081,0.7480322086325116,0.24382502308402598,0.5112534626038783,0.4811865189289013,0.6253462603878117,-0.0461002152957666,0.30141499648537334,0.4112669540019968,0.622020113473105,0.7898556018214138
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
65,0.7462682932768403,0.33719128214031974,0.2981919890791259,0.0963180978762696,0.38054016620498626,0.4912280701754385,0.47824330563250234,0.0888827869422491,0.340300016114468,0.32817103757274707,0.42922541213139503,0.6538583290720043
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
66,0.9144690384006625,0.9287262784611081,0.7526500171633587,0.36380424746075724,0.6052054478301016,0.6084372114496768,0.6202100646352724,0.302384921013138,0.48009000240604055,0.4579589451384323,0.6466140696909927,0.8061095283317505
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
67,0.8644288601553559,0.9056109039299134,0.7331723834242361,0.414819944598338,0.40385503231763625,0.34695290858725764,0.5466874422899354,0.024771854479812037,0.3180724845157097,0.34387707891981406,0.5037986704653372,0.7146735821949498
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
68,0.8644897362846081,0.933571761185879,0.7473942318569069,0.4077216066481994,0.6099953831948292,0.3174630655586334,0.553381809787627,0.03995637205115867,0.29098734134011267,0.36926242481798033,0.5178610563225948,0.7127864221881316
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10,0.20721016874863027,0.0677423200462835,0.031005700804988195,0.13925438596491221,0.1379270544783011,0.12932825484764557,0.2767774699907664,0.21907572734158443,0.022688158166234373,0.020685708719896837,0.2647381108919571,0.36877541578396283
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11,0.3872208829473787,0.19065128402764842,0.23862776992290222,0.1678208679593722,0.16441597414589113,0.2948407202216067,0.38579178208679593,0.41732785984419624,-0.031316868886712604,0.19339128740838143,0.32275306206930143,0.4436530547641659
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
12,0.2962719458445953,0.19448086894283367,0.19709047346249328,0.2606186518928902,0.2547322253000925,0.27135272391505083,0.33546860572483844,-0.019447343227441034,0.24594440191546996,0.12454038522414596,0.08850171670684497,0.285070738062191
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
13,0.33876348406262946,0.17448641625903274,0.1712383712259414,0.16562788550323185,0.0988573407202218,0.2686403508771929,0.38665743305632505,0.29099244245620653,0.0844020087233977,0.12058343682275309,0.13367180461197553,0.11126938904716695
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
14,0.2710692283341856,0.27182213620644385,0.20634536937038314,0.1774584487534627,0.3331024930747923,0.3531855955678671,0.28399122807017546,0.1616973490789694,0.38472604932403215,0.22906469915016933,0.12314023425134542,0.29121922711666315
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
15,0.31246499622568,0.2877191447905515,0.22490860486279196,0.15743305632502322,0.17792012927054482,0.2737765466297322,0.3001500461680517,0.35474720740453397,0.19826657582801496,0.20319234421798527,0.13915065624467346,0.21195850683030174
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
16,0.3686536635254585,0.3214714762113963,0.2534262805588893,0.21491228070175442,0.3593605724838413,0.3033240997229916,0.4319021237303786,0.5025675730093658,0.33429616267234935,0.2652859960552269,0.15875276986388095,0.24288358049041822
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
17,0.1350719555847761,0.194221154680882,0.13520011164108767,0.04576408125577114,0.15137349953831963,0.2101223453370268,0.12638504155124655,-0.011497928322927696,0.25157306194518836,0.23673509143594618,0.2685124309055933,0.35599142864100125
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
18,0.5305841673363041,0.4719719977225245,0.20634812650255274,-0.006809787626962,0.4140697137580795,0.41164589104339805,0.5327793167128347,0.3967447720895528,0.4702427109351133,0.303211824579346,0.011249908685806304,0.31642194462707296
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
19,0.5366717802615238,0.32388439687135145,0.46826954020883527,0.35503231763619575,0.6013965835641737,0.5805632502308403,0.5418975069252078,0.2807214253014144,0.5104756267155348,0.553351839676626,0.5452553144860838,0.5819636204251589
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,0.5918864294932672,0.2247865237720105,0.17568727800870246,0.4668744228993536,0.46254616805170823,0.7291089566020315,0.840258541089566,0.5218327009972961,0.6234514065488685,0.5613631382862153,1.0,1.0
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
21,0.6507536464801422,0.2004076070001681,0.09624832219654307,0.24763388734995387,0.5118882733148661,0.4017774699907665,0.5610572483841182,0.05638352571876503,0.22204901614394493,0.21195850683030174,0.47299534906372515,0.6069837095478122
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
22,0.7966128521684076,0.14302988218630927,0.08778365662436516,0.1952908587257617,0.5073868882733149,0.6371768236380425,0.7733148661126501,0.4346167690835873,0.31887710337144487,0.3168480775318383,0.6548323471400394,0.7231962402902573
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23,0.5262619621593981,0.2166896486701989,0.31097227475107064,0.1180170821791321,0.3830216989843029,0.415454755309326,0.4516966759002771,0.0672416981991527,0.38549988441967037,0.4884578858937834,0.42338130372318417,0.42758175664158565
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
24,0.8001436676650352,0.3097626061984918,0.45191154249858717,0.33910433979686055,0.5049053554939982,0.5608841181902123,0.6352146814404432,0.013891228657014662,0.3383409725287108,0.4026834197774369,0.5759977597584437,0.7384761487325591
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
26,0.8269291645360023,0.5747853888790746,0.5574156712154795,0.32611957525392443,0.3984302862419206,0.2444021237303786,0.42867036011080334,0.15488770900495222,0.3118880389164737,0.35842647381108933,0.4625246548323472,0.6791827988409184
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
27,0.49588477366255157,0.4597202214042899,0.3948872575772569,0.22264542936288098,0.42203370267774704,0.27573868882733144,0.272680055401662,0.017571481560401368,0.21916426332430075,0.20605352229283858,0.3320062337156355,0.5182263130981081
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28,0.5565782745269926,0.4441688492698271,0.2971952141311945,0.29033933518005545,0.30655586334256707,0.1435249307479225,0.2165281625115422,-0.1755646404325287,0.054141682158882876,0.18584264738110892,0.330301702096574,0.5633964010032387
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29,0.5118343195266272,0.47263959891365953,-0.14584969484701935,0.11582409972299178,0.20879501385041555,0.20758310249307488,0.2430747922437674,0.014043832128390834,-0.023841954742290894,0.14949959821754708,0.3303017020965739,0.46355954902963453
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
30,0.4549151386758224,0.34858536691645114,0.05511079725335003,-0.00900277008310237,0.11743998153277946,0.1822483841181903,0.18646121883656508,0.030789969968001235,-0.007337032241144593,0.12344461489760643,0.16356198407480463,0.34527722989261456
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
31,0.34436408795383167,0.2805754785757509,0.056901095075563034,-0.1049746075715604,-0.037973222530009065,0.1793628808864266,0.13769621421976,-0.057344491674877374,0.11235975893592454,0.08892784961161039,0.015024228699442468,0.33170185306937455
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
32,0.6708427691333675,0.47207773416281357,0.06422071606921397,0.11703601108033257,0.3755193905817175,0.09926131117266866,0.15021929824561406,-0.18193372113957118,0.041023748975308034,0.06956924050941153,0.168919083448998,0.3735846299948864
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33,0.6901405021063142,0.6692029120779387,0.5790156601397338,0.1381578947368421,0.5159279778393352,0.11957525392428453,0.24676823638042478,0.07757233517526628,0.4244638912480497,0.10986923807436627,0.2385613753135121,0.575510750724426
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40,0.28811454452480095,0.2519150475133974,0.24431097395263898,0.008887349953832035,0.1510272391505079,0.2118536472760851,0.12436518928901209,0.16044258413064222,0.17609879052453103,0.11449582389753336,0.1725716512041298,0.3864903693963524
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41,0.4417050186280956,0.30412620174706734,0.3102521362799674,5.771006463540137e-05,0.10514773776546653,0.28993536472760867,0.2179709141274239,-0.02909298041232103,0.021111866919452767,0.11315654905398503,0.2064187790683518,0.4298950495531692
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42,0.6324299315752308,0.49410498582581114,0.4094191273944808,0.07242613111726696,0.29259002770083115,0.18657663896583568,0.2524238227146816,0.12280499396061585,0.1996945595020151,0.3140477755862372,0.3027856916745806,0.6351084812623274
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43,0.29712421165412617,0.18233457611698253,0.13720428956477923,-0.021987534626038637,0.009983841181902299,0.0626154201292705,0.0763504155124655,0.045218527429030236,0.14375024409472884,0.1734239170136607,0.24720578566732412,0.34491197311710137
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
44,0.4135802469135803,0.20715695694091416,0.09984026677032808,-0.026373499538319467,0.16655124653739603,0.08679593721144974,0.0641158818097877,0.009908551237836067,0.13162392150601535,0.231438868191005,0.2566415857014148,0.36889716804246725
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45,0.520052596975674,0.4697950985373744,0.22934087188917085,0.046110341643582735,0.050150046168051736,0.10549399815327797,0.10128116343490307,0.07851309480952927,0.34009970666811834,0.15832663695911564,0.2558501960211363,0.4899797891250883
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
50,0.49332797623395924,0.4421137023431813,0.22137155420029445,0.13065558633425683,0.0665974145891045,0.15206602031394284,0.21583564173591877,-0.06718648388718453,-0.03866977782472467,0.049480117856186334,0.28348795870163396,0.4697689142133587
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
51,0.3435118221443008,0.3654785560209122,0.28266669587371823,0.3119228993536474,0.2463642659279778,0.17082179132040634,0.3455101569713758,0.20801323197474678,0.011201001208281698,-0.07056760902914727,0.21007134682348352,0.33894611245038603
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
52,0.5966956437041907,0.5538142790374246,0.6570625508804712,0.48112880886426596,0.5522853185595568,0.26327331486611266,0.33431440443213306,0.22292685077092111,0.22739592593334568,0.14274234787055304,0.29584581293983,0.5425158886697349
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
53,0.5823897533299243,0.5182850644649543,0.4987047507394005,0.4118190212373038,0.4398661126500462,0.13354108956602054,0.2321675900277009,0.0002426992995097632,0.1430433052884932,0.05897679401952904,0.3625660506002386,0.6114885431124748
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
54,0.4947890033360119,0.3057879767385059,0.16300426345381006,0.0437442289935365,0.25178901200369347,0.19442520775623276,0.1553554939981533,0.0720673751029246,0.3096222074635551,0.17251077507487766,0.43646967151240657,0.4506538096281687
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
55,0.3518518518518519,0.17949674934960347,0.25685233346466396,0.09447137580794086,0.25756001846722065,0.2366689750692522,0.20562096029547552,0.03966350475039549,0.11259934697619677,0.10846908710156576,0.2459882630822802,0.4224072856551489
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
56,0.5351498770302189,0.16081621348182662,0.20966938730688534,0.015466297322253067,0.15206602031394276,0.11547783933518002,0.1686865189289012,0.13827433087353316,0.1631700117846743,0.2469014050210631,0.3276840285387293,0.564126914554265
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
57,0.28616650838873064,0.20628296712210112,0.19992375138337218,0.007444598337950167,0.2116228070175439,0.3115189289012004,0.34649122807017546,0.2900554728247273,0.4148265338912758,0.2630944554021477,0.29073221808264543,0.4343390069885797
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
58,0.3054033652324251,0.23659667834206743,0.15014918108621503,0.09654893813481076,0.2867613111726686,0.3259464450600185,0.2940904893813481,0.3327319876302404,0.25199276575735613,0.21524581780992036,0.26869505929334997,0.41321499013806706
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
60,0.6131321986022841,0.44585178335355913,0.10582007751403066,0.1875577100646353,0.22581948291782092,0.14306325023084032,0.22489612188365657,-0.15946798428242406,0.011379713119301712,0.19765261645603524,0.34582511505588437,0.5875033481871088
lead,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
