lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.18956021073353002,-36.89144183954622,1.1348309691428384,0.5261044638636687,0.19973414914103327,0.4794333332421459,0.31498599375595804,0.22951087382948732,0.1066188279443353,0.009843191998718526,486,486
2,0.0651449995413671,-37.44014909048743,1.2163055608886264,0.39418739399061464,0.06934490815238559,0.17967606118745016,0.03873952754156673,0.014553490501971078,-0.03337188761968202,-0.04072920171687899,486,486
3,0.031800543158534866,-35.84586974856297,1.2380924448448192,0.3398336072547061,0.025109436256597895,0.07279601414683567,-0.04382730252324096,-0.026381303046782767,-0.0447736404877519,-0.04687665752359549,486,486
4,0.022566995014993374,-36.55958218779845,1.2439440109023898,0.3298700870221072,0.008791439043736471,0.016934609867768846,-0.06242708598466096,-0.058992442566754066,-0.046054424224279966,-0.04967084336016381,486,486
5,0.012728606667635423,-37.68970749430204,1.2520856980364712,0.32206788426357225,0.004363445827582524,-0.02018533184515281,-0.05080528131819628,-0.048397669255931364,-0.04706056193160468,-0.04257937799760092,486,486
6,0.010974078023473166,-37.95130921922899,1.2583408113010157,0.32016748184244054,0.0012004291021899816,-0.033315540363711094,-0.04334298222215183,-0.05135534952367804,-0.04867969724902976,-0.052472533171748825,486,486
