lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.12396526142686348,-39.66134367370349,1.1473674432891823,0.4796915039670011,0.18992176151295204,0.42841371211423485,0.26816652675429486,0.20480112106774018,0.04671764799076328,0.003238012713367433,486,486
2,0.017674436217904543,-38.12452426585448,1.211788658726315,0.34109096272544437,0.061677171531238195,0.19778237400996912,0.014993026891741756,0.008529581064006475,-0.0053990136834356495,-0.036520621075326165,486,486
3,-0.03479015216358872,-36.07310075626414,1.2434578500675173,0.24955412663999593,0.016788697942066055,0.0727563285675683,-0.03290216553051217,-0.03100736127682957,-0.03597565524734114,-0.042704532902441805,486,486
4,-0.05991028676213128,-37.03606296308304,1.2572515384345908,0.2169887760160459,0.006107088462735111,0.0063227543623358695,-0.05526751722455048,-0.05743732126092049,-0.040493764989127934,-0.04259027300942897,486,486
5,-0.05623953901033629,-37.56877713988105,1.2565840097986396,0.22444593489405468,0.0032056640933094682,-0.023048183802478306,-0.05823877926094023,-0.05004644848661943,-0.05074069813191673,-0.053583672399019955,486,486
6,-0.0585901885473854,-38.47801579991062,1.2625265915096784,0.22548676116226654,0.0008648868244772734,-0.04698175116864456,-0.05183417722923345,-0.05102104825988962,-0.04117398538876427,-0.052252068285488784,486,486
