lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.18223509819677675,-37.83579057414349,1.1139320519364602,0.5343212297151427,0.20519446296071142,0.5428557807431966,0.399676391340236,0.2148803006198542,0.06504602128179449,0.025925074842176876,486,486
2,0.045624482063038374,-41.209766892515546,1.200240482443978,0.3990543639051885,0.08104115332084938,0.3104404058240875,0.19525035417580117,0.08093377218258513,-0.02997606482801296,-0.04047978478523673,486,486
3,-0.030611434462451736,-42.3189028843151,1.2452507474348649,0.2990841100135061,0.02697446739407905,0.14484631365232536,0.06864895243660019,0.03037446598106608,-0.03407551607459469,-0.0426707840122702,486,486
4,-0.05330272948864079,-41.21435157338201,1.2580493743532226,0.2525371762021351,0.009599206886111156,0.06335106475136332,-0.012195456109239888,-0.023767285438700325,-0.04169173619810418,-0.046086792912782615,486,486
5,-0.07563626907092114,-43.43658885083884,1.273749974428829,0.2332693943910224,0.004701436295878492,0.015584074840049311,-0.051196753239758364,-0.0465599880141665,-0.04826772485547459,-0.0541300757646912,486,486
6,-0.07842375655170919,-43.74652142344038,1.2775402667796971,0.2285399781883209,0.002009056285993349,-0.010164048672264059,-0.03281164187771046,-0.04775839887663258,-0.049797944400254535,-0.05215805962631981,486,486
