lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.26989265777085525,-5.586258131376813,1.5720661493665742,0.5205685402494908,0.3216384635538214,0.02442331641791691,0.03826743684875106,0.13302191784580042,0.09303033945623758,0.0763017181817985,366,366
2,0.10491882387905704,-5.7688978763397865,1.7532976382941,0.32787678524441155,0.15510346330119051,0.04356297653572561,0.06724293873413774,0.19784955819935648,0.12789128361514865,0.09204520596306333,366,366
3,0.04942008447267032,-3.2939263762272786,1.817545642935036,0.2306241650658296,0.08309993625175616,0.056203604434828004,0.08903765503091052,0.22746311349067633,0.13513584674907067,0.0941581169091354,366,366
4,0.039342039485083746,-2.716027443625567,1.8399202775543242,0.20499711482160524,0.05381200702639766,0.06989989365596079,0.10726301992524871,0.24011472955187502,0.14223545927557543,0.09415879193749022,366,366
5,0.01906419123841474,-1.563196844669117,1.868191984108219,0.15907327084161044,0.031649426154862104,0.07841012773557948,0.11949557333009898,0.25097727500799566,0.14490120039534282,0.09488675406659461,366,366
6,0.0016450463659392067,-0.3344973887317789,1.8887793042220207,0.12013194769151646,0.015995546974708397,0.08263212326378737,0.12672360368399432,0.25755257821123984,0.14366698865880168,0.09478278887062341,366,366
