lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.2274848060801984,-2.602543264764282,1.068398964903213,0.48007442764692115,0.12779363209343486,0.06013419362343582,0.09857543388625077,0.2115335844835912,0.1339306973845388,0.08749781531453123,366,366
2,0.14321998464367725,-1.3528023349122784,1.1236278903481298,0.3859613511360704,0.0333320366974964,0.08406366273495453,0.12396670439559332,0.25484800586718365,0.1466218647767887,0.09733755343070845,366,366
3,0.11718666119227172,-0.47681924262285397,1.1379288839486226,0.3536370353900248,-0.011265179536968484,0.09106170916136874,0.1422903057366638,0.2565300602581937,0.1452544593372706,0.09814125935393937,366,366
4,0.1153810042223149,0.2946908629473499,1.142168819889406,0.3477466375755166,-0.017090668396069875,0.09493926860251296,0.1441087033801481,0.2692382654146747,0.14751315540408555,0.09705120556719593,366,366
5,0.11666156451701737,-0.6256693111681288,1.1435048380745179,0.348599953657145,-0.01706519599955003,0.0928329885343982,0.14418425753743921,0.2704250638434554,0.1463212734461362,0.09685003027025789,366,366
6,0.12188469814198588,-1.0830474759225235,1.1443556143399962,0.3555003787281291,-0.014703749112741304,0.09342792713905042,0.14551720944904614,0.26960381215255147,0.14697849438988145,0.09648098860738755,366,366
