lead,NS,Pbias,CV,Pearson,CRPSSad,Brier_Q10,Brier_Q10_Q25,Brier_Q25_Q75,Brier_Q75_Q90,Brier_Q90,N_det,N_prob
1,0.14037820858577832,-3.085112773727069,1.8352444149987737,0.39016522095070544,0.28254988462247177,0.024408004229700915,0.03346788315369161,0.13358356966633525,0.10085998130197779,0.08031672034091578,366,366
2,0.03096316839552493,-5.516064777758006,1.95023225227487,0.2423067407565991,0.11659161826557207,0.04091943195617613,0.06323234462667937,0.18326667058037996,0.1378751220376603,0.09475874341995835,366,366
3,-0.011182760403340097,-3.0017970198341857,1.995739709272833,0.16086999920461947,0.04147410757458336,0.05233234387805272,0.09153167118136533,0.22087043419469798,0.14172295456736467,0.09773045376822924,366,366
4,-0.015511345878802985,-1.2510362090039393,2.0162699957744845,0.13012202181143118,0.019784059767237183,0.06453310031841415,0.10361929237207933,0.23230855431265315,0.14609539200089822,0.09728191981408782,366,366
5,-0.03251403572409317,-1.5069326282169113,2.0408303429519465,0.08840260315352183,0.0010785335606573465,0.0716087003133035,0.11790035924286059,0.24213719237294498,0.14623843277065177,0.09740788337883258,366,366
6,-0.0415951815202964,1.6329477552831029,2.0530931385205915,0.0556731776996998,-0.007769854606571869,0.07967175610139492,0.1313120439018896,0.24941841134905762,0.14392882557268707,0.0976110846963821,366,366
