fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,4.863,30.766,5.3105,,4.863,9.51,4.964,4.863,96.997,4.863,15.73,43.702,4.863,15.264,4.863,29.649,4.863,44.815,4.863,14.468,66.485,70.439,4.863,4.863,6.364,12.196,27.994,5.267,262.671,5.354,5.102,18.033,272.91,4.863,4.863,7.28,4.863,5.133,4.863,106.726,4.863,4.863,4.863,5.781
1985-01-15,2,1985-03-15,31.175,93.488,21.0105,,15.682,18.639,107.72,2.228,46.148,1.807,10.302,24.163,3.507,160.783,60.605,15.112,2.084,38.554,2.083,119.175,1340.994,32.4,1.807,1.807,350.986,139.48,16.264,463.919,97.588,27.554,111.74,12.063,141.877,1.807,46.771,6.444,5.731,7.455,1.807,111.4,1.807,23.382,159.534,6.298
1985-01-15,3,1985-04-15,21.874,119.811,44.803,,11.102,10.906,45.298,13.322,206.995,0.671,73.697,163.728,2.187,60.073,66.345,5.617,288.902,25.956,272.356,48.015,405.27,12.041,139.021,512.035,87.019,201.861,6.043,97.643,43.813,18.209,44.308,4.614,72.061,0.671,1365.868,4.372,23.629,5.078,21.676,55.912,22.739,14.716,281.153,57.531
1985-01-15,4,1985-05-15,30.454,131.864,47.9345,,106.186,5.242,17.937,9.863,115.478,14.614,140.239,133.8,90.497,23.085,32.9,2.1,166.495,13.423,1187.48,74.351,406.648,109.941,298.187,708.961,33.155,173.635,7.011,104.721,30.683,10.054,16.495,9.485,30.215,0.249,295.528,60.549,36.577,107.668,18.5,24.745,59.292,5.468,472.069,121.015
1985-01-15,5,1985-06-15,244.37,232.073,135.702,,140.202,2.615,6.665,3.67,180.2,97.99,384.126,131.202,67.261,18.403,12.225,102.743,275.947,316.955,464.565,488.546,384.646,466.834,392.687,1273.037,156.533,173.667,47.805,174.049,114.079,226.461,49.187,15.516,42.626,0.093,124.313,35.61,110.83,851.328,954.805,446.464,29.954,2.032,336.335,180.729
1985-01-15,6,1985-07-15,124.547,292.542,258.04600000000005,,249.235,69.561,101.246,40.373,84.239,545.572,392.922,467.937,605.264,353.328,8.258,68.726,440.236,412.431,721.357,516.339,368.363,223.594,166.287,289.014,167.031,77.773,143.019,275.771,656.128,483.272,96.318,104.836,435.687,0.034,1014.287,201.856,515.811,266.857,181.39,306.848,423.54,6.139,120.091,100.701
1985-02-15,1,1985-03-15,31.175,74.382,5.590999999999999,,15.682,14.967,107.622,2.228,1.819,1.807,1.807,1.807,3.507,141.002,60.605,1.807,2.084,10.707,2.083,109.039,1115.757,1.807,1.807,1.807,349.588,133.34,1.807,463.533,2.555,27.087,111.509,2.028,7.046,1.807,46.771,4.396,5.731,7.195,1.807,19.138,1.807,23.382,159.534,5.451
1985-02-15,2,1985-04-15,21.874,111.232,23.184,,11.102,9.542,45.261,13.322,111.565,0.671,70.541,155.421,2.187,53.664,66.345,0.671,288.902,10.053,272.356,43.673,379.249,0.671,139.021,512.035,86.5,199.58,0.671,97.499,1.369,18.035,44.222,0.885,5.005,0.671,1365.868,3.611,23.629,4.982,21.676,13.01,22.739,14.716,281.153,57.216
1985-02-15,3,1985-05-15,30.454,127.644,47.9345,,106.186,4.735,17.924,9.863,67.624,14.614,139.067,130.713,90.497,20.591,32.9,0.262,166.495,5.233,1187.48,70.643,397.826,96.541,298.187,708.961,32.962,172.787,5.015,104.667,5.468,9.989,16.463,8.099,1.86,0.249,295.528,60.266,36.577,107.633,18.5,5.631,59.292,5.468,472.069,120.898
1985-02-15,4,1985-06-15,244.37,221.642,135.06650000000002,,140.202,2.426,6.66,3.67,140.078,97.99,383.69,130.055,67.261,16.511,12.225,102.061,275.947,247.727,464.565,483.662,381.574,429.248,392.687,1273.037,156.462,173.352,47.064,174.03,49.607,226.437,49.176,15.001,2.994,0.093,124.313,35.505,110.83,851.314,954.805,294.399,29.954,2.032,336.335,180.686
