fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,3.462,10.466,3.462,,3.462,3.462,3.462,3.462,3.462,3.462,3.462,73.537,3.462,3.462,3.462,3.462,3.462,3.462,3.462,3.964,3.462,3.462,3.462,3.462,3.462,3.477,3.462,3.462,50.399,3.462,3.462,3.462,166.088,3.462,3.462,3.462,3.462,3.462,3.462,3.462,3.462,3.462,3.462,3.462
1985-01-15,2,1985-03-15,1.286,55.628,1.286,,1.286,1.286,412.55,1.286,1.286,1.286,1.286,37.273,1.286,1.286,1.286,1.286,1.286,1.286,1.286,76.517,963.745,1.286,1.286,1.286,1.287,375.024,1.286,1.286,28.865,1.286,1.286,1.286,71.107,1.286,1.286,1.286,1.374,1.286,1.286,1.286,1.286,1.286,218.789,1.286
1985-01-15,3,1985-04-15,2.722,47.617,0.478,,0.478,0.478,83.866,0.478,81.181,0.478,0.478,484.979,0.478,0.478,8.434,0.478,0.478,0.478,2.263,38.214,179.714,0.478,35.241,6.071,0.479,444.089,0.478,0.478,10.725,0.478,0.478,0.478,74.994,0.478,104.296,0.478,0.564,0.478,0.478,0.478,0.478,0.478,338.121,0.478
1985-01-15,4,1985-05-15,13.256,71.509,0.37,,0.178,0.178,31.163,0.178,57.66,0.178,0.531,261.051,41.53,0.178,6.657,0.178,0.178,0.178,962.824,29.481,484.465,0.178,22.581,66.633,0.178,214.595,0.178,0.178,49.657,0.178,0.178,14.783,46.278,0.178,68.529,31.519,0.209,155.791,0.178,68.983,0.178,0.178,242.071,0.178
1985-01-15,5,1985-06-15,723.838,99.77,23.7475,,10.762,0.066,11.579,0.066,31.722,12.792,208.581,177.253,74.573,27.313,2.473,0.066,0.066,0.066,394.887,368.802,146.86,74.433,61.533,419.796,252.713,134.177,0.066,0.066,122.247,0.066,0.066,11.055,73.224,0.066,34.371,20.182,0.078,315.193,381.656,473.342,0.066,0.066,148.247,0.164
1985-01-15,6,1985-07-15,111.927,135.519,98.79249999999999,,68.106,0.025,4.303,0.025,14.243,431.653,132.525,161.572,191.223,49.633,8.743,0.025,31.558,24.611,318.475,271.723,208.538,156.671,95.425,317.729,222.423,67.994,0.025,185.902,440.436,116.519,0.025,15.489,245.735,0.025,506.765,204.453,290.321,303.535,102.16,153.3,0.025,0.025,74.064,4.727
1985-02-15,1,1985-03-15,1.286,48.06,1.286,,1.286,1.286,412.55,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,13.26,963.745,1.286,1.286,1.286,1.287,268.956,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.286,1.374,1.286,1.286,1.286,1.286,1.286,218.789,1.286
1985-02-15,2,1985-04-15,2.722,39.702,0.478,,0.478,0.478,83.866,0.478,81.181,0.478,0.478,307.863,0.478,0.478,8.434,0.478,0.478,0.478,2.263,10.117,179.714,0.478,35.241,6.071,0.479,417.439,0.478,0.478,0.478,0.478,0.478,0.478,0.478,0.478,104.296,0.478,0.564,0.478,0.478,0.478,0.478,0.478,338.121,0.478
1985-02-15,3,1985-05-15,13.256,66.142,0.1935,,0.178,0.178,31.163,0.178,57.66,0.178,0.531,228.616,41.53,0.178,6.657,0.178,0.178,0.178,962.824,3.89,484.465,0.178,22.581,66.633,0.178,208.543,0.178,0.178,8.031,0.178,0.178,14.783,0.178,0.178,68.529,31.519,0.209,155.791,0.178,6.098,0.178,0.178,242.071,0.178
1985-02-15,4,1985-06-15,723.838,92.304,16.487,,10.762,0.066,11.579,0.066,31.722,12.792,208.581,166.89,74.573,27.313,2.473,0.066,0.066,0.066,394.887,303.713,146.86,74.433,61.533,419.796,252.713,131.965,0.066,0.066,67.334,0.066,0.066,11.055,0.066,0.066,34.371,20.182,0.078,315.193,381.656,380.422,0.066,0.066,148.247,0.164
