fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,12.569,124.85,24.719,,16.065,86.135,14.324,12.569,719.459,12.569,163.59,227.298,15.128,68.476,12.666,156.427,12.569,162.915,15.519,139.213,140.587,618.797,12.569,21.912,18.153,40.562,236.947,21.111,898.994,21.759,38.441,36.102,410.344,12.569,22.03,36.962,12.569,27.408,12.571,432.401,21.406,12.569,15.525,36.787
1985-01-15,2,1985-03-15,243.531,208.037,94.1495,,20.178,138.897,203.111,10.128,511.313,4.67,136.595,101.689,93.492,211.432,44.919,94.807,14.164,195.574,7.188,329.918,2481.843,176.35,4.67,11.884,48.385,583.755,114.882,274.957,342.943,50.16,40.878,38.861,204.731,4.67,152.721,39.673,12.943,20.986,4.988,295.354,13.174,142.7,1054.0,87.893
1985-01-15,3,1985-04-15,155.707,323.438,95.3425,,18.149,100.02,87.719,37.833,937.728,38.867,614.938,199.354,45.933,127.416,307.012,43.405,1040.844,96.728,634.356,145.351,1764.221,69.565,379.345,961.226,28.682,410.618,50.651,93.599,224.215,67.68,28.064,81.368,187.177,1.735,2371.507,70.828,93.957,10.165,8.747,386.972,49.843,75.166,923.139,123.403
1985-01-15,4,1985-05-15,159.285,402.165,221.05599999999998,,506.961,52.765,37.6,23.441,423.043,444.922,698.253,716.85,134.215,58.529,118.504,17.195,575.447,39.0,2064.199,392.494,1043.526,1064.452,683.191,1788.544,10.713,429.174,73.248,129.495,238.357,270.601,12.661,292.118,141.146,4.468,497.17,429.383,117.546,105.069,7.12,238.636,130.64,27.936,1844.232,203.755
1985-01-15,5,1985-06-15,439.686,548.256,401.36,,510.371,23.908,13.971,9.699,324.286,779.016,880.031,547.478,127.116,228.356,44.118,273.83,951.17,902.826,1007.512,891.93,834.741,1146.749,661.295,2305.544,437.652,744.111,89.896,365.068,518.713,974.893,301.883,150.389,216.421,3.541,285.367,151.65,290.667,1686.058,1084.186,1047.585,84.603,23.831,737.64,272.122
1985-01-15,6,1985-07-15,420.103,649.244,490.8365,,423.355,405.514,189.424,16.506,147.045,1595.734,866.685,926.84,1134.105,1412.055,16.743,173.433,1357.335,660.03,968.884,795.092,998.559,421.426,404.092,564.971,266.597,222.108,160.761,558.318,1258.834,1281.13,286.84,421.75,1191.599,1.327,1649.936,273.527,1272.999,619.512,248.411,674.183,1139.242,370.098,264.995,329.765
1985-02-15,1,1985-03-15,243.531,153.125,25.735,,16.019,82.66,201.47,10.128,126.953,4.67,14.812,7.176,91.235,177.534,44.825,28.121,14.164,119.531,4.671,279.067,2329.143,4.907,4.67,4.67,44.213,543.457,18.167,268.332,32.77,43.067,23.349,21.037,19.032,4.67,143.983,21.419,12.943,9.379,4.987,77.92,5.854,142.7,1051.382,69.929
1985-02-15,2,1985-04-15,155.707,290.484,76.8085,,14.315,60.843,87.109,37.833,655.499,38.867,467.296,161.873,45.094,113.775,306.977,17.626,1040.844,65.969,633.42,126.776,1731.186,3.298,379.345,958.546,27.132,390.395,11.975,91.137,50.855,65.044,20.878,74.745,78.451,1.735,2357.384,62.983,93.957,5.852,8.746,170.404,47.123,75.166,922.166,116.728
1985-02-15,3,1985-05-15,159.285,381.794,134.477,,452.487,36.434,37.374,23.441,334.939,444.922,642.482,650.353,133.904,53.046,118.491,7.616,575.447,27.489,2063.852,385.296,1033.203,895.805,683.191,1787.548,10.137,416.51,58.877,128.581,124.224,269.622,9.867,289.657,90.955,4.468,495.219,420.428,117.546,103.466,7.12,135.05,129.629,27.936,1843.871,201.275
1985-02-15,4,1985-06-15,439.686,536.869,395.456,,489.398,17.351,13.887,9.699,290.286,779.016,862.277,531.129,127.0,206.451,44.113,265.741,951.17,871.629,1007.383,889.216,830.994,1120.286,661.295,2305.174,437.438,736.991,84.556,364.728,426.184,974.529,299.162,149.474,149.387,3.541,284.636,147.782,290.667,1685.462,1084.186,965.781,84.228,23.831,737.505,271.2
