fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,15.589,144.382,27.1025,,15.589,23.661,15.589,15.589,539.395,15.589,29.119,18.429,26.543,34.191,15.589,27.662,18.155,151.793,16.041,33.041,46.135,360.818,15.589,21.869,16.223,162.981,18.433,34.695,2704.319,52.536,288.621,32.353,339.491,15.589,87.734,299.763,15.589,22.599,15.759,21.022,46.478,15.688,36.858,108.157
1985-01-15,2,1985-03-15,200.164,193.674,31.046499999999998,,7.005,12.632,100.498,5.793,1054.132,5.793,14.084,8.666,211.051,63.905,5.796,14.763,21.87,93.094,6.551,300.317,1585.147,177.374,5.793,13.002,6.676,1831.67,8.146,68.028,339.199,28.93,121.224,33.163,273.716,5.793,56.737,120.342,6.554,11.066,5.957,10.074,54.338,47.901,940.17,69.997
1985-01-15,3,1985-04-15,297.374,367.215,92.11949999999999,,263.504,5.056,58.849,10.057,949.463,2.449,198.867,101.139,83.1,159.438,973.823,5.784,523.195,41.574,1142.481,287.886,2524.569,406.568,450.501,1174.035,2.65,598.343,3.027,38.203,146.564,35.823,82.108,19.418,447.882,2.152,2359.919,57.07,123.318,4.112,2.214,26.8,105.143,30.02,1209.898,31.609
1985-01-15,4,1985-05-15,365.616,505.261,214.5085,,1257.007,1.879,22.048,6.249,356.025,789.605,454.951,720.339,70.169,114.517,203.024,63.088,609.37,15.448,1715.359,716.273,1479.426,2030.439,225.993,2240.531,0.985,1551.712,1.125,14.195,55.737,338.821,60.489,521.667,356.755,3.939,333.626,785.947,411.37,8.496,0.823,38.009,185.819,12.033,2275.437,161.706
1985-01-15,5,1985-06-15,817.216,431.362,285.678,,706.637,0.698,8.192,2.322,156.009,760.516,805.029,320.401,54.109,360.114,76.842,369.869,1098.715,422.593,1361.48,1513.802,517.236,774.475,365.833,1555.305,334.53,439.724,0.418,5.275,100.569,608.399,206.528,159.127,243.545,2.857,179.248,218.983,250.955,1807.069,7.255,706.365,109.546,30.837,429.506,183.553
1985-01-15,6,1985-07-15,386.303,451.287,358.502,,409.946,135.079,87.871,0.863,58.638,1165.352,412.985,270.609,733.95,700.657,29.175,164.457,1397.798,1056.781,1052.991,551.865,777.769,323.181,186.645,412.318,186.903,189.704,16.309,2.214,702.364,895.796,100.985,350.704,1466.561,1.062,443.188,159.135,881.035,426.985,5.578,753.019,366.3,341.722,182.714,650.256
1985-02-15,1,1985-03-15,200.164,136.563,6.9315,,7.005,6.431,100.498,5.793,407.839,5.793,6.058,6.298,196.638,51.967,5.796,5.793,19.691,13.798,6.121,279.752,1503.02,8.964,5.793,8.527,6.08,1614.894,5.793,55.248,6.858,5.793,5.793,21.162,36.36,5.793,10.564,6.163,6.554,5.793,5.793,6.072,23.067,47.805,923.586,11.797
1985-02-15,2,1985-04-15,297.374,334.233,62.3985,,263.504,2.752,58.849,10.057,721.697,2.449,195.885,100.259,78.891,143.593,973.823,2.451,522.258,7.558,1142.321,279.045,2511.457,124.217,450.501,1172.372,2.429,553.215,2.152,33.417,3.126,27.226,18.791,14.924,174.828,2.152,2302.829,9.841,123.318,2.152,2.152,25.313,65.948,29.984,1203.893,7.71
1985-02-15,3,1985-05-15,365.616,483.455,213.423,,1257.007,1.023,22.048,6.249,292.398,789.605,453.843,720.012,67.641,107.998,203.024,61.849,609.022,2.808,1715.3,712.181,1475.854,1826.291,225.993,2239.913,0.903,1532.049,0.8,12.417,2.439,335.626,22.232,512.29,223.822,3.939,325.422,592.833,411.37,7.768,0.8,37.456,149.62,12.019,2273.27,91.065
1985-02-15,4,1985-06-15,817.216,421.776,285.617,,706.637,0.38,8.192,2.322,131.283,760.516,804.617,320.279,52.781,356.018,76.842,369.409,1098.586,384.804,1361.458,1512.51,515.954,734.545,365.833,1555.075,334.499,433.683,0.297,4.614,51.428,607.212,155.493,157.297,187.765,2.857,175.798,187.412,250.955,1806.798,7.247,706.16,94.105,30.832,428.71,129.829
1985-02-15,5,1985-07-15,386.303,444.898,352.4565,,409.946,134.961,87.871,0.863,49.299,1165.352,412.832,270.564,733.068,699.391,29.175,164.286,1397.751,1041.687,1052.983,551.401,777.292,308.954,186.645,412.233,186.892,187.455,16.264,1.969,602.983,895.355,80.239,349.247,1440.7,1.062,441.744,142.538,881.035,426.885,5.574,752.943,355.666,341.72,182.418,616.678
1985-02-15,6,1985-08-15,339.952,451.83,313.66999999999996,,747.821,589.584,133.021,61.575,18.318,350.957,429.816,214.117,596.135,217.964,10.841,141.687,517.895,320.82,500.814,706.601,729.877,761.566,89.789,203.088,296.636,195.868,80.947,65.826,401.976,950.352,1205.255,194.312,279.076,1882.199,364.709,1566.779,958.645,586.64,3.891,306.52,178.438,303.906,299.199,609.734
1985-03-15,1,1985-04-15,297.374,459.729,205.4275,,626.133,95.035,96.648,151.83,490.22,99.916,537.018,382.142,94.971,274.388,1429.494,97.714,757.191,94.971,1612.253,173.008,1926.612,411.981,847.628,1638.742,95.392,226.893,94.971,94.971,94.971,211.333,207.126,100.002,354.04,94.971,2795.555,121.493,422.445,94.971,103.749,230.735,203.729,94.971,805.976,102.962
1985-03-15,2,1985-05-15,365.616,570.632,289.27099999999996,,1420.191,35.352,36.769,75.635,233.259,1177.682,613.035,940.902,66.992,191.828,262.678,231.642,687.707,35.289,1799.875,615.953,1392.646,2034.197,331.572,2325.936,35.69,1322.159,35.289,35.289,36.566,606.37,157.916,738.79,315.864,38.428,374.799,958.474,596.704,63.479,42.401,178.621,249.225,36.167,2173.39,320.51
1985-03-15,3,1985-06-15,817.216,473.301,330.765,,746.918,13.136,13.662,28.104,106.413,832.115,862.629,373.517,48.633,417.219,100.333,545.629,1125.575,608.165,1384.11,1484.866,490.289,776.037,421.231,1577.111,347.426,384.513,13.113,13.113,98.862,696.736,303.097,196.012,226.725,15.673,197.662,245.736,314.104,2077.158,85.732,875.332,136.619,82.309,403.399,263.047
1985-03-15,4,1985-07-15,386.303,468.621,403.679,,424.248,152.87,113.055,10.443,39.767,1186.859,432.052,291.572,763.826,723.691,38.341,217.397,1406.967,1102.387,1061.182,542.671,767.674,323.755,206.207,420.175,191.695,169.116,21.026,5.127,700.522,924.919,134.365,381.505,1458.883,5.824,452.826,172.245,908.193,450.547,48.92,795.192,387.183,446.332,172.959,692.344
1985-03-15,5,1985-08-15,339.952,464.74,338.53549999999996,,753.209,602.193,152.386,188.351,14.777,358.502,437.013,222.097,602.583,226.114,14.247,166.058,521.29,337.4,503.855,703.35,726.325,767.144,97.39,206.042,298.421,188.174,85.126,67.0,424.889,960.905,1252.89,204.819,284.868,1891.628,368.544,1583.822,967.981,595.924,31.828,320.887,192.54,339.671,295.549,633.793
1985-03-15,6,1985-09-15,182.368,407.109,290.558,,470.702,272.504,195.03,93.786,5.491,194.875,295.282,104.556,297.587,101.337,329.881,121.426,510.637,147.883,921.031,991.696,1227.56,695.796,52.405,478.467,196.92,381.627,54.741,88.651,267.184,284.107,421.379,776.682,781.483,596.937,273.596,1155.744,731.984,631.793,121.754,732.515,91.733,686.891,214.868,285.834
1985-04-15,1,1985-05-15,365.616,613.441,343.8805,,1268.75,133.107,132.563,134.673,161.119,1528.635,490.24,909.847,439.126,236.011,132.563,607.6,485.089,133.209,1442.04,706.119,1035.374,1942.197,198.161,1971.174,132.563,1515.649,154.463,138.15,255.82,697.009,211.667,1101.218,282.568,257.427,143.121,1194.1,558.545,390.723,133.969,224.328,297.038,262.621,1938.059,561.018
1985-04-15,2,1985-06-15,817.216,530.167,365.04200000000003,,713.323,49.781,49.257,51.229,71.75,893.823,819.589,364.838,222.605,444.087,49.257,706.264,1059.578,1070.713,1315.692,1513.851,411.009,762.41,348.429,1511.793,671.9,410.135,68.339,63.941,453.085,721.703,339.999,254.816,211.972,121.974,70.969,288.596,303.316,2363.562,223.246,950.412,157.216,392.79,365.246,344.174
1985-04-15,3,1985-07-15,386.303,506.359,397.91150000000005,,412.535,381.852,303.512,19.269,26.66,1207.325,418.437,288.24,913.347,734.55,18.303,265.098,1386.649,1175.323,1037.675,551.979,737.07,319.004,180.608,397.946,273.687,178.802,268.034,118.103,886.418,933.26,146.686,417.749,1451.534,45.546,347.218,190.753,903.925,504.156,100.991,809.77,397.877,619.626,158.535,726.316
1985-04-15,4,1985-08-15,339.952,505.704,362.4075,,748.775,721.33,259.725,272.383,9.906,365.91,431.902,220.808,642.617,229.789,6.801,185.535,513.896,358.905,495.165,706.818,715.235,765.332,87.412,197.758,343.187,193.361,374.905,330.079,479.16,963.906,1259.94,216.955,282.626,2423.134,334.167,1592.375,966.415,616.081,59.123,325.823,196.69,398.985,289.589,645.673
1985-04-15,5,1985-09-15,182.368,418.192,291.801,,469.071,305.961,253.142,117.956,3.681,197.633,293.383,104.072,311.842,102.729,241.389,129.187,507.888,155.92,917.801,992.984,1223.443,695.129,48.479,475.365,214.14,384.036,171.323,241.645,287.438,285.216,423.357,782.25,780.62,633.394,260.448,1158.527,731.404,639.258,146.801,734.4,93.353,710.185,212.62,290.219
