fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,6.577,48.303,6.577,,6.577,6.577,6.577,6.577,120.629,6.577,11.791,130.799,6.577,53.039,6.577,12.084,6.577,88.258,6.577,147.102,15.435,47.767,6.577,7.817,6.577,10.417,51.492,49.606,828.452,6.577,11.942,6.577,168.849,6.577,6.577,7.074,6.577,6.577,6.577,24.761,6.577,6.577,6.577,6.699
1985-01-15,2,1985-03-15,102.523,172.941,6.964,,2.444,5.262,293.042,2.444,110.262,2.444,6.643,71.143,6.891,242.976,5.294,7.037,2.444,365.515,2.444,165.08,2141.659,26.517,2.444,3.575,21.764,1266.383,27.002,158.304,170.888,2.444,7.178,2.444,97.472,2.444,2.579,2.916,2.444,2.444,2.444,74.653,2.444,22.603,1562.075,21.151
1985-01-15,3,1985-04-15,84.986,157.578,44.668499999999995,,1.892,3.252,95.109,2.092,440.81,24.963,217.727,266.24,4.844,131.82,64.374,2.743,103.03,132.953,146.113,77.931,1019.013,9.853,129.549,374.687,15.92,578.383,11.436,75.433,84.483,0.908,2.835,18.307,101.928,0.908,1219.122,1.083,0.908,0.908,0.908,89.328,0.908,14.6,821.961,13.842
1985-01-15,4,1985-05-15,217.206,191.931,69.22749999999999,,96.251,1.208,35.34,1.417,177.721,269.529,462.511,497.076,80.946,60.656,39.625,1.019,58.723,54.744,1480.435,73.779,724.832,74.268,191.932,725.771,5.915,740.222,4.249,35.634,185.077,0.697,1.054,138.571,139.587,0.337,270.275,95.155,1.388,64.676,0.337,95.655,0.716,5.425,765.59,18.893
1985-01-15,5,1985-06-15,605.675,303.108,203.3105,,320.266,0.449,13.132,0.526,106.067,411.653,572.92,417.61,65.805,87.317,14.724,29.909,136.298,504.738,573.65,646.341,505.734,680.843,377.025,1226.077,539.093,336.458,6.71,240.096,508.715,280.675,24.821,65.278,166.525,0.125,122.195,47.578,18.97,1264.741,505.834,748.982,0.487,2.016,488.186,65.733
1985-01-15,6,1985-07-15,230.692,340.257,308.081,,335.899,84.105,14.391,1.651,53.9,740.263,483.908,624.796,299.133,343.65,5.471,42.312,643.917,756.592,741.699,354.206,526.947,302.921,178.069,462.415,313.241,142.515,74.121,646.229,754.765,681.94,25.918,214.214,671.063,0.047,1059.472,205.023,593.253,386.795,153.484,346.412,108.346,2.044,177.186,57.97
1985-02-15,1,1985-03-15,102.523,145.394,2.481,,2.444,5.262,293.042,2.444,4.959,2.444,2.444,2.518,6.891,150.065,5.294,2.66,2.444,194.456,2.444,20.165,2097.318,2.444,2.444,2.444,21.764,1244.837,2.444,71.618,2.444,2.444,2.724,2.444,2.444,2.444,2.579,2.444,2.444,2.444,2.444,35.06,2.444,22.603,1562.075,20.99
1985-02-15,2,1985-04-15,84.986,139.904,15.295,,1.892,3.252,95.109,2.092,219.869,24.963,216.167,202.701,4.844,90.523,64.374,1.117,103.03,84.056,146.113,14.67,1015.091,0.908,129.549,374.266,15.92,575.418,0.908,39.837,3.816,0.908,1.18,18.307,7.441,0.908,1219.122,0.908,0.908,0.908,0.908,62.947,0.908,14.6,821.961,13.757
1985-02-15,3,1985-05-15,217.206,180.869,50.7625,,96.251,1.208,35.34,1.417,113.984,269.529,461.932,467.371,80.946,42.802,39.625,0.415,58.723,33.365,1480.435,13.35,723.708,68.284,191.932,725.615,5.915,739.272,0.337,16.676,87.32,0.697,0.439,138.571,37.357,0.337,270.275,95.09,1.388,64.676,0.337,79.228,0.716,5.425,765.59,18.861
1985-02-15,4,1985-06-15,605.675,292.459,160.73950000000002,,320.266,0.449,13.132,0.526,74.083,411.653,572.704,409.281,65.805,68.946,14.724,29.684,136.298,454.28,573.65,544.361,505.328,677.612,377.025,1226.019,539.093,336.141,5.256,185.181,441.741,280.675,24.593,65.278,93.804,0.125,122.195,47.554,18.97,1264.741,505.834,734.961,0.487,2.016,488.186,65.721
