fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,5.73,29.657,5.73,,5.73,5.73,5.73,5.73,149.371,5.73,5.885,5.73,5.73,56.202,5.73,24.037,6.678,5.73,5.73,5.73,5.73,163.242,5.73,5.73,5.73,13.808,5.73,5.73,15.309,5.73,209.391,20.198,280.422,5.73,5.73,69.541,5.73,5.73,5.73,7.852,5.73,5.73,5.73,15.356
1985-01-15,2,1985-03-15,134.781,48.659,2.973,,42.846,20.945,2.872,2.129,600.587,2.129,3.074,2.129,2.129,52.823,2.129,14.948,126.113,2.129,2.129,44.325,388.331,58.583,2.129,2.129,2.129,222.96,2.129,2.129,9.173,2.129,65.504,13.266,120.41,2.129,6.032,90.182,2.129,2.129,2.129,4.765,2.129,2.129,8.669,9.505
1985-01-15,3,1985-04-15,81.512,176.638,26.0745,,391.543,248.808,1.487,0.791,491.376,391.788,390.181,0.791,0.791,27.809,325.411,5.556,798.774,29.773,225.213,94.245,923.327,27.983,16.802,159.387,0.791,90.332,0.791,0.791,3.408,0.791,24.34,4.929,326.474,0.791,1440.256,85.785,0.791,6.844,0.791,2.18,87.649,0.791,431.608,3.532
1985-01-15,4,1985-05-15,360.32,243.558,75.5745,,465.676,206.911,0.552,0.294,230.641,131.576,771.37,733.011,0.294,10.683,76.81,74.339,627.106,20.961,921.212,388.806,393.589,681.121,183.55,788.402,0.294,454.814,0.294,0.294,1.266,0.294,9.044,147.556,144.603,0.294,310.947,677.263,47.481,70.007,0.311,0.81,67.864,0.294,1100.353,1.315
1985-01-15,5,1985-06-15,200.686,206.539,91.2325,,130.386,88.467,0.205,0.109,92.048,343.286,861.541,281.215,12.586,52.369,28.639,210.246,738.371,604.258,496.629,382.168,250.453,439.001,133.698,956.903,21.083,235.39,19.303,0.109,0.471,0.109,3.37,85.825,90.417,42.964,474.324,202.507,30.447,167.564,320.646,79.352,90.12,0.109,278.403,16.459
1985-01-15,6,1985-07-15,342.708,203.069,158.03949999999998,,62.3,208.673,0.076,0.041,34.203,782.976,276.526,186.727,424.502,444.864,10.844,106.882,341.917,239.469,377.887,257.656,504.411,139.384,190.526,180.651,18.075,94.061,122.386,0.041,17.032,0.041,3.711,79.826,457.991,83.004,354.07,86.137,395.597,380.026,95.691,94.7,480.759,305.84,106.563,176.695
1985-02-15,1,1985-03-15,134.781,24.056,2.129,,42.846,20.945,2.872,2.129,198.421,2.129,2.129,2.129,2.129,2.129,2.129,2.129,39.794,2.129,2.129,44.325,388.331,2.129,2.129,2.129,2.129,146.115,2.129,2.129,2.129,2.129,2.129,2.129,2.129,2.129,6.032,2.129,2.129,2.129,2.129,2.129,2.129,2.129,8.669,2.129
1985-02-15,2,1985-04-15,81.512,157.307,1.573,,391.543,248.808,1.487,0.791,385.942,391.788,316.85,0.791,0.791,0.791,325.411,0.791,698.779,29.773,225.213,94.245,923.327,0.791,16.802,159.387,0.791,68.491,0.791,0.791,0.791,0.791,0.791,0.791,55.191,0.791,1440.256,1.659,0.791,6.844,0.791,0.791,63.862,0.791,431.608,0.791
1985-02-15,3,1985-05-15,360.32,223.377,61.218,,465.676,206.911,0.552,0.294,203.437,131.576,756.85,733.011,0.294,0.294,76.81,11.308,610.736,20.961,921.212,388.806,393.589,429.835,183.55,788.402,0.294,426.876,0.294,0.294,0.294,0.294,0.294,67.447,51.789,0.294,310.947,477.829,47.481,70.007,0.311,0.294,54.989,0.294,1100.353,0.296
1985-02-15,4,1985-06-15,200.686,197.202,85.4825,,130.386,88.467,0.205,0.109,82.498,343.286,858.708,281.215,8.465,0.109,28.639,134.631,733.296,604.258,496.629,382.168,250.453,411.112,133.698,956.903,21.083,228.813,19.303,0.109,0.109,0.109,0.109,56.468,45.714,42.964,474.324,174.245,30.447,167.564,320.646,4.845,81.417,0.109,278.403,16.08
