fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,2.943,7.488,2.943,,2.943,2.943,2.943,2.943,2.943,2.943,2.943,62.24,2.943,2.943,2.943,2.943,2.943,2.943,2.943,3.487,2.943,2.943,2.943,2.943,2.943,2.99,2.943,2.943,22.885,2.943,2.943,2.943,104.939,2.943,2.943,2.943,2.943,2.943,2.943,2.943,2.943,2.943,2.943,2.943
1985-01-15,2,1985-03-15,4.664,36.036,1.093,,1.093,1.093,263.182,1.093,1.093,1.093,1.093,28.984,1.093,1.093,1.093,1.093,1.093,1.093,1.093,65.648,660.67,1.093,1.093,1.093,1.123,205.188,1.093,1.093,14.572,1.093,1.093,1.093,50.846,1.093,1.093,1.093,1.83,1.093,1.093,1.093,1.093,1.093,116.596,1.093
1985-01-15,3,1985-04-15,13.296,34.196,0.406,,0.406,0.406,59.559,0.406,31.624,0.406,0.406,358.059,0.406,0.406,2.639,0.406,0.406,0.406,13.18,31.154,128.772,0.406,35.878,6.091,0.436,299.571,0.406,0.406,5.415,0.406,0.406,0.679,56.315,0.406,66.343,0.406,1.094,0.406,0.406,0.406,0.406,0.406,261.705,0.406
1985-01-15,4,1985-05-15,75.762,46.179,2.0685000000000002,,0.151,0.151,22.131,0.151,31.179,0.151,2.077,176.699,39.159,0.151,2.06,0.151,0.151,0.151,644.182,24.109,332.188,0.151,19.312,42.018,0.162,159.368,0.151,0.151,14.564,0.151,0.151,6.3,37.429,0.151,49.037,12.577,2.503,55.577,0.151,5.87,0.151,0.151,165.956,0.151
1985-01-15,5,1985-06-15,511.048,68.1,21.192500000000003,,29.709,0.056,8.223,0.056,21.0,21.385,151.011,128.714,51.128,10.243,0.771,0.056,0.056,0.056,302.024,287.021,107.252,35.55,52.714,291.865,141.157,102.998,0.056,2.225,64.308,2.649,0.056,4.543,57.937,0.056,24.438,8.565,6.025,200.152,249.871,258.066,0.056,0.056,101.061,0.83
1985-01-15,6,1985-07-15,92.041,102.339,72.22649999999999,,52.961,0.021,3.056,0.021,10.666,307.615,96.605,116.894,163.512,26.322,4.643,0.021,28.194,22.825,269.13,215.534,162.033,105.782,70.377,273.127,154.187,52.39,0.021,131.093,327.349,86.728,0.021,3.449,183.345,0.021,378.738,152.054,237.034,224.439,74.076,104.228,0.021,0.021,50.311,4.709
1985-02-15,1,1985-03-15,4.664,31.067,1.093,,1.093,1.093,263.182,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,20.551,660.67,1.093,1.093,1.093,1.123,142.661,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.83,1.093,1.093,1.093,1.093,1.093,116.596,1.093
1985-02-15,2,1985-04-15,13.296,28.628,0.406,,0.406,0.406,59.559,0.406,31.624,0.406,0.406,236.684,0.406,0.406,2.639,0.406,0.406,0.406,13.18,12.047,128.772,0.406,35.878,6.091,0.436,278.216,0.406,0.406,0.406,0.406,0.406,0.679,0.406,0.406,66.343,0.406,1.094,0.406,0.406,0.406,0.406,0.406,261.705,0.406
1985-02-15,3,1985-05-15,75.762,43.668,0.1565,,0.151,0.151,22.131,0.151,31.179,0.151,2.077,153.783,39.159,0.151,2.06,0.151,0.151,0.151,644.182,7.827,332.188,0.151,19.312,42.018,0.162,154.244,0.151,0.151,1.432,0.151,0.151,6.3,0.151,0.151,49.037,12.577,2.503,55.577,0.151,0.151,0.151,0.151,165.956,0.151
1985-02-15,4,1985-06-15,511.048,62.458,15.621500000000001,,29.709,0.056,8.223,0.056,21.0,21.385,151.011,121.01,51.128,10.243,0.771,0.056,0.056,0.056,302.024,244.141,107.252,35.55,52.714,291.865,141.157,101.132,0.056,1.004,25.489,2.649,0.056,4.543,0.619,0.056,24.438,8.565,6.025,200.152,249.871,182.197,0.056,0.056,101.061,0.83
1985-02-15,5,1985-07-15,92.041,97.999,72.22649999999999,,52.961,0.021,3.056,0.021,10.666,307.615,96.605,113.998,163.512,26.322,4.643,0.021,28.194,22.825,269.13,208.389,162.033,105.782,70.377,273.127,154.187,51.691,0.021,114.263,300.674,86.728,0.021,3.449,74.417,0.021,378.738,152.054,237.034,224.439,74.076,93.8,0.021,0.021,50.311,4.709
1985-02-15,6,1985-08-15,67.999,116.16,87.07650000000001,,420.608,0.008,1.135,17.69,4.32,205.14,138.426,71.084,84.881,16.671,4.775,31.141,15.391,136.115,296.834,248.169,132.225,117.502,90.757,128.269,80.806,98.171,10.151,72.242,209.856,144.67,231.105,2.24,51.695,78.666,209.156,502.982,229.926,137.4,89.272,84.144,0.008,56.839,169.507,26.424
1985-03-15,1,1985-04-15,13.296,27.284,3.3365,,4.191,3.259,3.259,6.301,101.544,3.348,12.679,346.918,8.385,11.668,35.823,3.259,3.414,3.259,62.568,3.259,3.259,3.259,105.25,47.91,3.259,44.652,3.259,3.259,4.89,3.259,3.259,18.543,10.216,3.259,135.228,3.259,3.325,3.259,3.259,3.593,3.259,3.259,59.019,3.259
1985-03-15,2,1985-05-15,75.762,46.971,9.515,,10.539,1.211,1.211,3.704,63.207,7.213,27.364,172.179,111.111,11.11,19.053,1.211,2.394,1.211,719.356,1.211,77.953,1.755,40.647,96.445,1.211,69.487,1.211,1.211,34.13,1.211,1.211,45.628,8.491,1.211,73.33,73.805,6.067,69.706,1.342,19.309,1.211,1.211,85.128,12.66
1985-03-15,3,1985-06-15,511.048,75.742,36.7195,,89.849,0.45,0.45,1.376,38.214,82.376,225.858,127.188,83.682,58.647,11.891,0.45,2.41,0.45,311.017,97.286,48.165,110.368,81.265,321.491,92.027,67.581,0.45,4.163,79.545,33.807,0.45,24.075,18.863,0.45,35.225,31.209,9.864,207.077,366.717,270.138,0.45,0.45,72.428,21.834
1985-03-15,4,1985-07-15,92.041,108.786,86.602,,89.299,0.167,0.167,0.511,18.94,357.902,112.634,116.325,180.336,61.655,25.799,0.167,32.128,40.096,272.255,176.666,135.262,134.358,82.182,281.129,139.218,38.85,0.77,119.647,333.773,154.285,0.171,19.516,138.964,0.167,388.849,188.862,224.979,226.424,83.905,107.317,0.167,0.229,39.429,27.942
