fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,37.989,65.075,3.8125,,3.235,3.235,3.235,3.235,132.11,3.235,11.278,3.235,18.252,381.767,3.245,41.681,40.97,20.727,4.021,3.235,4.767,230.203,3.235,3.235,3.235,58.932,3.235,3.597,765.754,3.899,127.789,83.192,107.321,3.235,19.5,219.747,3.235,3.726,3.31,3.235,11.779,3.235,3.235,253.688
1985-01-15,2,1985-03-15,165.099,113.839,20.0745,,277.742,261.126,1.202,13.737,657.957,1.202,20.366,1.202,45.416,302.704,1.211,25.032,997.175,19.783,17.596,22.378,235.609,256.61,1.202,6.943,1.202,499.072,1.202,1.55,139.905,1.824,50.949,45.163,93.128,1.202,13.567,158.656,14.005,5.927,1.403,1.345,65.158,4.076,211.775,76.255
1985-01-15,3,1985-04-15,222.003,297.073,55.328,,619.917,247.125,0.447,28.262,1270.541,915.62,669.919,46.257,25.425,118.991,170.604,9.301,771.655,48.911,76.562,272.323,1359.687,780.73,41.339,5.536,2.951,185.33,0.447,0.576,61.881,2.06,18.931,19.395,131.842,0.447,2398.808,269.374,29.758,61.745,0.598,0.586,419.035,3.043,764.777,32.166
1985-01-15,4,1985-05-15,432.889,219.33,90.23349999999999,,563.306,177.066,0.166,17.254,196.387,162.7,375.091,639.857,9.447,57.563,58.069,3.588,468.305,27.744,435.724,495.466,228.489,553.806,25.144,677.343,2.453,77.545,6.443,1.042,56.815,11.348,7.034,44.363,74.092,35.619,366.631,1032.511,550.179,303.795,102.922,2.293,169.819,1.131,429.931,324.727
1985-01-15,5,1985-06-15,303.721,192.901,101.7875,,294.141,86.417,0.062,6.411,83.472,415.749,502.921,182.662,3.51,53.484,21.577,33.604,881.287,153.6,514.683,210.276,93.893,260.73,10.647,976.898,364.388,75.566,21.022,1.306,53.172,65.961,2.614,25.656,53.374,360.4,380.546,269.621,109.682,156.856,351.195,231.217,75.094,0.42,182.321,149.612
1985-01-15,6,1985-07-15,432.158,133.616,118.72749999999999,,120.239,156.207,0.023,2.382,31.016,464.333,173.357,104.28,3.583,121.626,8.018,68.972,304.001,166.214,231.995,94.429,242.351,117.216,12.651,175.168,84.676,39.384,127.139,0.747,201.435,101.297,0.971,41.857,383.267,165.999,225.801,122.35,273.142,204.919,99.393,83.999,195.847,46.43,78.092,269.82
1985-02-15,1,1985-03-15,165.099,106.423,28.652,,306.828,290.92,23.402,36.811,486.418,23.402,38.257,23.402,53.303,132.578,23.402,23.402,936.512,29.526,39.864,47.397,264.141,124.375,23.402,31.104,23.402,498.586,23.402,23.402,24.033,23.402,23.402,25.947,42.877,23.402,23.402,54.539,37.004,27.778,23.53,23.545,84.579,27.228,241.603,23.404
1985-02-15,2,1985-04-15,222.003,293.775,53.664500000000004,,632.516,258.402,8.696,37.298,1234.386,923.869,683.847,54.506,28.667,65.972,178.85,8.696,766.379,52.823,90.798,287.264,1371.224,709.634,49.588,15.707,11.2,184.224,8.696,8.696,9.3,10.078,8.696,10.987,86.128,8.696,2402.463,186.167,38.893,71.232,8.82,8.835,430.572,12.14,776.768,9.306
1985-02-15,3,1985-05-15,432.889,217.526,91.4665,,567.154,181.198,3.231,20.612,189.095,165.765,378.434,642.922,10.652,30.755,61.133,3.363,467.388,29.198,442.656,500.542,231.864,537.819,28.209,687.772,5.518,76.956,9.509,4.059,27.121,14.327,3.231,37.396,54.882,38.684,367.989,999.083,554.252,308.855,105.977,5.358,173.239,4.511,433.678,296.666
1985-02-15,4,1985-06-15,303.721,191.907,103.07249999999999,,295.52,87.949,1.201,7.659,80.75,416.888,504.107,183.801,3.958,34.316,22.715,33.52,880.985,154.141,516.654,211.965,95.142,255.343,11.786,978.833,365.527,75.799,22.161,2.427,36.321,67.068,1.201,22.576,42.722,361.539,381.05,261.256,111.003,158.536,352.33,232.356,76.354,1.676,183.675,143.466
1985-02-15,5,1985-07-15,432.158,132.905,112.1035,,120.749,156.832,0.446,2.846,30.005,464.756,173.787,104.704,3.189,108.98,8.441,68.941,303.893,166.415,232.702,95.054,242.826,115.227,13.074,175.813,85.099,39.479,127.562,1.164,191.523,101.709,0.446,39.437,376.682,166.422,225.988,119.267,273.646,205.553,99.815,84.422,196.371,46.897,78.595,267.425
1985-02-15,6,1985-08-15,245.664,134.795,98.14099999999999,,187.916,153.791,34.459,46.758,11.156,133.151,77.126,47.763,65.059,48.97,3.136,119.343,176.749,71.894,147.921,357.077,92.518,198.464,8.72,189.791,34.223,95.689,105.417,4.106,102.716,100.593,64.218,26.208,91.456,713.163,183.991,555.145,198.255,222.442,84.548,52.098,223.373,38.769,123.245,200.37
1985-03-15,1,1985-04-15,222.003,342.528,147.86950000000002,,562.47,223.117,61.829,131.937,1078.275,1119.272,806.299,177.968,61.829,74.869,340.138,62.843,567.146,172.086,180.029,376.306,1287.565,682.97,171.372,79.221,86.955,140.644,65.113,61.829,61.829,88.286,65.449,63.904,155.095,61.829,2606.154,269.248,129.928,192.557,65.744,61.829,447.034,61.829,715.966,82.363
1985-03-15,2,1985-05-15,432.889,250.591,143.25799999999998,,553.241,168.904,22.974,58.924,172.023,192.057,401.132,728.716,22.974,34.584,94.862,32.776,433.162,70.198,487.023,527.151,223.852,537.494,69.72,798.851,41.149,61.055,67.236,23.802,71.588,84.137,26.091,117.612,82.815,58.427,390.353,1032.437,647.722,378.192,220.89,39.645,180.271,22.974,424.788,421.846
1985-03-15,3,1985-06-15,303.721,209.496,124.6935,,291.373,83.453,8.537,21.895,74.31,427.97,511.771,202.242,8.659,36.547,35.249,87.071,870.037,202.52,528.637,219.751,92.276,255.788,36.073,995.794,467.868,66.822,75.683,9.763,63.701,121.125,9.695,52.32,57.386,368.875,389.069,269.227,128.262,177.723,397.195,298.128,78.97,8.537,180.995,168.564
1985-03-15,4,1985-07-15,432.158,140.369,117.3215,,119.238,154.88,3.172,8.136,27.612,468.531,176.532,111.579,16.369,111.718,13.098,100.079,300.045,180.15,236.921,97.925,241.469,115.405,33.616,181.139,97.903,35.559,163.718,3.89,208.185,124.246,3.602,62.925,385.29,169.148,228.934,122.202,281.154,212.891,111.498,97.731,197.307,56.123,77.602,277.249
1985-03-15,5,1985-08-15,245.664,140.701,108.701,,187.341,153.064,35.476,75.422,10.263,134.538,78.146,50.337,98.191,49.771,4.867,134.059,175.32,76.721,149.488,358.17,92.072,198.526,18.879,191.778,39.62,92.423,118.167,5.118,108.116,109.286,127.827,37.163,93.954,714.176,185.085,556.254,200.891,225.15,89.209,57.685,223.725,44.999,122.857,203.887
1985-03-15,6,1985-09-15,190.926,157.923,119.636,,177.067,121.058,247.52,37.962,4.834,65.278,39.818,18.719,185.221,18.494,1.808,60.087,300.421,30.829,172.46,790.135,320.123,110.652,7.461,196.749,15.048,102.876,65.623,196.27,82.343,132.305,59.676,145.881,186.952,161.411,81.149,335.684,164.276,118.214,79.329,108.852,164.749,643.029,312.164,254.389
1985-04-15,1,1985-05-15,432.889,283.65,182.37650000000002,,478.054,169.898,79.639,80.076,96.47,110.097,310.396,758.699,115.923,112.984,79.639,148.305,352.826,79.998,492.571,484.794,130.053,450.305,81.018,877.629,107.936,88.6,209.343,171.419,271.546,166.346,88.077,270.509,104.028,285.465,251.781,1024.065,739.203,393.388,381.304,193.334,135.098,116.53,335.211,523.434
1985-04-15,2,1985-06-15,303.721,231.53,160.8655,,274.172,83.787,29.592,30.015,42.633,378.767,485.935,206.756,74.653,99.327,29.592,190.572,849.131,209.048,531.901,210.33,58.872,235.726,52.404,1014.137,582.635,122.417,140.335,98.947,134.454,162.361,37.067,94.343,69.511,484.333,347.616,266.473,140.0,181.222,441.717,399.791,61.962,58.92,159.37,190.385
1985-04-15,3,1985-07-15,432.158,152.917,138.974,,113.225,155.224,28.976,11.153,15.841,454.546,168.183,113.265,83.374,147.836,10.996,138.091,293.641,182.058,238.179,94.485,216.746,108.255,46.977,187.584,115.819,56.984,192.959,46.035,242.458,139.857,14.95,87.105,392.603,198.686,215.086,121.182,286.666,214.242,124.697,123.824,186.73,192.983,69.619,285.572
1985-04-15,4,1985-08-15,245.664,150.279,119.6255,,184.972,153.18,101.979,102.761,5.886,129.546,75.037,50.972,148.559,61.935,4.086,149.807,172.949,77.413,149.955,356.823,85.331,195.768,24.9,194.176,46.709,109.59,128.659,33.421,119.786,115.204,200.799,47.027,96.041,725.733,179.949,555.873,202.778,225.648,94.307,67.858,220.203,89.163,119.465,206.916
1985-04-15,5,1985-09-15,190.926,163.611,119.75049999999999,,176.191,121.103,306.782,45.664,2.592,63.415,38.654,18.956,206.16,23.014,1.518,65.813,299.539,31.089,172.634,789.644,317.127,109.636,9.873,197.64,17.75,109.949,69.576,250.166,86.783,134.563,77.357,151.53,187.792,165.495,79.243,335.543,164.977,118.398,81.27,112.967,163.47,674.209,310.831,255.516
1985-04-15,6,1985-10-15,316.541,202.615,134.1145,,110.353,55.515,116.298,49.394,49.125,111.397,19.244,325.651,196.69,130.565,0.565,126.675,103.513,12.75,339.471,546.757,762.912,174.541,9.828,120.804,158.682,462.811,191.662,115.792,41.426,219.702,639.866,137.664,488.294,499.269,101.385,312.465,71.311,286.285,39.993,60.89,155.428,269.806,351.325,138.495
1985-05-15,1,1985-06-15,303.721,273.346,177.1225,,269.449,127.21,156.107,110.943,108.833,485.44,496.451,176.463,148.31,173.453,108.902,273.763,850.634,376.855,507.892,193.418,111.963,226.86,164.625,967.107,725.095,256.83,180.93,151.463,149.67,211.305,118.134,111.936,147.389,511.703,363.172,222.57,116.792,177.782,446.504,440.305,112.352,123.443,158.648,173.13
1985-05-15,2,1985-07-15,432.158,171.076,161.2945,,111.762,178.906,123.436,60.276,40.734,482.124,172.557,101.523,120.317,179.638,40.522,164.713,296.127,227.34,234.654,89.014,262.355,105.823,97.885,178.631,142.633,99.56,209.887,67.762,247.189,157.876,53.903,93.775,431.762,205.662,221.952,106.745,268.708,211.895,126.385,136.519,213.876,231.199,69.372,278.033
1985-05-15,3,1985-08-15,245.664,160.002,137.006,,184.383,161.789,162.633,178.871,16.515,139.262,76.661,46.392,164.524,73.169,15.057,160.365,173.884,93.694,148.656,353.485,97.24,194.53,45.068,190.771,57.031,130.68,134.75,43.49,121.668,121.977,253.763,49.555,108.208,728.412,182.507,548.972,197.416,224.873,94.939,72.657,229.489,101.501,116.805,204.428
1985-05-15,4,1985-09-15,190.926,167.212,121.2375,,175.97,124.347,334.181,65.853,10.798,67.045,39.254,17.25,212.226,27.188,5.595,69.684,299.885,37.202,172.138,788.58,322.513,109.203,17.639,196.372,21.639,117.967,71.864,256.628,87.47,137.124,90.054,152.552,192.55,166.455,80.195,333.321,162.986,118.128,81.505,114.807,166.862,679.498,309.387,254.586
1985-05-15,5,1985-10-15,316.541,204.755,135.169,,110.271,56.721,124.938,61.251,74.108,112.767,19.466,325.017,198.955,132.276,2.08,128.283,103.642,15.048,339.285,546.396,764.833,174.365,13.585,120.333,161.303,466.078,192.568,117.769,41.68,220.668,649.652,138.062,490.081,499.628,101.736,311.646,70.576,286.171,40.08,61.573,156.7,271.598,350.872,138.152
1985-05-15,6,1985-11-15,97.475,187.759,96.082,,651.535,33.916,55.499,79.984,248.457,84.918,7.429,134.94,83.085,122.906,62.663,111.534,42.865,6.238,248.959,388.437,580.913,161.282,45.867,55.331,95.151,106.756,68.734,1157.629,15.487,86.652,109.322,655.023,244.983,255.217,97.013,104.215,40.885,320.704,14.934,33.838,67.117,498.958,263.375,67.617
1985-06-15,1,1985-07-15,432.158,197.214,173.79,,120.873,262.984,163.953,136.403,119.219,450.642,149.051,133.97,179.064,217.34,102.626,172.166,243.492,209.987,205.164,111.778,354.727,117.931,133.702,128.966,108.848,106.493,239.842,104.99,293.44,175.414,120.722,182.973,488.14,182.522,205.827,125.817,353.261,251.131,108.356,117.599,298.106,304.807,102.622,303.597
