fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,8.117,80.086,8.205,,8.117,18.005,8.117,8.117,281.325,8.117,16.649,73.619,8.117,10.383,8.117,43.892,8.117,187.44,8.117,204.516,118.049,212.144,8.117,8.145,8.117,9.054,189.889,16.197,1100.45,8.117,8.782,8.18,374.707,8.117,8.117,8.23,8.117,10.042,8.117,146.872,8.122,8.117,8.117,10.767
1985-01-15,2,1985-03-15,165.114,235.21,29.8045,,3.854,44.053,335.29,3.103,217.125,3.016,10.286,43.905,3.695,154.988,14.825,73.314,3.016,436.113,3.016,376.081,3169.996,87.065,3.016,3.044,30.422,1388.946,86.874,136.498,286.485,15.19,8.475,12.337,181.337,3.016,49.681,3.725,3.016,5.279,3.016,249.747,3.022,29.187,1833.127,90.221
1985-01-15,3,1985-04-15,119.248,235.881,49.4465,,1.917,25.531,125.894,1.304,717.48,11.219,306.496,152.799,1.77,142.53,44.953,41.524,305.831,164.865,218.301,153.394,1603.44,32.509,305.115,719.958,22.021,757.008,35.137,64.422,146.68,13.149,5.638,20.752,260.38,1.121,1607.034,8.168,21.677,2.239,1.121,158.506,5.373,18.723,1155.308,53.94
1985-01-15,4,1985-05-15,255.591,273.824,126.948,,124.964,9.487,48.711,0.544,261.088,176.873,524.015,373.819,145.613,73.304,28.393,15.429,137.483,61.906,2096.708,182.262,1092.305,219.29,355.281,1159.339,8.182,869.857,13.056,23.941,203.666,20.667,2.095,109.187,321.207,0.416,382.932,295.3,57.643,68.758,0.416,138.237,41.028,6.957,1173.654,128.932
1985-01-15,5,1985-06-15,848.654,462.788,296.9235,,332.035,3.525,18.1,0.202,216.064,575.744,844.2,457.553,114.725,161.51,10.55,126.609,302.491,687.083,768.342,1032.012,788.665,1233.719,677.078,1872.764,508.278,422.851,22.984,181.464,606.958,548.79,53.419,61.789,265.633,0.155,183.837,110.721,212.967,1932.331,810.793,1305.045,25.738,2.585,740.836,291.356
1985-01-15,6,1985-07-15,360.886,533.456,482.657,,476.376,88.457,41.933,0.899,109.838,1267.259,682.022,782.815,628.401,387.019,3.92,95.817,1011.119,1018.629,1017.55,594.856,875.658,448.356,310.664,774.995,375.939,186.111,192.049,820.838,1222.844,1015.705,62.674,177.836,1109.369,0.057,1793.51,504.707,1011.257,509.231,207.955,488.938,584.879,0.993,261.444,195.329
1985-02-15,1,1985-03-15,165.114,187.451,6.292,,3.854,35.888,335.289,3.103,13.274,3.016,3.016,3.016,3.695,148.653,14.825,51.233,3.016,187.819,3.016,125.346,2864.075,3.016,3.016,3.016,30.422,1379.06,3.016,117.364,4.753,15.19,7.831,12.275,4.387,3.016,49.681,3.616,3.016,3.494,3.016,93.582,3.016,29.187,1833.127,87.796
1985-02-15,2,1985-04-15,119.248,209.252,38.908500000000004,,1.917,22.497,125.894,1.304,381.571,11.219,303.795,137.606,1.77,138.934,44.953,32.864,305.831,92.166,218.301,65.553,1567.49,1.121,305.115,719.948,22.021,755.747,1.121,54.803,3.183,13.149,5.399,20.729,57.501,1.121,1607.034,8.127,21.677,1.575,1.121,83.485,5.371,18.723,1155.308,53.039
1985-02-15,3,1985-05-15,255.591,258.168,91.8,,124.964,8.359,48.711,0.544,168.93,176.873,523.012,368.173,145.613,71.636,28.393,12.211,137.483,34.317,2096.708,96.214,1081.983,193.894,355.281,1159.335,8.182,869.497,0.416,20.367,53.913,20.667,2.006,109.178,167.04,0.416,382.932,295.285,57.643,68.511,0.416,87.386,41.028,6.957,1173.654,128.597
1985-02-15,4,1985-06-15,848.654,448.041,296.8615,,332.035,3.106,18.1,0.202,167.092,575.744,843.827,455.456,114.725,159.764,10.55,125.413,302.491,587.061,768.342,941.4,784.948,1207.442,677.078,1872.762,508.278,422.731,18.287,153.984,444.956,548.79,53.386,61.786,189.735,0.155,183.837,110.715,212.967,1932.24,810.793,1261.084,25.738,2.585,740.836,291.232
1985-02-15,5,1985-07-15,360.886,528.772,477.5875,,476.376,88.301,41.933,0.899,88.077,1267.259,681.883,782.035,628.401,385.91,3.92,95.373,1011.119,998.455,1017.55,574.865,874.283,443.208,310.664,774.995,375.939,186.066,190.304,802.919,1172.376,1015.705,62.662,177.834,1073.483,0.057,1793.51,504.705,1011.257,509.197,207.955,478.799,584.879,0.993,261.444,195.283
1985-02-15,6,1985-08-15,490.842,591.31,457.54150000000004,,2839.28,252.877,44.879,233.577,37.729,679.658,486.692,927.686,326.596,157.381,1.457,472.146,330.737,819.846,648.814,836.589,966.136,548.811,310.941,319.386,590.557,370.594,368.787,442.937,1136.071,748.495,601.343,551.568,267.934,1317.746,1007.493,1723.409,883.707,391.096,328.159,353.252,218.86,175.395,677.746,256.038
