fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,10.253,133.616,47.6165,,21.237,129.984,11.363,10.253,1033.684,10.253,177.818,200.521,14.715,46.928,10.33,72.828,28.559,88.567,37.289,25.639,48.305,1067.759,10.253,10.253,52.671,50.984,157.287,11.518,547.039,75.806,116.613,224.917,339.155,10.253,31.505,220.646,10.253,15.954,10.253,202.634,84.019,10.253,35.905,80.437
1985-01-15,2,1985-03-15,300.415,182.09,81.2175,,26.899,91.106,19.613,3.81,1026.036,3.81,165.262,72.897,394.864,48.738,15.683,45.454,109.308,97.427,24.83,402.08,1344.909,228.35,3.81,17.29,33.314,728.843,92.876,89.538,289.851,48.514,61.441,97.893,214.728,3.81,99.84,177.816,36.979,9.07,5.024,94.457,52.849,123.705,831.675,49.204
1985-01-15,3,1985-04-15,235.989,410.712,132.97,,117.611,102.062,35.94,29.466,1177.45,76.008,508.53,64.298,126.273,44.504,798.845,21.962,1301.303,62.494,993.986,186.913,2234.065,162.433,407.098,1619.8,12.383,444.857,40.632,53.034,175.656,56.257,63.062,297.807,317.609,1.416,2853.006,123.95,206.662,4.617,38.865,702.977,139.667,62.085,613.808,149.108
1985-01-15,4,1985-05-15,183.423,539.666,234.799,,1108.482,78.442,21.527,22.431,554.973,1218.273,829.92,1129.361,133.566,47.196,179.129,39.305,782.471,29.817,2084.483,622.115,930.579,1625.108,578.213,2360.687,4.604,892.164,200.845,180.372,130.847,521.726,41.202,839.131,204.595,23.425,443.871,429.413,227.574,100.111,92.643,366.067,204.684,27.986,2037.285,242.024
1985-01-15,5,1985-06-15,450.002,567.091,385.0185,,680.998,39.579,10.636,11.251,218.466,1075.925,1179.29,511.782,198.461,406.468,66.564,228.127,1368.368,1119.639,1144.919,925.104,561.455,977.916,605.438,2200.403,454.41,880.821,122.75,308.0,271.751,911.209,363.569,277.06,231.991,25.33,317.694,171.94,304.051,1413.801,1157.97,892.745,176.503,86.143,513.943,271.158
1985-01-15,6,1985-07-15,523.541,621.541,553.4755,,451.807,617.713,317.788,26.814,92.696,1688.395,823.909,648.246,1331.828,1772.267,29.347,133.629,1369.62,413.976,854.574,628.843,958.588,321.781,393.495,390.027,229.966,257.544,170.804,250.766,1059.34,986.736,358.561,611.695,986.193,18.818,708.519,155.929,1454.349,690.972,237.683,663.866,1236.781,810.076,212.456,495.256
1985-02-15,1,1985-03-15,300.415,124.886,16.769,,16.248,22.592,18.59,3.81,537.286,3.81,52.063,3.81,390.999,21.433,15.607,3.81,94.994,45.499,4.13,388.992,1308.356,4.861,3.81,17.29,3.81,695.073,7.936,88.352,50.602,6.766,3.95,4.594,34.448,3.81,83.313,57.827,36.979,3.81,5.024,4.885,7.334,123.705,811.323,3.924
1985-02-15,2,1985-04-15,235.989,383.476,93.827,,111.646,61.977,35.56,29.466,998.515,76.008,442.576,34.942,124.837,34.359,798.817,6.488,1295.984,42.63,986.295,182.049,2222.314,55.878,407.098,1619.8,1.42,429.657,5.219,52.593,64.481,40.744,41.7,262.174,183.731,1.416,2830.042,67.125,206.662,2.662,38.865,619.946,122.754,62.085,606.245,132.283
1985-02-15,3,1985-05-15,183.423,526.267,231.673,,1072.705,61.076,21.386,22.431,501.125,1218.273,808.016,1092.764,133.032,43.426,179.118,33.555,780.495,22.321,2081.625,620.308,926.454,1528.475,578.213,2360.687,0.53,885.828,187.687,180.208,79.983,515.961,33.264,825.891,148.603,23.425,440.433,391.895,227.574,99.385,92.643,335.26,198.4,27.986,2034.475,235.772
1985-02-15,4,1985-06-15,450.002,562.077,381.52,,671.022,32.235,10.584,11.251,199.376,1075.925,1172.065,502.985,198.263,402.42,66.56,225.991,1367.633,1112.876,1143.857,924.432,559.93,957.907,605.438,2200.403,452.896,877.455,117.861,307.939,245.204,909.067,360.62,272.14,200.354,25.33,316.41,160.907,304.051,1413.531,1157.97,878.143,174.168,86.143,512.899,268.835
1985-02-15,5,1985-07-15,523.541,619.2,544.808,,448.577,595.223,317.769,26.814,85.505,1688.395,821.099,645.102,1331.754,1770.331,29.346,132.835,1369.347,412.688,854.179,628.593,958.022,314.958,393.495,390.027,229.403,256.597,168.987,250.744,1049.177,985.94,357.465,609.867,973.05,18.818,708.019,151.399,1454.349,690.871,237.683,659.116,1235.913,810.076,212.068,494.393
