fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,2.867,10.578,2.867,,2.867,2.867,2.867,2.867,2.867,2.867,2.867,97.399,2.867,2.867,2.867,2.867,2.867,2.867,2.867,6.548,2.867,2.867,2.867,2.867,2.867,4.123,2.867,2.867,54.266,2.867,2.867,2.867,160.248,2.867,2.867,2.867,2.867,2.867,2.867,3.032,2.867,2.867,2.867,2.867
1985-01-15,2,1985-03-15,5.071,45.859,1.065,,1.065,1.065,341.695,1.065,1.065,1.065,1.065,38.819,1.065,1.065,1.065,1.065,1.065,1.069,1.065,103.278,754.958,1.065,1.065,1.065,2.373,286.533,1.065,1.132,27.764,1.065,1.065,1.065,64.281,1.065,1.065,1.065,4.32,1.065,1.065,1.226,1.065,1.065,178.141,1.065
1985-01-15,3,1985-04-15,24.834,41.435,0.4275,,0.396,0.396,65.086,0.396,79.825,0.396,0.396,393.338,0.396,0.848,16.712,0.396,0.396,0.4,25.789,42.758,133.407,0.396,67.443,20.554,1.637,324.514,0.396,0.461,10.316,0.396,0.396,1.782,67.884,0.396,112.998,0.396,3.359,0.396,0.396,0.455,0.396,0.396,280.326,0.396
1985-01-15,4,1985-05-15,86.598,58.345,6.924,,0.147,0.147,24.185,0.147,54.67,0.147,7.876,187.263,77.026,0.701,12.072,0.147,0.195,0.149,726.522,35.77,343.697,0.147,31.849,80.698,0.608,162.16,0.147,0.171,36.219,0.147,0.147,29.042,42.198,0.147,67.15,48.018,5.972,127.279,0.147,55.57,0.147,0.147,174.571,0.263
1985-01-15,5,1985-06-15,551.677,84.245,39.292500000000004,,53.831,0.055,8.986,0.055,32.856,47.326,209.53,131.281,77.109,45.604,5.161,0.055,0.196,0.055,307.021,296.524,108.133,89.269,72.062,319.51,219.78,103.469,0.055,4.105,85.722,7.071,0.055,18.246,60.699,0.055,32.981,25.616,10.188,229.487,333.86,322.233,0.055,0.055,105.066,6.382
1985-01-15,6,1985-07-15,95.065,115.195,81.2655,,81.094,0.02,3.339,0.02,16.148,352.602,108.302,118.466,171.123,55.959,19.121,0.028,61.393,53.739,261.879,215.938,160.544,131.83,80.422,269.785,168.847,52.503,0.02,194.273,334.523,136.628,0.02,17.584,184.982,0.02,387.765,179.871,288.055,231.618,81.437,114.885,0.02,0.02,52.384,20.579
1985-02-15,1,1985-03-15,5.071,39.259,1.065,,1.065,1.065,341.695,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.069,1.065,39.265,754.958,1.065,1.065,1.065,2.373,214.445,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,4.32,1.065,1.065,1.065,1.065,1.065,178.141,1.065
1985-02-15,2,1985-04-15,24.834,36.287,0.396,,0.396,0.396,65.086,0.396,79.825,0.396,0.396,302.557,0.396,0.848,16.712,0.396,0.396,0.4,25.789,22.442,133.407,0.396,67.443,20.554,1.637,307.225,0.396,0.396,0.396,0.396,0.396,1.782,0.396,0.396,112.998,0.396,3.359,0.396,0.396,0.396,0.396,0.396,280.326,0.396
1985-02-15,3,1985-05-15,86.598,54.626,3.3365,,0.147,0.147,24.185,0.147,54.67,0.147,7.876,171.436,77.026,0.701,12.072,0.147,0.195,0.149,726.522,15.385,343.697,0.147,31.849,80.698,0.608,158.102,0.147,0.147,16.415,0.147,0.147,29.042,0.147,0.147,67.15,48.018,5.972,127.279,0.147,8.949,0.147,0.147,174.571,0.263
1985-02-15,4,1985-06-15,551.677,80.344,32.9185,,53.831,0.055,8.986,0.055,32.856,47.326,209.53,125.979,77.109,45.604,5.161,0.055,0.196,0.055,307.021,274.287,108.133,89.269,72.062,319.51,219.78,101.988,0.055,1.73,68.468,7.071,0.055,18.246,2.104,0.055,32.981,25.616,10.188,229.487,333.86,273.452,0.055,0.055,105.066,6.382
