fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,1.751,5.937,1.751,,1.751,1.751,1.751,1.751,1.751,1.751,1.751,44.697,1.751,1.751,1.751,1.751,1.751,1.751,1.751,2.829,1.751,1.751,1.751,1.751,1.751,1.789,1.751,1.751,36.72,1.751,1.751,1.751,90.13,1.751,1.751,1.751,1.751,1.751,1.751,1.751,1.751,1.751,1.751,1.751
1985-01-15,2,1985-03-15,0.651,30.326,0.651,,0.651,0.651,216.501,0.651,0.651,0.651,0.651,21.084,0.651,0.651,0.651,0.651,0.651,0.651,0.651,47.563,498.273,0.651,0.651,0.651,0.665,212.116,0.651,0.651,18.735,0.651,0.651,0.651,37.805,0.651,0.651,0.651,0.746,0.651,0.651,0.651,0.651,0.651,140.027,0.651
1985-01-15,3,1985-04-15,4.552,25.567,0.242,,0.242,0.242,42.682,0.242,49.89,0.242,0.242,239.246,0.242,0.242,7.536,0.242,0.242,0.242,4.058,21.974,96.063,0.242,24.543,7.654,0.256,223.792,0.242,0.242,6.962,0.242,0.242,0.242,39.278,0.242,73.587,0.242,0.335,0.242,0.242,0.242,0.242,0.242,179.019,0.242
1985-01-15,4,1985-05-15,16.28,38.471,1.7675,,0.09,0.09,15.86,0.09,33.423,0.09,3.411,130.258,29.791,0.09,5.882,0.09,0.09,0.09,493.903,18.251,241.729,0.09,14.425,48.049,0.095,112.557,0.09,0.09,30.312,0.09,0.09,14.082,24.676,0.09,41.787,23.377,0.124,87.187,0.09,40.723,0.09,0.09,127.313,0.09
1985-01-15,5,1985-06-15,363.038,54.116,17.772,,15.171,0.033,5.893,0.033,18.428,18.028,123.784,89.867,43.199,17.516,2.186,0.033,0.033,0.033,196.506,188.993,75.737,52.896,39.418,219.103,144.426,68.485,0.033,0.033,68.474,0.258,0.033,9.738,38.098,0.033,20.587,13.941,0.046,170.288,205.385,240.217,0.033,0.033,77.479,0.148
1985-01-15,6,1985-07-15,58.129,72.271,51.335,,46.597,0.012,2.19,0.012,8.428,226.834,72.277,81.793,98.146,31.507,6.481,0.012,29.093,34.818,162.789,134.584,105.464,84.394,50.198,159.31,113.546,34.422,0.012,119.179,221.986,78.498,0.012,13.543,124.54,0.012,255.718,107.337,162.157,152.193,52.472,78.234,0.012,0.012,37.879,4.129
1985-02-15,1,1985-03-15,0.651,26.178,0.651,,0.651,0.651,216.501,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,10.192,498.273,0.651,0.651,0.651,0.665,159.249,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.651,0.746,0.651,0.651,0.651,0.651,0.651,140.027,0.651
1985-02-15,2,1985-04-15,4.552,21.875,0.242,,0.242,0.242,42.682,0.242,49.343,0.242,0.242,163.807,0.242,0.242,7.536,0.242,0.242,0.242,4.058,7.464,96.063,0.242,24.543,7.654,0.256,212.35,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,73.587,0.242,0.335,0.242,0.242,0.242,0.242,0.242,179.019,0.242
1985-02-15,3,1985-05-15,16.28,35.62,0.1095,,0.09,0.09,15.86,0.09,33.189,0.09,3.411,116.393,29.791,0.09,5.882,0.09,0.09,0.09,493.903,3.228,241.729,0.09,14.425,48.049,0.095,109.958,0.09,0.09,7.763,0.09,0.09,14.082,0.09,0.09,41.787,23.377,0.124,87.187,0.09,5.532,0.09,0.09,127.313,0.09
1985-02-15,4,1985-06-15,363.038,50.949,16.3435,,15.171,0.033,5.893,0.033,18.304,18.028,123.784,85.407,43.199,17.516,2.186,0.033,0.033,0.033,196.506,162.736,75.737,52.896,39.418,219.103,144.426,67.546,0.033,0.033,46.977,0.258,0.033,9.738,0.033,0.033,20.587,13.941,0.046,170.288,205.385,204.845,0.033,0.033,77.479,0.148
