fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,7.21,53.218,12.474,,7.21,9.7,10.971,7.21,180.011,7.21,7.689,17.365,9.097,8.494,7.21,8.853,16.288,55.782,13.924,37.421,30.823,194.205,7.21,7.21,7.21,34.927,8.855,23.488,663.312,38.752,95.812,9.179,244.508,7.21,38.273,44.598,7.21,37.474,11.024,7.91,57.585,7.21,26.072,114.236
1985-01-15,2,1985-03-15,83.888,93.076,22.0065,,19.854,13.737,141.652,3.812,175.646,2.679,3.141,12.733,41.551,94.84,4.667,4.13,19.399,53.203,8.091,118.768,537.586,171.583,2.679,5.268,13.146,1009.853,4.14,38.526,106.639,19.59,51.645,61.308,143.063,2.679,19.508,24.159,2.679,26.709,5.996,6.274,59.576,29.182,589.206,74.154
1985-01-15,3,1985-04-15,63.986,102.882,47.022999999999996,,101.023,8.388,46.988,4.709,269.362,116.606,47.058,206.519,21.076,60.198,183.591,1.535,49.286,27.286,227.15,66.297,563.52,120.079,142.333,198.651,8.762,180.422,1.538,20.265,45.259,30.463,23.99,32.58,131.45,0.995,531.024,10.207,41.412,12.604,21.036,63.757,75.307,15.582,370.856,36.111
1985-01-15,4,1985-05-15,148.994,106.023,53.9995,,130.475,3.117,17.46,3.036,89.062,232.507,130.589,199.301,35.657,35.237,48.547,28.908,73.555,10.139,545.756,91.709,313.241,262.799,50.451,281.092,3.256,422.637,0.572,7.53,21.545,57.548,13.138,108.585,107.427,0.37,76.378,46.044,128.132,26.577,12.739,62.01,41.742,17.862,361.77,142.406
1985-01-15,5,1985-06-15,344.4,103.666,56.1085,,116.431,1.158,6.488,1.128,39.8,388.974,140.687,140.038,21.883,44.891,21.878,61.261,71.724,55.693,254.073,268.088,99.837,229.657,44.339,428.367,247.9,103.798,0.212,3.267,43.06,85.835,42.369,39.499,80.737,0.137,28.958,20.809,54.007,458.78,56.524,217.482,18.931,19.64,119.019,69.3
1985-01-15,6,1985-07-15,150.767,99.292,85.132,,85.372,77.566,3.33,0.419,15.552,333.626,132.97,96.29,122.985,84.892,9.452,26.235,236.186,209.872,268.896,120.751,177.557,101.247,41.843,146.966,97.539,43.37,0.079,52.714,177.806,172.29,20.681,55.791,227.78,0.051,62.665,10.701,196.097,102.873,27.138,188.038,35.91,47.873,51.46,108.833
1985-02-15,1,1985-03-15,83.888,73.456,11.936499999999999,,19.854,11.53,138.376,3.812,75.13,2.679,2.679,4.743,39.908,93.679,4.667,2.679,12.343,25.577,2.679,97.672,522.906,42.194,2.679,5.268,13.146,994.688,2.679,25.988,4.162,2.679,14.405,59.6,29.114,2.679,2.679,3.286,2.679,5.113,2.679,5.619,28.641,29.182,577.203,20.96
1985-02-15,2,1985-04-15,63.986,93.282,46.028999999999996,,101.023,7.568,45.771,4.709,203.138,116.606,46.886,196.49,20.466,59.767,183.591,0.995,46.287,16.497,225.139,57.377,558.825,66.453,142.333,198.651,8.762,174.787,0.995,14.911,2.362,24.179,9.452,31.945,55.267,0.995,524.77,1.567,41.412,3.14,19.804,63.514,59.581,15.582,366.396,13.286
1985-02-15,3,1985-05-15,148.994,100.894,52.832,,130.475,2.812,17.007,3.036,71.64,232.507,130.525,195.994,35.43,35.077,48.547,28.707,72.17,6.13,545.009,86.612,311.553,222.613,50.451,281.092,3.256,420.543,0.37,5.541,2.298,55.213,7.629,108.35,66.997,0.37,74.054,41.279,128.132,15.168,12.281,61.92,35.793,17.862,360.113,111.217
1985-02-15,4,1985-06-15,344.4,100.883,55.180499999999995,,116.431,1.045,6.32,1.128,32.538,388.974,140.663,138.898,21.799,44.832,21.878,61.187,71.189,53.824,253.796,259.488,99.211,214.744,44.339,428.367,247.9,103.02,0.137,2.528,25.89,84.967,40.125,39.412,62.912,0.137,28.095,18.969,54.007,438.165,56.354,217.448,16.554,19.64,118.404,60.016
