fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,11.241,7.647,,0.247,0.247,17.183,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,7.853,0.247,0.247,0.247,3.655,0.247,12.135,150.249,0.247,0.311,0.247,32.345,0.247,0.247,0.247,0.247,0.247,0.247
1990-01-15,2,1990-03-15,23.804,44.032,,0.092,0.092,12.421,0.092,0.092,0.092,0.092,0.092,85.150,0.092,0.161,1.695,9.787,0.092,0.092,0.092,1064.911,0.092,30.214,52.443,0.092,0.155,0.092,54.773,0.092,0.092,0.092,7.511,0.092,0.092
1990-01-15,3,1990-04-15,167.329,30.092,,0.034,0.034,5.028,0.034,1.672,0.996,0.034,0.034,35.293,0.034,0.101,1.787,5.213,48.458,0.034,0.034,315.316,0.034,17.637,22.066,0.034,0.058,0.034,37.440,0.034,377.785,0.034,33.396,0.034,0.034
1990-01-15,4,1990-05-15,54.589,29.978,,10.257,0.110,2.192,0.013,1.560,0.916,0.013,0.013,13.114,277.120,0.038,78.806,1.949,29.327,0.013,0.013,185.893,0.013,6.554,8.199,0.013,0.021,0.013,52.534,0.013,66.824,0.013,163.786,0.013,0.013
1990-01-15,5,1990-06-15,21.205,29.619,,89.233,75.537,7.384,0.005,78.618,0.340,0.005,0.005,4.873,138.393,0.014,35.388,0.759,66.827,12.192,139.085,85.915,0.005,2.435,3.047,0.005,0.008,0.005,51.005,0.005,24.839,0.005,54.814,17.820,0.005
1990-01-15,6,1990-07-15,7.879,50.563,,229.749,83.881,5.567,0.297,83.852,0.126,0.002,5.765,25.582,158.826,0.005,122.379,2.149,52.441,34.765,58.388,37.560,0.002,0.905,36.801,0.002,0.003,0.002,250.898,0.002,103.613,0.002,152.138,71.187,0.002
1990-02-15,1,1990-03-15,23.804,65.378,,8.191,8.191,8.191,8.194,18.973,8.191,8.191,29.799,186.235,8.191,51.567,80.074,14.094,8.191,10.391,49.886,1186.422,8.191,51.685,8.191,8.191,10.372,8.191,33.744,8.191,8.191,8.783,97.976,8.473,8.191
1990-02-15,2,1990-04-15,167.329,44.122,,3.044,3.044,5.506,3.046,79.756,20.952,3.044,17.765,53.430,3.044,25.228,45.632,8.041,64.148,30.222,26.319,323.096,3.044,27.129,3.044,3.044,5.073,3.044,25.960,3.044,403.579,3.601,121.436,3.314,3.044
1990-02-15,3,1990-05-15,54.589,40.066,,11.375,4.407,4.580,1.132,42.895,13.894,1.131,9.543,19.853,302.153,9.374,169.060,2.999,35.377,21.107,9.779,187.983,1.131,10.080,1.131,1.131,1.885,1.131,43.639,1.131,69.293,1.338,221.083,1.232,1.131
1990-02-15,4,1990-06-15,21.205,41.252,,89.648,92.338,16.857,0.421,152.609,5.163,0.420,5.113,7.377,141.231,14.200,59.652,1.146,71.573,68.047,217.949,86.656,0.420,3.746,0.420,0.420,0.700,0.420,46.555,0.420,25.810,0.497,70.217,57.113,0.420
1990-02-15,5,1990-07-15,7.879,60.094,,229.903,89.134,10.906,17.629,106.257,1.918,0.156,103.582,45.698,159.808,12.015,139.247,2.275,54.287,80.981,71.611,37.843,0.156,1.392,7.069,0.156,0.260,0.156,248.622,0.156,106.103,16.834,159.568,98.945,0.156
1990-02-15,6,1990-08-15,2.928,67.377,,172.861,169.317,23.461,12.176,47.012,0.713,84.852,40.247,120.195,72.008,168.355,54.957,56.475,46.769,186.171,33.223,56.815,0.058,0.517,6.560,0.058,0.097,0.058,66.096,71.393,102.083,221.789,159.279,47.667,0.058
1990-03-15,1,1990-04-15,167.329,61.405,,39.258,56.772,70.162,14.459,114.701,108.830,14.526,14.459,14.459,27.811,14.459,14.785,14.459,232.197,79.252,14.459,116.158,14.459,14.459,14.459,15.574,14.459,14.459,17.916,14.459,628.199,14.459,81.022,14.459,22.571
1990-03-15,2,1990-05-15,54.589,55.917,,133.632,84.714,51.568,25.719,55.049,43.140,5.900,6.472,5.373,509.919,5.373,105.526,5.734,80.699,43.486,5.373,122.917,5.373,5.373,5.373,6.432,5.373,5.373,34.034,5.373,82.574,11.322,202.892,5.373,12.064
1990-03-15,3,1990-06-15,21.205,51.880,,178.741,180.052,57.291,16.865,162.968,18.584,11.292,3.028,1.996,163.168,3.164,43.645,2.793,106.037,89.691,184.386,63.849,1.996,1.996,2.435,2.390,1.996,1.996,41.056,1.996,31.239,7.078,64.653,91.135,18.879
1990-03-15,4,1990-07-15,7.879,69.103,,260.619,116.879,29.140,81.548,109.381,8.340,34.959,93.589,8.467,167.810,2.113,128.963,4.511,67.263,89.788,66.558,28.991,0.742,0.742,65.549,3.382,0.742,0.742,245.520,0.742,121.831,48.013,157.223,113.964,14.979
1990-03-15,5,1990-08-15,2.928,74.974,,183.227,180.224,37.274,40.428,48.156,4.473,194.127,38.017,85.972,74.890,148.038,51.707,73.207,52.148,189.772,31.040,52.839,0.276,0.276,37.258,2.536,0.830,0.276,65.172,71.611,106.679,254.652,158.444,52.758,12.929
