fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,268.914,34.551,,0.569,4.984,0.569,3.094,9.860,0.569,60.716,18.925,0.569,0.569,0.569,0.569,321.282,0.569,0.569,0.569,2.750,0.569,0.569,118.984,0.569,208.841,22.242,214.111,0.569,0.569,40.506,0.569,0.569,0.569
1990-01-15,2,1990-03-15,682.399,40.933,,0.211,5.424,0.211,21.055,13.432,0.211,26.046,78.383,4.942,0.211,90.870,393.393,116.788,0.211,0.211,0.211,130.263,0.211,0.211,39.467,0.211,70.290,14.896,141.803,0.211,5.144,72.697,0.348,0.211,0.211
1990-01-15,3,1990-04-15,518.410,216.780,,330.503,284.478,0.643,12.399,10.245,312.826,9.678,1157.262,57.851,214.828,227.658,1328.955,153.795,22.930,302.723,0.079,120.224,0.079,0.079,14.665,0.079,26.118,6.399,263.972,0.079,1505.985,129.395,2.635,6.757,0.079
1990-01-15,4,1990-05-15,296.674,295.752,,238.813,712.988,767.707,5.576,5.027,84.826,136.993,852.805,43.853,1076.615,429.674,496.562,788.927,198.497,1039.009,0.029,474.382,2.163,0.029,5.449,0.029,9.705,237.654,160.928,0.029,266.959,691.057,90.929,51.474,3.873
1990-01-15,5,1990-06-15,118.727,314.757,,536.079,1166.733,347.987,195.785,64.322,32.417,327.544,798.179,756.652,743.430,440.435,449.663,497.008,218.661,966.115,11.066,307.505,30.330,0.011,2.040,15.831,62.683,118.476,118.064,46.510,357.613,253.882,80.687,228.111,268.886
1990-01-15,6,1990-07-15,50.053,328.729,,996.875,568.371,248.285,664.800,842.825,12.820,155.188,456.883,266.859,544.244,379.816,722.703,170.996,185.552,213.087,9.541,117.569,140.697,1.894,227.940,64.068,128.518,184.703,663.754,74.788,354.514,123.575,796.162,434.871,109.971
1990-02-15,1,1990-03-15,682.399,183.439,,84.872,161.412,97.445,223.763,171.368,110.292,88.519,291.592,199.740,116.811,501.552,933.143,116.196,80.295,111.537,110.680,540.469,93.661,85.503,80.419,93.643,80.548,92.933,189.859,81.058,253.026,217.363,133.417,80.319,81.720
1990-02-15,2,1990-04-15,518.410,344.922,,551.332,585.797,70.585,87.931,112.844,687.643,36.897,1304.606,298.164,615.931,392.880,1448.485,160.156,78.113,680.644,49.628,260.055,40.601,34.042,29.956,40.658,30.080,86.383,300.217,30.563,1888.146,219.921,119.467,72.919,33.022
1990-02-15,3,1990-05-15,296.674,363.219,,291.342,797.987,1069.004,45.356,54.983,129.878,256.429,881.401,145.397,1179.350,514.912,521.099,795.184,264.702,1121.030,18.441,569.343,17.342,12.649,11.131,19.746,11.177,407.331,173.934,11.356,310.687,744.056,307.162,168.304,45.867
1990-02-15,4,1990-06-15,118.727,356.933,,556.003,1188.953,378.848,386.955,178.576,51.157,378.767,807.876,886.217,766.152,465.161,458.417,498.132,239.063,985.153,17.908,334.539,58.181,4.700,4.212,97.784,94.071,155.752,123.664,50.719,374.076,267.165,157.746,323.694,418.339
