fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,56.391,65.580,,3.014,41.366,3.014,8.870,74.740,3.014,490.615,5.628,10.535,3.014,3.100,3.014,83.287,3.014,3.014,3.014,77.419,3.014,3.014,102.230,25.804,177.014,155.478,265.312,3.014,7.876,392.403,3.014,6.538,3.014
1990-01-15,2,1990-03-15,739.966,131.916,,1.120,195.544,3.920,6.036,280.894,2.655,136.673,526.697,7.007,55.349,4.704,379.131,818.735,1.120,5.520,1.120,186.505,1.120,1.120,119.371,17.625,82.201,376.594,357.231,1.120,4.795,376.926,1.121,4.394,1.120
1990-01-15,3,1990-04-15,1651.808,552.136,,2576.141,1897.591,28.314,2.625,120.330,497.803,52.220,1173.534,55.478,577.891,516.849,2338.374,1119.166,145.596,5.817,0.416,244.107,0.416,0.416,63.293,6.549,34.509,184.296,302.674,0.416,3708.326,710.948,120.599,78.969,0.416
1990-01-15,4,1990-05-15,354.391,404.420,,379.520,872.174,767.268,2.286,49.467,138.423,52.496,626.249,37.483,1074.666,856.103,533.450,702.364,72.118,848.078,0.155,109.095,0.155,4.684,135.651,2.433,14.726,373.029,372.058,18.113,523.272,1419.810,1477.281,474.322,195.662
1990-01-15,5,1990-06-15,156.444,381.786,,707.982,1164.121,290.102,13.247,20.687,51.435,38.979,1912.222,135.665,410.194,386.360,214.433,440.039,123.328,1999.421,402.534,41.727,0.115,3.993,65.003,21.745,5.624,143.854,211.477,445.034,928.414,528.807,234.381,239.592,273.064
1990-01-15,6,1990-07-15,88.631,249.489,,621.139,430.826,147.136,20.700,176.736,19.112,128.193,795.212,244.730,236.589,162.153,670.824,201.956,148.121,281.029,187.781,16.142,140.942,1.484,190.299,101.935,2.181,130.046,580.954,158.053,483.834,287.962,470.291,301.237,147.085
1990-02-15,1,1990-03-15,739.966,176.694,,35.282,332.566,75.003,63.132,316.988,83.411,33.335,761.266,35.017,210.557,74.447,694.646,865.846,33.335,80.720,33.335,360.972,33.335,33.335,91.693,33.335,33.335,347.954,239.933,33.335,33.608,197.716,52.154,44.806,36.408
1990-02-15,2,1990-04-15,1651.808,610.981,,2654.690,2012.340,153.800,35.005,127.395,780.436,12.387,1244.373,68.542,811.585,777.370,2465.802,1127.794,157.566,67.805,12.387,367.149,12.387,12.387,53.412,12.387,16.351,174.358,253.098,12.387,3791.908,610.719,260.892,227.734,14.983
1990-02-15,3,1990-05-15,354.391,436.455,,387.038,890.037,954.190,19.962,55.115,177.695,14.274,641.845,42.456,1135.116,923.220,553.596,703.205,76.566,1127.206,4.603,144.736,4.603,9.132,126.323,4.603,7.979,376.395,349.094,22.561,529.027,1386.846,1588.168,597.408,240.638
1990-02-15,4,1990-06-15,156.444,390.877,,711.095,1170.122,326.398,83.628,24.734,66.028,12.727,1917.808,138.866,426.237,402.979,221.670,440.239,124.981,2041.280,404.187,55.655,1.768,5.646,62.115,22.551,3.117,144.759,203.348,446.687,930.536,518.891,252.731,271.793,293.745
1990-02-15,5,1990-07-15,88.631,253.476,,622.200,432.977,160.892,89.014,185.526,24.534,90.749,797.183,245.729,242.541,168.201,673.761,202.026,148.736,291.450,188.395,21.617,141.556,2.098,188.001,102.235,1.249,131.244,577.658,158.668,484.578,284.302,478.261,314.565,154.338
1990-02-15,6,1990-08-15,49.361,271.167,,239.120,194.897,68.533,146.764,85.413,9.116,116.131,427.673,110.275,609.613,856.861,192.897,318.764,75.618,326.540,92.491,68.677,164.886,0.779,104.438,152.987,86.587,70.473,195.537,1611.202,405.541,706.451,346.038,227.026,123.675
1990-03-15,1,1990-04-15,1651.808,928.724,,3524.919,2223.582,532.771,209.067,227.408,1256.069,312.429,1236.092,676.267,1126.452,1297.342,2523.646,1101.669,830.350,346.291,335.975,646.606,248.252,170.155,192.808,249.074,449.970,276.019,409.998,170.234,4671.153,900.839,780.465,710.127,225.680
1990-03-15,2,1990-05-15,354.391,582.083,,465.751,918.164,1164.936,206.038,126.808,246.636,355.765,640.987,220.519,1203.693,1032.557,557.111,697.224,218.679,1371.727,143.149,199.181,195.770,165.895,372.288,235.922,187.240,467.654,424.900,190.993,602.041,1468.248,1803.212,783.274,796.129
1990-03-15,3,1990-06-15,156.444,481.216,,742.927,1179.406,375.999,280.316,67.041,92.268,184.635,1917.520,304.334,445.580,433.874,222.813,438.198,267.337,2094.932,877.209,77.982,221.416,83.137,138.410,306.874,98.635,170.833,229.501,628.235,957.354,539.340,296.875,324.319,439.185
1990-03-15,4,1990-07-15,88.631,297.841,,633.240,436.284,179.463,178.531,245.169,34.285,227.087,797.093,315.174,249.713,179.560,674.336,201.278,213.685,309.305,264.138,30.615,394.926,33.133,257.070,277.513,45.390,144.400,588.892,202.898,494.175,291.811,496.286,335.218,204.548
1990-03-15,5,1990-08-15,49.361,294.158,,243.186,196.126,75.539,191.469,102.284,12.739,180.206,427.640,134.733,612.319,861.306,193.079,318.480,100.319,333.213,123.745,101.420,260.479,12.410,128.602,234.356,222.250,75.871,199.424,1633.738,409.105,709.283,352.541,234.683,144.194
1990-03-15,6,1990-09-15,53.419,261.568,,115.742,110.165,28.069,168.548,38.007,4.734,88.119,865.405,67.994,628.110,876.430,875.935,226.860,120.677,244.425,101.667,218.101,144.934,294.354,98.256,177.572,217.918,73.632,473.971,280.282,164.809,610.102,297.188,129.242,105.779
1990-04-15,1,1990-05-15,354.391,761.247,,409.012,891.312,1365.855,550.188,421.170,264.827,638.897,659.110,297.522,1244.239,1076.407,518.606,742.891,279.662,1575.924,292.080,268.600,507.029,722.686,800.518,550.247,319.021,788.985,631.527,834.159,516.334,1575.479,1981.099,914.527,1199.496
1990-04-15,2,1990-06-15,156.444,548.570,,716.676,1171.737,415.078,427.424,206.168,100.280,275.108,1924.084,360.752,455.813,442.423,210.545,451.714,340.360,2144.996,1120.347,122.411,365.155,254.436,246.255,435.946,171.318,251.000,292.814,865.932,926.117,558.155,319.812,355.427,528.817
1990-04-15,3,1990-07-15,88.631,323.792,,624.998,433.699,194.100,232.421,334.916,37.262,270.417,799.495,335.299,253.509,182.631,667.730,206.131,240.315,326.712,303.979,52.020,452.945,106.973,314.133,324.681,76.694,182.550,616.574,270.107,484.345,298.619,506.514,347.665,236.328
1990-04-15,4,1990-08-15,49.361,306.459,,240.193,195.166,81.083,213.353,131.047,13.846,197.216,428.533,141.971,613.752,862.613,191.058,320.381,110.299,339.703,139.161,168.270,281.335,40.685,148.628,252.161,251.917,90.847,208.908,1662.431,405.464,711.894,356.136,239.293,156.411
1990-04-15,5,1990-09-15,53.419,267.989,,114.624,109.808,30.129,176.981,48.694,5.145,94.597,865.737,70.768,628.640,876.882,875.125,227.564,125.121,246.836,108.060,259.088,152.763,340.778,106.365,184.284,229.299,80.355,477.635,289.952,163.459,611.059,298.530,130.968,110.435
1990-04-15,6,1990-10-15,449.371,428.167,,246.978,55.997,250.437,550.925,127.042,1.912,328.277,224.001,48.880,796.203,978.116,875.445,455.359,169.815,221.756,305.049,1022.048,842.262,195.712,53.592,475.267,1668.737,56.493,492.233,1056.111,249.656,397.702,132.276,497.972,68.748
1990-05-15,1,1990-06-15,156.444,455.067,,679.127,987.499,227.481,340.441,167.937,152.631,196.522,1773.499,414.084,259.320,259.319,155.451,314.132,391.831,1880.896,1210.963,190.542,297.849,160.918,152.642,336.827,195.819,153.291,188.740,714.145,811.028,336.686,152.631,208.691,341.058
1990-05-15,2,1990-07-15,88.631,283.473,,614.956,389.860,118.034,201.109,298.301,56.714,233.993,769.942,353.689,175.828,117.910,617.513,158.473,258.318,272.278,319.975,83.832,425.737,64.534,218.692,288.830,87.702,113.091,549.485,228.805,459.345,220.618,362.864,271.254,172.500
1990-05-15,3,1990-08-15,49.361,291.757,,236.651,178.981,50.608,199.989,120.053,21.074,183.052,417.802,148.554,578.392,823.086,178.952,298.728,116.981,318.650,145.234,200.633,271.625,24.170,116.584,238.452,261.657,60.818,189.167,1644.518,396.301,678.267,312.523,211.009,130.187
1990-05-15,4,1990-09-15,53.419,261.818,,113.293,103.655,18.805,171.718,44.609,7.830,89.220,861.742,73.299,616.414,865.430,869.702,219.619,127.751,239.003,110.503,273.947,149.110,316.894,91.404,179.053,232.974,63.790,469.359,283.980,160.083,599.314,281.928,120.144,99.968
1990-05-15,5,1990-10-15,449.371,425.740,,246.463,53.672,243.180,548.691,124.678,2.910,325.762,222.520,49.883,791.698,974.088,873.586,452.197,170.851,218.815,306.095,1028.886,840.791,188.486,47.606,473.183,1670.765,48.786,489.203,1053.841,248.364,393.384,126.148,493.074,64.605
1990-05-15,6,1990-11-15,837.584,411.229,,134.874,21.691,497.099,183.925,71.479,6.649,511.031,83.882,25.574,587.925,658.926,1205.337,379.277,283.414,117.243,324.569,236.002,185.903,2523.302,17.689,178.098,241.292,1426.148,464.840,953.322,309.983,161.095,54.456,461.080,30.778
