fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,0.082,4.966,,0.082,0.082,54.363,0.082,0.082,0.082,0.082,0.082,0.082,0.082,2.748,0.082,0.082,0.082,0.082,0.082,0.340,0.082,0.082,1.060,0.082,0.082,0.082,88.414,0.082,0.082,0.082,0.082,0.082,0.082
1990-01-15,2,1990-03-15,0.030,27.449,,0.030,0.030,23.325,0.030,0.030,0.030,0.030,0.030,0.591,0.030,60.025,491.551,0.030,0.030,0.030,0.345,206.729,0.030,0.030,0.929,0.030,0.030,0.030,38.603,0.030,0.030,0.030,0.734,0.030,0.030
1990-01-15,3,1990-04-15,49.596,25.864,,0.011,0.028,235.346,0.011,0.011,8.946,0.011,0.011,0.540,13.031,25.560,99.746,0.011,35.407,13.662,0.316,213.896,0.011,0.011,0.345,0.011,0.011,0.457,41.016,0.011,86.792,0.011,0.682,0.011,0.011
1990-01-15,4,1990-05-15,34.778,43.347,,0.004,10.919,122.671,42.167,0.004,6.857,0.004,0.004,0.201,476.680,22.332,229.980,0.004,18.679,58.904,0.117,117.120,0.004,0.004,0.128,0.004,0.004,18.693,27.171,0.004,47.146,26.595,0.976,73.016,0.004
1990-01-15,5,1990-06-15,20.725,60.710,,36.396,138.500,89.939,46.955,18.657,2.584,0.002,0.002,0.075,198.748,197.378,77.308,60.755,50.499,219.614,142.918,70.568,0.002,0.002,0.048,0.002,0.002,11.931,40.369,0.002,22.895,15.209,2.187,170.623,207.146
1990-01-15,6,1990-07-15,10.257,81.070,,229.551,76.771,81.377,108.296,35.021,7.769,0.001,45.898,60.784,177.642,137.945,109.258,86.452,51.924,172.605,111.386,35.285,0.001,1.019,1.183,0.001,0.001,15.168,125.376,0.001,257.527,113.407,185.678,151.935,52.847
1990-02-15,1,1990-03-15,0.030,26.432,,0.030,0.030,0.030,0.030,0.030,0.030,0.030,1.035,5.403,0.030,36.490,536.830,0.030,0.030,0.030,6.242,199.886,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,6.367,0.030,0.030
1990-02-15,2,1990-04-15,49.596,24.470,,0.011,0.028,177.059,0.011,1.941,8.946,0.011,1.364,4.303,22.107,18.571,102.275,0.011,35.407,18.269,5.057,212.397,0.011,0.011,0.011,0.011,0.011,0.457,0.011,0.011,120.507,0.011,5.267,0.011,0.011
1990-02-15,3,1990-05-15,34.778,44.267,,0.004,10.919,111.730,72.725,2.240,6.857,0.004,1.969,1.599,489.125,15.145,231.189,0.004,18.679,64.261,1.879,116.764,0.004,0.004,0.004,0.004,0.004,18.693,0.004,0.004,54.943,26.595,9.642,73.016,0.004
1990-02-15,4,1990-06-15,20.725,61.861,,36.396,138.500,86.260,57.879,32.664,2.584,0.002,5.445,2.498,200.625,190.555,77.635,60.755,50.499,221.768,173.949,70.439,0.002,0.002,0.002,0.002,0.002,11.931,2.960,0.002,26.261,15.209,13.233,170.623,207.146
