fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,149.266,28.035,,1.009,1.065,1.009,1.009,49.493,1.009,19.077,2.065,1.009,1.009,1.009,1.009,165.689,1.009,1.009,1.009,9.598,1.009,1.009,6.946,1.009,207.471,16.416,279.405,1.009,1.009,64.660,1.009,1.009,1.009
1990-01-15,2,1990-03-15,599.172,39.584,,0.375,0.904,0.375,0.375,49.093,0.375,13.085,115.498,0.375,0.375,39.784,393.193,58.057,0.375,0.375,0.375,218.417,0.375,0.375,5.223,0.375,64.093,12.024,119.706,0.375,5.132,87.314,0.375,0.375,0.375
1990-01-15,3,1990-04-15,481.987,178.179,,381.115,378.531,0.139,0.139,26.282,323.372,4.876,801.524,29.754,228.537,79.602,915.403,25.544,16.037,168.349,0.139,90.429,0.139,0.139,1.941,0.139,23.815,4.468,330.602,0.139,1425.802,82.663,0.139,5.476,0.139
1990-01-15,4,1990-05-15,230.023,256.329,,132.581,775.113,729.178,0.052,10.138,76.444,78.767,626.011,20.669,928.379,373.115,396.626,683.748,192.503,792.983,0.052,473.515,0.052,0.052,0.721,0.052,8.849,152.559,147.100,0.052,309.851,670.228,47.171,63.126,0.190
1990-01-15,5,1990-06-15,91.795,250.457,,347.679,864.748,280.601,11.690,52.627,28.497,212.005,736.899,612.122,496.089,384.888,252.711,443.819,135.531,961.003,19.710,239.316,20.467,0.019,0.281,0.019,3.335,85.925,91.435,39.323,475.425,201.423,29.931,167.039,319.145
1990-01-15,6,1990-07-15,34.109,222.809,,790.480,276.225,187.610,434.088,450.058,10.859,107.350,341.865,240.408,379.894,257.678,503.017,139.615,193.515,179.440,17.815,95.194,120.626,0.007,16.010,0.007,4.836,80.023,457.532,80.458,355.722,85.923,402.382,379.701,95.913
1990-02-15,1,1990-03-15,599.172,142.911,,54.814,130.922,101.678,89.725,117.470,108.279,63.845,326.581,134.163,109.291,350.982,838.656,56.448,54.814,91.400,56.891,498.082,71.745,54.814,54.814,71.612,54.814,61.712,109.049,60.716,239.756,151.923,62.625,54.814,54.905
1990-02-15,2,1990-04-15,481.987,273.970,,511.194,639.657,92.719,43.089,60.462,679.686,28.087,900.436,256.439,572.815,212.559,997.378,28.883,76.879,498.969,22.322,150.100,33.424,20.368,20.368,33.347,20.368,27.091,332.697,25.539,1691.504,118.835,27.052,76.378,20.457
1990-02-15,3,1990-05-15,230.023,309.864,,154.288,827.694,1043.415,16.011,25.708,113.795,162.870,646.974,101.239,1002.470,450.124,413.857,704.318,267.029,876.494,8.294,527.559,17.169,7.568,7.568,12.391,7.568,307.710,146.764,9.490,344.358,697.267,199.249,164.478,32.209
1990-02-15,4,1990-06-15,91.795,279.071,,358.521,878.665,310.540,188.310,84.103,44.333,250.509,744.034,699.957,513.235,406.111,258.794,446.030,155.266,979.940,22.772,252.735,70.636,2.812,2.825,4.604,3.126,116.231,91.389,47.894,487.768,207.501,80.299,219.522,443.680
1990-02-15,5,1990-07-15,34.109,235.932,,793.859,281.211,197.824,552.191,469.039,19.921,118.479,344.485,256.476,386.118,265.190,505.269,140.267,201.261,186.094,18.953,99.834,164.950,1.045,16.956,2.726,6.610,94.043,457.575,89.655,360.220,88.160,447.983,397.612,113.964
1990-02-15,6,1990-08-15,26.863,228.287,,178.215,111.859,106.321,155.692,99.919,20.174,136.076,295.155,119.478,189.078,186.842,532.181,254.832,111.927,130.254,635.511,346.541,245.188,61.747,30.587,89.362,44.053,64.991,104.701,730.868,239.445,759.956,379.624,404.443,83.589
1990-03-15,1,1990-04-15,481.987,421.937,,987.117,799.952,243.105,125.467,162.986,891.456,174.331,949.344,443.881,753.110,252.561,969.753,211.518,441.283,738.071,151.120,199.284,111.602,111.602,111.602,111.602,138.516,176.898,508.111,111.602,1789.226,236.277,150.162,381.290,225.288
1990-03-15,2,1990-05-15,230.023,386.630,,216.885,858.326,1135.193,60.339,71.225,141.962,336.381,656.401,142.907,1037.636,467.753,409.187,870.160,418.480,921.744,66.355,580.625,132.558,41.469,120.395,46.196,60.309,473.887,186.912,87.511,357.489,768.178,428.212,288.851,215.366
1990-03-15,3,1990-06-15,91.795,327.297,,386.481,888.080,330.048,318.528,146.846,56.190,303.376,747.205,724.932,523.951,411.055,257.191,478.740,196.185,993.177,92.192,263.905,171.622,45.290,128.830,68.875,178.423,152.196,107.365,190.996,492.493,223.351,126.741,262.496,552.145
