fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,2.382,4.816,,0.066,0.066,39.109,0.066,0.684,0.066,0.066,0.066,1.957,0.066,8.742,0.066,0.066,0.066,0.066,0.066,0.440,0.066,0.066,39.871,0.066,0.066,0.066,52.139,0.066,0.066,0.066,0.066,0.066,0.066
1990-01-15,2,1990-03-15,2.068,31.169,,0.025,0.025,19.312,0.025,11.444,0.025,0.025,0.025,29.615,0.025,42.985,481.584,0.025,0.025,0.025,1.122,302.741,0.025,0.056,15.824,0.025,0.025,0.025,29.901,0.025,0.025,0.025,0.025,0.025,0.025
1990-01-15,3,1990-04-15,68.812,28.968,,0.009,6.593,152.495,0.009,11.425,10.614,0.009,0.009,13.984,12.569,20.935,155.681,0.009,22.343,33.862,1.010,208.333,0.009,0.039,5.880,0.009,0.009,1.413,31.934,0.009,179.796,0.009,0.009,0.009,0.009
1990-01-15,4,1990-05-15,39.035,47.116,,17.258,65.874,113.918,35.836,6.111,7.462,0.003,0.003,5.303,453.460,19.900,225.615,0.003,16.797,95.861,0.375,157.284,0.003,0.015,2.185,0.003,0.003,29.274,28.713,0.003,60.919,19.458,0.003,51.835,0.003
1990-01-15,5,1990-06-15,21.902,67.742,,71.167,134.044,95.494,38.425,19.581,2.773,0.001,0.001,36.937,177.366,195.564,94.567,91.449,63.691,247.930,159.242,76.183,0.001,0.005,9.991,0.001,0.001,15.592,42.767,0.001,28.051,12.190,0.001,243.674,175.559
1990-01-15,6,1990-07-15,10.413,87.056,,209.318,94.429,88.561,89.911,57.369,1.127,0.000,87.845,152.358,188.836,114.243,113.807,86.832,48.897,149.306,109.650,36.425,0.000,38.412,60.448,11.147,0.000,40.414,138.043,0.000,254.265,89.623,160.160,140.778,49.481
1990-02-15,1,1990-03-15,2.068,36.331,,1.995,1.995,1.995,7.098,25.799,1.995,1.995,4.210,45.566,1.998,31.596,559.430,1.995,1.995,1.995,17.459,341.802,1.995,9.205,1.995,1.995,1.995,1.995,2.587,1.995,1.995,1.995,7.281,1.995,1.995
1990-02-15,2,1990-04-15,68.812,31.327,,0.797,7.325,118.655,5.741,22.698,12.032,0.741,4.295,19.905,30.406,16.954,161.218,0.741,23.075,42.279,10.472,213.046,0.741,5.705,0.741,0.741,0.741,4.567,5.305,0.741,222.422,0.741,5.499,0.741,0.741
1990-02-15,3,1990-05-15,39.035,50.117,,19.275,66.146,105.392,80.029,13.045,8.056,0.275,4.819,7.787,475.662,16.325,227.379,0.275,17.069,102.077,3.891,158.506,0.275,2.120,0.275,0.275,0.275,35.891,8.717,0.275,66.921,19.965,10.123,52.107,0.275
1990-02-15,4,1990-06-15,21.902,71.532,,74.582,134.145,92.600,54.741,34.989,2.993,0.102,14.746,46.366,180.766,191.801,95.106,91.550,63.792,250.062,207.303,76.591,0.102,4.306,9.281,0.102,0.102,17.571,20.115,0.102,30.503,12.384,14.417,243.775,180.975
1990-02-15,5,1990-07-15,10.413,91.048,,210.666,94.466,87.495,98.005,67.268,1.209,0.038,127.592,160.241,190.053,113.368,114.008,86.869,48.935,149.964,115.233,36.577,0.038,60.024,60.184,11.185,0.038,42.122,120.513,0.038,256.253,89.781,198.449,140.816,50.012
1990-02-15,6,1990-08-15,4.274,82.286,,136.732,107.200,74.707,53.228,29.321,0.551,25.069,39.150,125.651,145.836,174.159,96.495,96.374,59.195,71.715,60.746,64.176,1.344,44.116,104.199,21.862,17.306,33.135,44.452,95.213,142.703,317.676,150.163,81.649,54.450
1990-03-15,1,1990-04-15,68.812,21.726,,5.774,22.636,155.962,0.813,1.495,30.058,0.813,0.813,0.813,34.702,0.813,12.035,0.813,46.811,62.494,0.813,28.241,0.813,0.813,0.813,0.813,0.813,11.478,4.552,0.813,221.714,0.813,0.813,0.813,0.813
1990-03-15,2,1990-05-15,39.035,44.804,,35.677,87.464,114.050,49.302,0.941,15.331,0.302,0.302,0.302,477.086,0.302,110.034,0.626,28.343,111.291,0.302,89.483,0.302,0.302,4.618,0.302,0.302,51.692,8.171,0.302,66.151,35.091,3.319,52.134,0.302
1990-03-15,3,1990-06-15,21.902,63.868,,89.081,143.528,95.428,44.196,9.471,5.810,0.142,3.420,8.615,181.084,83.889,66.152,108.257,73.866,252.962,110.312,54.335,0.112,0.112,25.674,0.112,0.112,22.907,19.130,0.112,30.159,17.738,6.278,243.785,219.266
1990-03-15,4,1990-07-15,10.413,85.507,,215.715,97.246,88.525,92.917,48.706,3.951,0.764,88.067,102.464,190.170,93.838,102.824,89.615,52.229,150.881,101.452,28.146,0.042,38.452,74.947,29.006,0.042,46.962,118.691,0.042,256.000,96.729,162.729,140.820,53.227
1990-03-15,5,1990-08-15,4.274,81.286,,138.299,108.231,75.088,51.465,22.892,2.938,30.182,29.202,110.366,145.880,167.339,92.405,97.349,60.476,72.054,56.142,60.882,1.346,36.221,113.623,30.100,17.308,35.269,44.001,95.215,142.641,319.704,144.313,81.650,56.014
1990-03-15,6,1990-09-15,1.588,84.417,,94.008,74.123,57.109,86.651,8.867,56.862,16.236,22.630,60.303,193.652,65.575,79.064,225.996,58.885,80.117,31.123,168.422,1.202,35.060,96.128,13.833,17.070,165.111,219.476,31.152,78.278,219.183,137.698,93.072,45.635
1990-04-15,1,1990-05-15,39.035,94.576,,93.983,121.844,93.571,147.297,40.187,26.068,61.430,39.207,30.746,484.983,81.133,178.811,113.649,37.027,110.989,26.068,107.596,26.268,44.537,82.324,32.236,27.097,107.414,50.567,26.068,41.665,222.689,70.499,273.432,37.905
1990-04-15,2,1990-06-15,21.902,108.878,,126.455,157.352,88.399,73.127,63.825,12.713,82.332,38.797,101.976,184.449,229.136,82.601,224.839,81.111,253.386,304.152,60.483,18.084,89.585,74.901,44.063,12.995,38.271,56.490,9.686,20.175,51.585,47.188,293.460,344.716
1990-04-15,3,1990-07-15,10.413,111.074,,227.908,101.525,85.940,105.725,79.588,12.239,49.649,141.163,181.223,191.424,123.283,109.322,115.675,54.596,151.121,124.874,30.485,71.059,135.998,125.681,91.595,6.115,58.016,144.180,3.599,247.621,124.070,218.011,154.110,66.440
1990-04-15,4,1990-08-15,4.274,99.651,,142.419,109.820,74.130,55.987,33.643,8.448,79.530,43.464,132.017,146.346,177.817,94.765,106.784,61.390,72.144,64.096,61.802,57.971,71.317,134.649,59.356,133.934,39.722,51.470,203.847,140.849,327.795,155.932,86.495,61.594
1990-04-15,5,1990-09-15,1.588,90.618,,95.532,74.711,56.752,88.418,13.008,63.097,33.243,30.224,67.917,193.825,69.406,79.941,229.507,59.227,80.151,34.136,168.766,27.873,49.960,103.495,26.730,54.521,167.632,222.735,43.821,77.627,221.844,141.786,94.877,47.773
1990-04-15,6,1990-10-15,31.852,84.687,,105.800,60.847,198.281,105.258,5.098,35.601,21.697,15.539,30.424,103.696,234.663,63.768,75.821,111.829,40.117,94.786,196.156,10.979,145.376,40.648,10.032,118.422,44.524,134.774,18.903,48.864,108.074,49.097,283.376,28.152
1990-05-15,1,1990-06-15,21.902,90.285,,92.778,119.987,54.923,34.973,60.525,32.965,72.101,31.496,115.450,106.881,185.683,34.556,176.467,69.226,205.447,343.441,26.596,32.108,76.457,50.022,54.626,26.136,18.835,43.879,18.835,18.835,18.835,27.727,225.445,333.300
1990-05-15,2,1990-07-15,10.413,103.704,,217.392,90.593,73.109,86.358,78.262,26.823,45.907,135.280,185.004,169.172,115.215,87.677,105.105,51.474,141.226,129.925,14.679,79.601,132.356,114.377,98.632,13.149,39.695,137.573,6.999,242.263,84.131,205.129,137.903,66.106
1990-05-15,3,1990-08-15,4.274,99.638,,138.886,105.783,69.414,49.297,33.182,15.550,78.085,41.818,133.287,138.437,174.875,87.158,102.912,60.059,68.572,65.918,53.511,60.955,70.105,130.760,61.880,154.897,32.429,49.477,260.977,140.275,316.297,152.295,80.646,61.416
