fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,282.639,51.863,,2.595,2.595,280.108,2.595,2.825,7.492,2.595,2.595,40.085,2.595,14.601,2.595,312.678,2.595,2.595,2.595,3.377,2.595,26.512,243.477,2.595,4.384,2.595,545.235,2.595,5.346,5.575,2.595,22.695,2.595
1990-01-15,2,1990-03-15,253.362,198.555,,0.964,0.964,117.014,44.646,162.547,5.514,0.964,0.964,700.831,0.964,271.105,1132.970,256.684,0.964,0.964,29.080,2653.755,0.964,22.227,86.322,0.964,2.651,1.676,425.489,0.964,3.556,4.273,3.573,22.125,0.964
1990-01-15,3,1990-04-15,777.371,179.953,,25.406,1.825,394.509,29.297,197.709,63.375,0.358,0.358,188.265,64.578,115.205,760.653,114.075,449.658,329.915,21.459,1019.862,0.358,9.356,32.075,0.375,0.985,1.037,318.159,0.358,1194.440,1.936,50.642,11.206,1.164
1990-01-15,4,1990-05-15,248.525,252.062,,162.083,735.718,454.807,146.266,97.615,39.141,0.133,1.551,69.955,2125.836,52.125,1011.919,86.436,181.085,357.717,7.974,848.563,0.133,3.477,11.918,0.149,0.366,18.838,363.280,0.133,223.134,0.927,522.344,37.349,0.901
1990-01-15,5,1990-06-15,104.826,249.459,,510.589,629.396,511.578,73.597,255.294,14.551,0.636,2.600,38.804,776.583,465.276,313.084,316.938,129.284,710.653,770.201,345.622,0.049,1.292,4.431,1.198,0.136,14.375,276.871,0.049,86.500,0.468,170.701,930.919,132.097
1990-01-15,6,1990-07-15,39.126,285.478,,840.134,378.518,338.605,166.493,358.470,5.446,0.571,264.687,358.705,766.512,263.600,519.748,207.222,163.536,435.919,322.065,151.800,0.018,35.374,103.242,48.992,0.051,155.651,992.589,0.018,500.859,28.455,697.748,389.636,69.668
1990-02-15,1,1990-03-15,253.362,401.537,,112.799,114.606,115.252,315.048,553.720,152.202,113.908,188.647,1132.409,114.583,841.499,1807.988,239.662,165.592,147.782,349.644,3444.524,112.799,159.681,112.799,114.522,113.076,156.215,331.549,112.799,132.003,203.367,275.950,194.296,117.184
1990-02-15,2,1990-04-15,777.371,280.805,,66.962,45.400,445.557,144.929,481.851,246.180,42.972,105.291,248.007,154.923,219.562,906.374,113.573,770.482,574.283,149.796,1109.151,41.914,75.619,41.914,43.566,42.183,73.788,273.074,41.914,1425.175,98.899,295.899,95.968,48.936
1990-02-15,3,1990-05-15,248.525,311.561,,177.524,857.345,503.004,357.939,190.780,115.221,15.968,95.560,92.154,2268.687,118.111,1082.326,78.366,256.217,468.967,55.661,875.877,15.574,28.098,15.574,16.198,15.674,114.562,342.704,15.574,257.547,72.042,718.895,104.801,19.869
1990-02-15,4,1990-06-15,104.826,293.915,,546.704,701.279,531.633,166.063,353.102,46.181,6.519,72.904,57.097,796.987,572.717,333.063,310.860,166.960,812.351,940.418,355.212,5.787,10.441,5.790,7.161,5.824,58.627,269.139,5.787,100.021,41.107,219.807,1145.030,172.887
1990-02-15,5,1990-07-15,39.126,315.795,,861.137,398.994,345.075,268.261,393.438,25.832,2.757,441.078,402.597,773.699,295.773,527.919,213.032,182.261,483.385,351.208,155.395,2.150,38.774,103.747,51.955,2.164,218.800,989.498,2.150,525.009,157.724,722.562,440.626,96.863
1990-02-15,6,1990-08-15,14.538,321.930,,535.861,677.547,366.219,156.310,160.816,30.399,50.433,155.476,264.466,361.058,874.983,286.118,444.798,164.999,492.051,225.552,243.808,0.799,52.101,186.252,77.888,217.958,115.590,261.604,590.100,446.871,1364.506,515.764,235.312,102.246
1990-03-15,1,1990-04-15,777.371,341.999,,271.464,219.250,828.408,135.306,396.140,442.507,120.680,157.532,119.860,495.136,119.860,443.211,119.860,1071.876,809.044,119.860,552.792,119.860,119.860,119.926,149.750,119.860,125.306,224.199,119.860,1885.956,119.860,390.845,119.860,222.050
1990-03-15,2,1990-05-15,248.525,349.588,,423.115,1183.753,635.586,395.422,158.111,171.876,45.446,135.771,44.537,2479.764,45.268,914.316,73.680,312.962,534.079,44.537,704.156,44.537,44.537,44.612,74.876,44.537,188.465,310.927,44.537,302.252,91.734,787.045,99.046,108.140
1990-03-15,3,1990-06-15,104.826,311.282,,756.699,774.719,577.384,177.900,329.953,78.606,51.616,93.970,16.578,838.575,396.392,285.983,311.338,198.229,842.519,881.003,301.246,16.549,16.549,58.847,62.049,16.549,91.182,256.604,16.549,118.907,51.911,236.716,1129.106,354.218
1990-03-15,4,1990-07-15,39.126,327.276,,924.817,422.634,361.072,275.856,383.602,51.904,46.479,453.699,257.174,788.800,244.567,508.675,223.326,197.423,493.560,343.437,134.956,6.149,41.412,235.137,125.908,6.149,245.289,984.071,6.149,555.506,170.532,731.623,438.120,160.266
1990-03-15,5,1990-08-15,14.538,333.173,,557.330,686.515,372.266,159.095,157.553,48.791,155.919,159.339,204.871,366.648,853.408,279.163,456.515,171.127,495.854,222.419,235.326,2.285,53.369,247.468,116.214,238.997,128.121,259.787,649.286,454.373,1374.380,518.582,234.388,135.794
1990-03-15,6,1990-09-15,5.402,318.440,,630.357,253.664,166.601,162.155,58.647,460.198,81.581,80.012,110.620,687.039,295.319,205.672,802.637,134.682,375.492,115.497,462.873,0.849,38.099,220.001,56.685,194.596,539.373,1090.819,198.416,307.687,1040.023,415.303,199.581,168.715
1990-04-15,1,1990-05-15,248.525,566.041,,617.335,1475.281,668.292,796.106,238.832,221.332,398.333,372.043,262.939,2528.317,489.850,997.353,540.892,293.557,535.836,221.332,780.339,235.198,284.829,293.295,291.908,242.619,632.391,569.855,222.406,234.728,628.359,911.101,772.129,224.455
1990-04-15,2,1990-06-15,104.826,454.455,,830.314,840.963,586.415,284.869,434.755,117.753,368.138,201.860,323.568,853.562,805.855,310.634,588.477,194.315,851.891,1620.070,321.344,100.767,169.119,259.761,194.827,122.021,222.985,349.448,83.283,94.206,225.425,266.991,1468.657,541.385
1990-04-15,3,1990-07-15,39.126,398.263,,948.973,445.072,363.774,327.970,421.889,82.739,188.671,514.523,634.742,794.341,364.887,518.509,336.006,197.088,496.839,423.338,142.776,57.097,324.486,380.824,207.283,53.818,331.712,1024.636,30.946,551.356,303.139,746.192,523.805,210.468
1990-04-15,4,1990-08-15,14.538,393.515,,566.119,694.953,373.329,178.378,170.468,67.447,239.580,179.859,340.657,368.705,901.636,282.717,510.795,171.181,497.096,254.104,239.029,49.252,181.746,322.668,153.887,563.237,161.338,273.246,1222.423,452.225,1440.842,523.351,266.113,159.073
1990-04-15,5,1990-09-15,5.402,337.130,,633.624,256.773,166.996,170.048,63.467,475.951,113.743,88.079,162.020,687.804,312.423,207.005,828.250,134.760,375.939,127.835,464.404,26.717,96.223,259.690,71.558,286.370,574.008,1096.034,260.510,306.876,1058.960,417.071,211.555,179.212
