fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,251.620,47.951,,8.548,9.589,8.548,8.557,62.988,12.863,21.053,9.047,20.550,8.548,8.908,8.548,201.562,8.548,8.548,8.548,76.675,8.548,10.713,314.413,8.548,215.494,16.525,136.236,8.548,116.737,81.952,8.548,11.040,9.603
1990-01-15,2,1990-03-15,509.047,70.219,,3.490,48.571,4.321,4.033,95.299,6.855,12.699,354.396,14.680,13.653,141.869,244.740,204.196,3.176,111.492,3.176,470.956,3.176,5.194,93.370,3.176,57.296,9.909,77.899,3.176,43.054,59.767,3.186,5.411,4.348
1990-01-15,3,1990-04-15,540.329,164.867,,236.774,399.192,29.566,1.984,62.532,184.352,4.719,428.553,8.386,50.740,212.915,712.075,575.825,77.993,126.458,1.180,242.590,1.180,1.930,42.254,1.441,21.290,3.768,143.724,1.180,1202.734,162.846,1.464,3.539,2.832
1990-01-15,4,1990-05-15,129.075,149.520,,121.954,228.571,548.710,0.737,29.856,52.169,5.373,236.460,4.129,458.514,112.370,170.034,440.921,34.031,605.012,0.439,82.205,1.301,0.717,17.081,12.263,7.911,16.054,89.672,10.319,162.152,464.880,469.343,47.219,55.191
1990-01-15,5,1990-06-15,54.988,134.795,,317.463,228.394,119.139,0.274,12.599,19.385,17.582,453.262,276.171,315.771,183.608,72.592,176.057,23.354,714.707,88.662,68.917,1.723,0.266,11.114,17.038,2.939,11.269,62.184,44.514,196.580,111.133,99.271,180.927,216.950
1990-01-15,6,1990-07-15,20.432,90.033,,267.663,96.007,80.638,45.040,41.115,7.203,14.424,171.208,161.240,155.945,80.289,180.185,80.633,15.573,136.753,36.506,32.764,8.765,0.099,47.460,20.084,1.092,4.922,406.735,24.129,149.557,76.422,175.392,118.740,64.408
1990-02-15,1,1990-03-15,509.047,154.559,,84.348,189.407,91.746,91.810,182.037,82.580,60.660,555.182,96.870,126.056,315.445,434.107,242.266,63.454,276.759,60.826,638.014,62.147,67.805,90.719,63.550,60.799,89.025,120.033,60.695,69.446,115.075,82.896,77.020,86.000
1990-02-15,2,1990-04-15,540.329,205.122,,298.783,488.885,94.225,41.768,98.093,257.889,22.540,472.463,54.375,135.775,272.962,767.088,591.276,101.868,188.233,22.702,273.469,23.924,28.129,41.355,25.390,22.675,40.651,177.185,22.574,1252.884,209.901,39.418,43.862,43.316
1990-02-15,3,1990-05-15,129.075,166.079,,139.895,249.576,593.930,15.520,44.417,69.345,11.995,248.723,24.529,506.968,130.917,182.785,444.088,42.903,631.004,8.435,90.387,9.752,10.452,16.747,21.162,8.425,31.460,101.233,18.269,168.210,482.851,507.323,84.308,86.760
1990-02-15,4,1990-06-15,54.988,141.563,,324.601,235.775,129.251,5.767,18.755,25.767,20.043,457.729,313.304,327.793,191.313,77.293,177.088,26.650,722.157,91.634,73.764,4.863,3.884,10.990,20.345,3.131,17.538,67.077,47.467,198.881,115.876,106.201,199.359,232.598
1990-02-15,5,1990-07-15,20.432,92.433,,270.143,98.686,84.485,47.081,49.240,9.574,15.339,172.831,167.244,160.252,82.992,182.044,81.014,16.798,139.444,37.610,34.626,9.932,1.443,47.414,21.313,1.163,7.774,408.987,25.227,150.395,78.238,178.194,124.569,68.927
1990-02-15,6,1990-08-15,7.592,93.746,,94.446,47.095,40.952,116.977,24.831,3.558,13.372,87.284,64.756,78.244,186.038,85.608,98.029,7.512,120.113,19.087,22.693,11.357,0.536,53.933,31.122,58.008,3.567,79.017,539.621,109.873,393.638,170.675,218.010,32.432
