fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,23.474,7.412,,1.597,4.155,5.861,1.597,3.372,1.597,1.599,1.597,4.386,1.597,2.293,14.945,11.155,1.597,1.597,1.707,2.192,1.658,1.597,69.924,1.597,1.597,2.890,70.675,1.597,1.597,1.597,1.597,1.597,1.597
1990-01-15,2,1990-03-15,14.657,35.344,,0.593,2.742,3.893,0.593,50.243,15.907,0.595,0.593,3.411,0.593,34.133,507.939,6.677,0.593,0.593,121.338,31.418,0.653,166.007,28.101,0.697,27.990,1.758,44.902,0.593,5.379,0.593,0.593,0.593,0.593
1990-01-15,3,1990-04-15,71.036,44.501,,0.221,11.391,50.357,0.221,21.676,31.604,0.221,64.487,1.949,88.269,16.298,152.945,2.481,20.849,206.073,34.082,40.841,0.243,38.514,11.712,0.322,14.320,0.653,23.592,0.221,499.545,0.221,0.339,0.221,1.151
1990-01-15,4,1990-05-15,47.383,51.581,,0.089,34.128,66.533,8.223,8.247,16.058,0.082,61.840,0.952,487.934,21.919,128.839,25.392,110.269,320.515,12.678,44.739,0.090,36.780,4.810,0.120,5.321,0.267,9.844,0.082,122.535,1.169,1.416,15.386,1.162
1990-01-15,5,1990-06-15,62.507,95.416,,17.873,146.014,57.113,12.416,8.969,6.072,18.329,112.824,112.472,204.265,185.160,134.364,184.752,139.234,525.276,23.465,54.155,1.617,58.176,19.827,46.540,17.025,1.493,19.585,0.030,51.168,1.656,17.867,298.548,386.187
1990-01-15,6,1990-07-15,31.448,127.907,,209.903,159.284,196.859,252.611,189.596,6.879,17.872,171.840,152.427,283.898,188.358,126.036,79.073,66.352,115.890,46.638,25.385,21.221,83.072,246.018,175.255,48.513,34.770,167.611,0.011,369.558,53.900,162.489,109.257,76.636
1990-02-15,1,1990-03-15,14.657,67.830,,12.126,12.129,12.126,20.355,117.960,89.316,12.126,15.012,22.329,17.361,113.645,545.149,12.126,12.126,12.126,243.236,118.958,12.126,301.750,12.804,29.780,116.872,12.629,21.610,12.228,57.920,15.845,21.138,19.872,12.126
1990-02-15,2,1990-04-15,71.036,66.677,,4.506,33.185,59.325,10.633,38.465,84.372,4.506,168.987,19.312,201.645,37.547,156.466,4.506,27.612,224.424,49.263,85.342,4.506,50.929,5.141,16.151,36.829,4.982,11.919,4.606,605.067,7.482,26.945,10.208,5.436
1990-02-15,3,1990-05-15,47.383,65.499,,1.681,63.501,72.718,63.941,15.283,34.731,1.674,92.431,11.338,519.912,46.950,130.022,41.607,119.271,324.876,19.082,68.647,1.674,50.963,1.910,8.340,13.861,7.841,4.792,1.711,134.392,26.068,31.422,51.560,2.754
1990-02-15,4,1990-06-15,62.507,110.220,,18.465,165.649,59.674,48.054,19.752,13.939,20.076,125.819,171.457,210.618,203.742,134.790,200.995,141.977,526.439,33.072,66.103,2.205,67.110,8.572,127.911,43.490,13.361,11.538,0.636,55.297,21.446,61.931,342.493,389.993
