fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,372.246,57.220,,2.117,2.117,2.117,2.117,2.117,2.117,2.117,2.117,8.627,10.343,2.117,2.117,19.315,2.117,2.117,2.117,6.281,12.693,2.553,977.649,9.485,281.045,2.117,104.437,2.117,45.727,200.336,2.117,2.117,2.117
1990-01-15,2,1990-03-15,473.661,50.978,,0.787,0.787,0.792,0.787,6.811,0.787,0.787,1.495,10.414,7.582,34.087,353.976,20.747,0.787,0.787,0.787,499.048,8.600,16.582,240.544,6.152,120.416,0.836,79.802,0.787,25.501,86.522,0.787,0.787,0.787
1990-01-15,3,1990-04-15,465.311,107.943,,1.056,0.653,178.741,0.292,7.229,156.759,0.292,21.504,5.881,272.244,59.480,821.242,205.626,263.184,68.056,0.292,144.426,3.196,12.514,91.329,2.808,55.317,0.341,163.440,0.292,648.563,43.893,9.046,0.292,0.305
1990-01-15,4,1990-05-15,131.935,127.114,,174.149,4.267,278.061,0.109,15.750,54.179,0.109,88.269,2.185,622.643,130.556,296.497,514.263,70.653,411.361,0.109,255.571,1.187,4.650,57.602,14.477,22.197,52.584,213.277,0.109,97.608,212.981,217.796,0.109,0.121
1990-01-15,5,1990-06-15,88.440,110.209,,575.860,64.561,161.718,0.040,17.764,20.132,0.040,126.042,31.585,233.095,266.507,109.024,167.515,34.264,416.625,68.280,99.605,0.441,1.728,66.609,35.074,20.160,24.632,107.960,0.040,45.260,68.969,66.069,471.271,5.402
1990-01-15,6,1990-07-15,42.640,101.870,,207.678,79.476,87.794,16.259,37.264,7.480,0.015,325.505,276.555,251.989,115.710,158.109,89.359,28.428,170.434,34.889,42.920,0.164,0.642,199.849,124.372,11.548,16.049,265.942,0.015,171.807,50.570,182.236,98.299,4.734
1990-02-15,1,1990-03-15,473.661,193.227,,80.672,112.849,110.102,144.639,242.130,103.807,80.344,209.884,203.921,88.110,361.075,817.994,202.166,88.735,177.898,113.952,954.977,87.638,286.373,190.908,80.487,162.921,169.836,159.153,80.351,90.986,131.200,81.850,98.772,83.073
1990-02-15,2,1990-04-15,465.311,215.841,,54.134,140.071,396.395,68.083,155.268,417.482,29.859,206.602,79.135,517.701,204.345,924.437,418.196,455.369,336.313,48.835,220.976,36.022,93.161,76.189,36.374,69.799,84.635,237.827,29.866,883.458,66.343,87.230,41.627,59.494
1990-02-15,3,1990-05-15,131.935,179.388,,274.990,121.179,342.264,38.445,117.249,97.037,11.095,199.336,29.405,677.896,210.108,318.776,575.229,99.906,521.434,18.146,297.506,13.385,34.616,46.970,59.300,32.326,256.611,241.546,11.097,116.172,246.055,310.552,32.306,30.696
1990-02-15,4,1990-06-15,88.440,145.553,,607.927,159.610,180.606,17.984,71.934,36.663,4.123,172.038,155.383,245.989,299.892,116.958,184.064,51.147,447.000,120.569,112.713,4.973,12.863,59.569,82.489,31.122,77.069,117.108,4.124,54.322,75.915,86.594,710.246,65.596
