fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,520.203,155.466,,7.292,16.500,10.435,23.903,20.780,6.997,21.419,9.303,146.709,7.558,34.304,61.844,372.879,6.997,11.982,7.294,151.056,9.881,25.577,2708.009,40.948,248.735,24.210,318.243,6.997,71.445,263.926,6.997,14.708,7.055
1990-01-15,2,1990-03-15,1028.077,185.691,,2.884,8.982,6.277,236.129,65.489,2.637,12.961,23.486,89.706,3.339,297.685,1754.690,172.710,2.600,8.291,3.049,1862.699,4.982,53.221,332.256,24.347,109.238,32.297,283.959,2.600,48.347,112.063,2.823,8.337,2.657
1990-01-15,3,1990-04-15,932.599,401.269,,1.680,185.227,76.268,92.138,150.989,983.190,5.397,559.563,40.160,1188.961,291.857,2533.811,368.189,441.233,1239.655,1.231,606.989,1.851,31.303,143.605,32.008,65.616,19.589,438.347,0.966,2371.259,51.979,110.925,3.098,0.987
1990-01-15,4,1990-05-15,346.064,529.542,,815.269,481.972,697.037,74.771,111.757,204.879,77.838,629.756,14.922,1687.189,774.246,1536.156,1993.579,229.781,2137.454,0.457,1630.850,0.688,11.631,54.874,320.542,48.688,518.528,346.770,2.671,335.931,767.610,370.603,9.451,0.367
1990-01-15,5,1990-06-15,151.966,510.034,,770.527,833.748,315.697,57.262,362.478,79.264,406.721,1113.170,441.825,1419.563,1579.137,519.323,788.455,375.329,1609.963,340.417,449.103,0.256,4.322,105.856,613.294,215.141,158.240,239.831,2.100,176.847,214.069,249.024,1844.590,15.475
1990-01-15,6,1990-07-15,57.477,510.019,,1163.251,419.604,278.773,747.405,728.342,30.782,173.036,1432.041,1061.993,1093.605,583.921,773.185,328.642,190.028,419.084,190.313,193.163,13.105,4.234,716.280,887.764,103.224,365.208,1475.925,0.780,434.601,160.033,892.614,427.338,12.301
1990-02-15,1,1990-03-15,1028.077,408.295,,159.138,198.197,187.889,729.372,447.693,181.172,159.151,344.286,260.224,175.268,854.141,2424.008,229.309,159.138,212.111,176.624,2408.330,160.706,444.444,177.249,159.138,179.911,348.939,397.917,159.138,229.109,187.882,171.695,166.679,160.001
1990-02-15,2,1990-04-15,932.599,550.673,,59.740,486.453,265.252,222.826,415.962,1290.765,59.726,1015.680,121.957,1521.445,492.614,2656.519,431.530,502.253,1682.709,74.230,681.588,60.630,177.336,74.428,82.093,128.652,170.424,515.517,59.132,2803.012,96.133,245.593,66.035,59.954
1990-02-15,3,1990-05-15,346.064,599.877,,861.516,627.136,879.472,194.034,257.224,250.397,104.934,759.531,45.316,1751.702,882.821,1565.004,2021.640,252.379,2219.857,27.582,1665.036,22.529,65.894,29.170,339.153,100.342,859.105,375.775,24.284,382.270,904.665,466.864,38.393,22.278
1990-02-15,4,1990-06-15,151.966,546.729,,784.560,886.535,359.275,129.059,453.579,96.879,439.275,1156.929,630.835,1436.983,1613.897,529.500,795.371,384.019,1631.628,350.496,458.581,8.371,24.485,71.868,620.209,280.900,216.741,251.255,10.131,196.900,234.569,284.965,2037.858,26.204
1990-02-15,5,1990-07-15,57.477,522.663,,1167.960,437.039,296.079,837.527,762.567,37.573,183.633,1447.079,1108.297,1099.911,595.729,776.974,331.157,193.242,426.903,194.059,196.695,16.121,11.726,666.439,890.334,125.781,410.524,1480.818,3.765,444.569,170.596,908.251,441.776,16.766
1990-02-15,6,1990-08-15,21.357,510.314,,357.595,434.436,240.363,600.241,235.296,13.983,152.943,533.094,341.113,508.212,753.006,759.414,778.744,93.251,208.817,323.908,200.584,78.267,93.952,435.612,954.013,1261.429,210.487,289.979,1956.628,368.493,1584.704,949.713,581.924,9.209
1990-03-15,1,1990-04-15,932.599,856.111,,335.180,980.592,752.680,262.366,644.579,1965.998,317.831,1276.564,271.534,2194.008,522.118,2454.868,809.606,1326.186,2242.935,285.420,585.804,255.673,255.673,255.874,570.045,551.881,340.615,752.185,255.701,3363.570,408.481,829.748,269.848,345.761
1990-03-15,2,1990-05-15,346.064,756.423,,1546.943,784.316,1111.841,281.414,346.755,342.142,520.779,823.052,108.890,1864.614,897.538,1533.324,2176.367,445.729,2314.687,118.921,1624.595,95.002,95.002,118.033,796.297,318.372,1058.642,455.616,97.496,450.949,1231.481,718.774,265.544,149.584
1990-03-15,3,1990-06-15,151.966,634.160,,903.364,939.658,420.491,169.891,499.623,134.123,708.903,1178.894,958.972,1471.133,1618.813,519.213,834.157,478.562,1660.113,473.012,446.904,35.301,35.301,325.134,768.779,419.274,256.843,282.195,37.429,224.901,302.064,368.923,2331.501,221.325
1990-03-15,4,1990-07-15,57.477,554.262,,1205.516,455.372,319.590,868.744,779.227,52.391,263.047,1454.905,1161.108,1112.398,597.420,773.131,345.249,226.687,437.298,233.346,192.372,42.768,17.665,848.860,940.176,172.460,431.750,1494.089,13.908,457.471,199.125,942.388,488.333,101.058
1990-03-15,5,1990-08-15,21.357,535.560,,371.024,441.273,249.203,608.963,241.154,19.564,187.180,535.990,356.570,512.847,753.636,757.991,784.013,106.167,212.682,344.350,198.946,198.763,150.911,485.070,971.953,1287.167,217.664,294.439,2191.002,373.061,1597.311,961.742,599.506,56.652
1990-03-15,6,1990-09-15,7.936,455.129,,205.292,298.692,115.466,306.500,108.760,395.947,127.959,514.082,155.375,966.862,995.161,1219.003,724.281,57.779,468.059,216.348,386.770,109.971,155.918,290.106,286.800,425.741,786.645,807.533,610.485,279.337,1142.745,699.920,644.539,151.805
1990-04-15,1,1990-05-15,346.064,886.612,,1842.906,782.222,1194.016,686.293,444.341,274.491,888.756,752.583,294.945,1701.381,1035.809,1369.564,2218.000,418.665,2156.239,273.968,1874.531,344.575,298.688,483.361,948.954,431.117,1385.926,510.052,475.182,321.551,1474.345,787.509,643.451,284.944
1990-04-15,2,1990-06-15,151.966,705.572,,964.418,938.482,436.314,305.269,551.319,103.885,825.423,1158.121,1263.113,1437.694,1655.449,481.611,841.603,469.979,1627.358,861.031,481.601,156.093,157.283,567.013,808.414,481.507,317.547,303.381,201.246,162.250,348.965,387.185,2498.198,375.398
1990-04-15,3,1990-07-15,57.477,589.017,,1226.878,454.886,325.829,940.681,797.697,39.494,299.461,1448.304,1213.040,1100.736,609.492,758.801,347.879,223.358,425.946,315.974,205.304,335.769,206.524,935.301,953.528,192.962,462.643,1504.162,75.624,419.934,218.607,950.300,532.678,148.713
1990-04-15,4,1990-08-15,21.357,568.439,,378.867,441.093,251.564,631.793,247.545,14.675,201.430,533.576,373.875,508.531,758.125,752.757,785.002,104.966,208.455,385.938,205.169,399.902,381.378,514.444,976.788,1297.654,228.218,297.593,2548.313,360.346,1605.705,964.411,616.054,78.993
1990-04-15,5,1990-09-15,7.936,464.032,,208.209,298.625,116.346,314.874,111.163,371.251,133.451,513.185,161.821,965.258,996.829,1217.060,724.647,57.349,466.480,231.867,389.494,181.897,266.406,301.016,288.587,428.902,791.130,808.739,635.718,274.548,1145.587,700.900,650.682,168.939
1990-04-15,6,1990-10-15,532.843,506.506,,345.310,196.017,248.080,335.486,185.358,133.037,446.424,204.030,60.129,530.850,2450.500,847.817,279.794,110.662,320.417,505.618,1367.102,76.795,671.084,136.139,181.977,1393.108,350.979,1150.777,356.465,157.343,527.400,303.300,1236.361,86.816
1990-05-15,1,1990-06-15,151.966,572.520,,638.619,736.732,208.498,173.645,451.906,156.825,626.741,928.088,1332.458,1082.602,1355.096,233.501,498.805,371.527,1262.386,1229.068,228.557,155.699,210.009,455.037,569.258,423.837,150.233,197.534,150.861,196.130,152.611,217.212,2287.538,494.577
