fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,83.542,29.499,,2.149,3.741,36.765,2.149,2.159,2.149,22.618,2.149,30.034,2.149,41.252,45.007,43.592,2.149,2.149,2.149,2.857,28.001,2.295,339.021,2.149,2.174,4.180,248.654,2.149,2.149,2.408,2.149,2.281,2.149
1990-01-15,2,1990-03-15,47.359,98.981,,0.799,2.208,24.165,1.007,98.018,8.124,15.512,0.799,46.077,0.799,271.413,1627.901,24.469,0.799,0.799,89.237,213.594,16.631,186.539,124.857,10.480,18.658,3.133,135.960,0.799,40.772,1.482,1.569,2.024,0.799
1990-01-15,3,1990-04-15,238.966,127.141,,0.339,52.929,179.869,0.498,54.324,14.957,6.551,258.464,25.651,185.446,96.094,553.927,9.092,202.383,443.319,41.202,330.887,6.181,64.547,56.602,7.596,12.680,1.713,82.356,0.297,1108.530,1.535,14.144,1.345,0.763
1990-01-15,4,1990-05-15,131.600,137.069,,16.340,163.194,133.813,110.419,23.467,9.296,2.434,164.041,9.720,1101.838,95.089,545.821,33.564,195.604,594.520,15.310,241.740,2.297,35.827,50.237,4.072,4.712,7.535,55.706,0.110,280.419,130.362,35.251,48.792,0.553
1990-01-15,5,1990-06-15,206.312,270.897,,170.188,483.138,181.161,90.428,37.667,3.454,53.321,240.653,224.932,508.234,670.056,333.990,527.742,362.209,1077.765,225.446,196.616,13.554,134.189,183.280,258.140,17.195,6.121,84.834,0.041,127.345,58.547,185.513,901.564,769.581
1990-01-15,6,1990-07-15,96.920,382.480,,688.983,385.089,384.094,575.977,301.292,1.284,51.774,526.814,467.746,714.572,393.965,429.707,260.958,189.386,467.211,230.196,91.067,106.993,402.291,763.858,587.686,42.279,48.048,572.930,0.015,1233.145,309.556,744.906,329.852,172.732
1990-02-15,1,1990-03-15,47.359,172.279,,41.595,42.157,41.595,53.654,294.968,93.545,56.666,51.557,125.584,45.200,388.656,1744.574,41.595,41.595,41.595,269.136,458.643,43.075,413.265,48.629,101.904,133.333,50.900,68.428,41.670,198.779,55.167,72.724,66.584,41.595
1990-02-15,2,1990-04-15,238.966,172.878,,15.498,90.439,186.345,25.327,126.609,88.135,26.490,476.939,64.284,302.669,119.695,566.109,15.456,217.542,500.492,92.531,433.036,16.776,113.231,21.141,55.039,61.186,29.813,46.457,15.529,1303.648,32.700,93.463,33.825,15.922
1990-02-15,3,1990-05-15,131.600,167.561,,21.972,204.369,136.220,244.365,56.069,45.274,9.843,222.098,26.188,1155.216,118.028,549.759,37.776,201.237,613.532,34.757,275.735,6.233,66.386,14.746,26.630,22.735,38.555,37.254,5.770,311.851,306.677,123.836,107.524,6.186
1990-02-15,4,1990-06-15,206.312,298.194,,172.281,504.533,182.056,142.573,78.240,16.823,61.456,267.973,317.012,519.597,684.528,335.352,538.395,364.302,1083.692,304.938,210.270,15.017,190.441,121.476,419.671,53.845,24.370,65.775,2.144,139.019,108.149,270.565,977.515,773.816
1990-02-15,5,1990-07-15,96.920,395.351,,689.760,391.338,384.426,608.162,344.043,7.589,59.845,536.969,495.562,718.686,397.832,430.212,262.776,190.164,469.223,252.763,96.114,111.097,430.471,733.363,629.257,89.017,98.768,550.581,0.797,1238.415,350.539,775.662,343.314,173.773
1990-02-15,6,1990-08-15,40.536,365.209,,443.291,220.811,378.155,266.321,129.273,8.261,388.359,163.454,410.363,561.338,443.710,450.227,265.727,181.639,227.246,400.176,192.483,206.135,231.983,577.960,436.614,440.285,221.304,167.975,824.814,510.396,1110.107,618.122,266.076,213.658
1990-03-15,1,1990-04-15,238.966,128.784,,22.413,140.100,303.786,20.162,22.004,48.851,20.162,394.529,20.196,323.994,20.162,99.172,20.162,340.078,606.918,20.162,117.667,20.162,20.162,20.287,22.018,20.162,28.231,27.798,20.162,1020.253,22.893,56.134,20.162,24.564
1990-03-15,2,1990-05-15,131.600,146.894,,60.721,241.280,178.662,224.402,9.218,28.041,7.492,205.263,7.524,1163.258,8.293,350.127,67.108,244.237,634.049,7.492,148.513,7.492,9.184,25.967,11.385,7.492,40.425,26.242,7.492,272.798,246.775,92.676,61.803,11.407
1990-03-15,3,1990-06-15,206.312,277.985,,267.421,520.165,204.631,135.578,19.835,10.419,62.783,260.588,208.697,521.286,438.625,274.085,620.929,384.527,1089.101,163.799,154.786,15.485,53.158,148.838,362.243,15.100,25.964,52.435,2.784,124.577,93.185,249.663,925.387,933.477
1990-03-15,4,1990-07-15,96.920,381.200,,728.031,396.116,393.362,604.321,224.137,3.874,60.381,534.265,463.416,719.298,355.695,407.780,276.382,196.793,471.026,205.299,75.459,109.546,346.804,745.885,615.654,39.544,102.707,500.133,1.034,1231.578,340.692,768.227,333.518,185.035
