fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,310.080,33.956,,7.270,7.270,185.251,7.270,7.276,7.600,7.270,7.270,24.191,7.270,7.352,7.270,137.303,7.270,7.270,7.311,8.853,7.270,21.725,53.527,7.270,7.270,7.270,412.677,7.270,10.143,7.270,7.270,11.890,7.270
1990-01-15,2,1990-03-15,245.054,116.334,,2.701,2.701,84.619,2.701,11.599,3.019,2.701,2.701,534.983,2.701,216.707,115.970,108.020,2.792,2.701,4.683,1979.480,2.701,15.624,27.032,2.701,2.701,2.728,315.215,2.701,5.209,2.701,20.372,6.849,2.701
1990-01-15,3,1990-04-15,652.358,93.952,,11.907,2.933,62.509,1.004,72.044,18.638,1.004,1.004,145.394,7.929,87.583,113.161,49.135,360.787,13.789,2.704,728.786,1.004,6.165,10.044,1.004,1.004,1.030,169.892,1.004,876.490,1.004,65.707,2.901,1.011
1990-01-15,4,1990-05-15,195.707,136.654,,43.737,64.278,149.568,3.666,44.115,11.642,0.373,0.373,54.025,1503.441,32.544,639.558,22.917,147.745,30.483,1.005,526.609,0.373,2.291,3.732,0.373,0.373,0.383,190.524,0.373,170.760,0.373,452.451,1.148,0.380
1990-01-15,5,1990-06-15,78.476,122.735,,279.461,373.082,331.765,2.804,273.758,4.702,1.828,0.139,20.074,553.444,102.227,175.821,27.051,95.463,132.639,499.279,237.995,0.139,0.851,1.387,0.139,0.139,0.142,160.950,0.139,63.458,0.139,144.126,196.268,2.643
1990-01-15,6,1990-07-15,29.160,158.302,,685.991,269.387,168.126,31.539,194.923,1.976,2.843,15.301,76.673,563.017,111.638,390.899,20.310,77.063,170.857,193.970,104.927,0.051,0.316,0.515,0.051,0.051,0.053,712.938,0.051,237.219,3.656,487.394,224.883,2.431
1990-02-15,1,1990-03-15,245.054,310.901,,109.042,111.717,112.738,144.136,255.164,126.380,110.678,247.757,967.476,109.739,794.060,624.698,178.917,210.092,149.077,276.821,2723.902,109.042,132.641,109.042,109.042,109.874,127.084,288.337,109.042,129.243,192.199,385.477,158.588,115.025
1990-02-15,2,1990-04-15,652.358,197.435,,51.421,46.099,116.479,66.528,423.100,180.286,42.087,112.762,208.944,73.776,194.258,302.212,83.681,771.741,166.148,121.074,811.592,40.517,58.079,40.517,40.517,41.313,53.522,158.207,40.517,1124.772,89.412,338.801,75.111,49.568
1990-02-15,3,1990-05-15,195.707,193.347,,58.576,178.502,229.450,111.417,161.839,86.728,15.639,73.604,77.639,1668.341,73.745,797.569,35.566,241.810,126.886,44.988,552.858,15.055,21.581,15.055,15.055,15.351,23.521,184.515,15.055,202.843,68.764,637.628,30.405,20.422
1990-02-15,4,1990-06-15,78.476,168.202,,290.350,483.146,376.264,71.729,416.256,41.256,7.501,42.057,29.045,573.375,201.150,214.754,31.639,143.737,300.592,628.425,247.359,5.594,8.019,5.594,5.594,5.704,10.283,158.418,5.594,75.610,37.798,193.155,418.554,17.501
