fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,533.980,50.390,,6.429,223.996,44.872,6.978,7.269,6.706,31.865,6.429,6.429,6.429,6.429,9.745,452.620,6.429,6.429,11.091,42.935,6.445,6.429,425.701,6.429,15.794,25.804,103.340,6.429,6.535,6.429,6.429,6.429,6.429
1990-01-15,2,1990-03-15,535.846,44.763,,2.389,83.016,25.550,17.316,4.900,2.655,19.991,2.389,41.158,2.389,148.613,508.741,105.780,2.389,2.389,6.344,132.101,2.404,2.389,98.638,2.389,10.047,16.609,81.576,2.389,8.775,2.389,2.389,2.389,2.389
1990-01-15,3,1990-04-15,456.744,129.550,,1.244,407.145,9.494,11.017,24.213,85.093,7.500,80.937,82.287,185.832,142.997,1195.708,41.673,77.316,393.440,2.358,71.022,0.893,0.888,36.652,2.723,3.733,9.799,55.633,0.888,950.899,1.178,2.179,0.888,0.888
1990-01-15,4,1990-05-15,181.307,196.259,,189.888,203.892,235.693,4.094,40.036,41.784,2.787,293.029,45.922,1048.625,361.751,420.279,493.217,350.957,916.844,0.876,641.488,12.337,0.330,13.619,100.743,1.387,140.681,31.824,0.330,220.429,72.771,1.510,0.330,0.330
1990-01-15,5,1990-06-15,78.624,266.648,,542.150,894.327,501.045,61.780,257.760,15.526,172.110,575.465,442.559,628.264,452.609,422.915,579.913,231.128,610.177,10.065,515.551,12.083,0.123,5.060,233.642,0.515,113.894,72.191,0.123,128.931,62.505,17.645,309.253,130.132
1990-01-15,6,1990-07-15,29.215,338.124,,797.592,658.106,447.917,760.226,1172.641,5.769,72.197,692.704,162.129,518.744,642.365,614.492,182.137,251.319,185.076,11.070,241.455,66.045,0.046,9.615,128.866,25.271,237.640,703.400,2.134,278.913,253.046,502.605,409.633,110.571
1990-02-15,1,1990-03-15,535.846,196.936,,124.225,130.886,122.597,249.299,214.962,132.004,136.365,161.708,347.002,146.355,534.919,956.044,114.884,107.194,117.305,160.753,417.822,106.971,115.890,107.002,156.146,130.318,110.867,183.546,106.919,266.532,117.334,116.681,108.637,106.919
1990-02-15,2,1990-04-15,456.744,227.781,,66.906,493.662,57.326,97.250,200.803,254.895,60.999,311.390,250.494,462.044,276.143,1291.244,47.464,154.950,592.453,71.549,161.345,39.780,47.500,39.810,120.074,57.173,69.265,111.053,39.729,1233.735,67.300,76.034,41.330,39.729
1990-02-15,3,1990-05-15,181.307,256.115,,345.928,222.346,407.179,38.748,140.182,90.362,23.027,449.121,110.707,1148.925,425.951,443.316,516.028,397.717,962.154,26.586,738.832,26.787,17.650,14.792,228.305,21.245,262.293,61.922,14.762,266.733,208.499,43.220,15.357,14.762
1990-02-15,4,1990-06-15,78.624,304.986,,589.205,903.054,543.662,212.519,334.027,34.513,296.755,621.626,498.299,651.290,472.736,431.304,583.446,244.365,622.250,19.618,538.492,17.452,6.558,5.496,301.841,33.400,152.128,94.119,5.485,146.352,116.161,85.441,424.920,163.066
