fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,6.027,31.821,6.027,,6.027,14.612,6.027,6.027,52.729,6.027,6.027,202.597,6.027,6.027,6.027,6.027,6.027,22.402,6.027,68.64,16.513,34.023,6.027,6.027,6.027,16.355,25.976,17.818,261.772,6.027,6.18,6.681,357.686,6.027,6.027,6.027,6.027,6.027,6.027,17.826,6.396,6.027,6.027,6.027
1985-01-15,2,1985-03-15,98.79,108.798,6.2235,,2.239,20.117,560.497,2.402,36.166,2.239,2.239,78.482,2.28,12.934,2.239,2.551,4.172,64.636,2.24,334.593,1607.516,21.762,2.239,2.239,27.574,615.755,17.121,20.826,88.588,2.239,3.803,2.86,148.082,2.239,8.347,2.239,15.138,2.258,2.239,22.337,2.593,2.239,593.38,8.275
1985-01-15,3,1985-04-15,131.602,110.117,16.3995,,0.909,12.225,121.523,3.17,261.885,1.856,57.507,552.866,2.399,43.087,48.415,1.132,13.904,36.211,174.344,114.228,450.339,8.086,264.994,226.416,18.895,536.958,6.362,12.016,35.459,0.832,2.213,30.623,206.361,0.832,460.139,0.832,12.257,0.85,0.832,26.589,0.963,0.832,649.32,6.026
1985-01-15,4,1985-05-15,384.485,135.515,42.7955,,22.239,4.543,45.16,2.338,136.08,28.56,134.415,298.665,267.354,36.598,29.541,0.421,20.079,13.455,1324.63,99.272,645.513,11.022,110.485,338.35,7.021,387.642,2.364,4.465,65.863,0.309,0.822,92.076,163.199,0.309,182.456,166.703,40.431,149.799,0.309,85.09,0.358,0.309,429.976,72.374
1985-01-15,5,1985-06-15,878.717,210.161,152.3845,,243.841,1.688,16.78,0.869,91.835,295.295,491.07,247.215,158.737,146.032,12.379,15.191,38.282,72.42,577.547,647.504,261.348,430.251,247.513,727.511,303.828,214.289,2.12,98.152,184.796,160.489,0.31,48.336,161.149,0.115,84.023,67.282,92.875,649.218,644.017,598.209,0.133,0.115,251.171,122.494
1985-01-15,6,1985-07-15,214.729,266.967,234.048,,222.094,16.162,6.235,0.323,48.299,746.195,265.07,239.198,410.668,130.765,14.7,22.904,288.179,376.961,606.333,410.525,388.395,277.972,174.654,610.897,274.295,102.619,75.216,427.752,698.676,418.925,3.138,42.446,446.059,0.043,813.579,410.876,643.785,431.711,150.12,228.898,39.899,0.043,111.211,102.847
1985-02-15,1,1985-03-15,98.79,91.545,2.269,,2.239,12.881,560.497,2.402,2.239,2.239,2.239,2.239,2.28,12.934,2.239,2.551,4.172,43.631,2.24,189.272,1522.205,2.239,2.239,2.239,27.574,592.669,2.239,7.991,2.239,2.239,3.654,2.239,2.413,2.239,8.347,2.239,15.138,2.258,2.239,4.717,2.239,2.239,593.38,8.275
1985-02-15,2,1985-04-15,131.602,99.536,10.897,,0.909,9.537,121.523,3.17,178.016,1.856,57.507,511.751,2.399,43.087,48.415,1.132,13.904,27.37,174.344,76.357,442.363,0.832,264.994,226.416,18.895,529.63,0.832,5.827,2.389,0.832,2.158,30.393,44.256,0.832,460.139,0.832,12.257,0.85,0.832,7.587,0.832,0.832,649.32,6.026
1985-02-15,3,1985-05-15,384.485,129.477,41.539,,22.239,3.544,45.16,2.338,108.064,28.56,134.415,285.841,267.354,36.598,29.541,0.421,20.079,10.17,1324.63,68.396,642.785,8.327,110.485,338.35,7.021,385.343,0.309,2.165,42.647,0.309,0.802,91.99,66.988,0.309,182.456,166.703,40.431,149.799,0.309,51.237,0.309,0.309,429.976,72.374
1985-02-15,4,1985-06-15,878.717,205.483,134.263,,243.841,1.317,16.78,0.869,77.298,295.295,491.07,242.444,158.737,146.032,12.379,15.191,38.282,63.324,577.547,625.146,260.452,429.25,247.513,727.511,303.828,213.461,1.356,97.297,156.672,160.489,0.302,48.304,100.695,0.115,84.023,67.282,92.875,649.218,644.017,555.205,0.115,0.115,251.171,122.494
