fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,3.639,28.971,3.7215,,3.639,11.9,3.73,3.639,94.363,3.639,10.092,20.086,3.639,5.44,3.639,54.903,3.639,47.159,3.639,15.279,54.451,83.272,3.639,3.639,3.639,5.761,39.206,3.696,299.926,3.688,3.713,9.268,187.292,3.639,3.639,6.988,3.639,4.579,3.639,126.546,3.645,3.639,3.639,5.627
1985-01-15,2,1985-03-15,50.793,72.895,21.985,,7.674,29.367,110.129,1.68,44.851,1.352,6.57,12.27,2.613,115.678,20.694,26.663,1.477,47.318,1.352,92.319,1065.368,33.643,1.352,1.352,102.983,141.334,20.11,229.772,104.955,31.872,33.551,6.834,95.578,1.352,56.162,8.701,3.728,7.917,1.352,124.878,1.358,23.276,284.245,12.106
1985-01-15,3,1985-04-15,32.121,94.836,28.671,,5.621,16.072,42.918,3.0,199.147,0.502,65.263,74.638,1.679,45.736,25.674,11.182,277.465,25.446,148.135,38.499,407.101,12.506,124.588,323.138,43.073,203.182,7.482,64.706,47.994,21.396,18.774,3.059,47.565,0.502,950.1,11.602,31.668,5.47,4.98,64.47,15.167,13.746,366.219,23.957
1985-01-15,4,1985-05-15,34.389,103.455,38.5115,,95.344,5.972,17.196,2.275,95.253,24.783,136.9,59.141,72.337,18.485,13.901,4.189,130.967,10.274,788.969,76.496,398.731,128.384,222.021,519.294,16.005,149.526,2.868,38.618,38.103,16.159,6.976,9.286,20.452,0.187,209.271,111.47,41.331,66.059,3.963,33.863,38.405,5.108,437.864,71.761
1985-01-15,5,1985-06-15,179.953,186.887,119.4805,,108.371,2.219,6.39,0.845,162.011,100.914,312.515,96.004,50.395,13.279,5.165,85.879,213.59,233.883,323.899,373.799,348.04,399.327,329.463,932.938,171.249,130.59,25.735,104.178,132.452,231.739,38.191,9.143,39.529,0.069,96.424,42.741,132.68,726.094,607.585,428.104,19.626,1.898,306.178,132.365
1985-01-15,6,1985-07-15,114.383,233.986,195.3595,,189.334,52.892,41.873,12.88,71.877,453.024,295.241,301.767,402.64,233.021,1.919,56.434,407.961,345.245,493.689,379.659,326.377,190.701,135.219,254.491,151.841,59.567,98.039,267.522,527.114,433.217,52.059,59.801,411.409,0.026,897.861,171.739,483.151,200.018,123.407,233.635,350.824,5.66,104.861,81.447
1985-02-15,1,1985-03-15,50.793,56.689,6.014,,7.674,22.953,110.04,1.68,1.413,1.352,1.352,1.352,2.613,114.054,20.694,2.466,1.477,18.848,1.352,80.288,901.918,1.352,1.352,1.352,102.983,139.402,1.352,229.717,3.262,31.824,33.479,2.199,6.235,1.352,56.162,5.793,3.728,7.027,1.352,26.939,1.352,23.276,284.245,10.288
1985-02-15,2,1985-04-15,32.121,87.363,20.0625,,5.621,13.688,42.885,3.0,115.035,0.502,63.324,70.581,1.679,45.133,25.674,1.543,277.465,12.844,148.135,33.333,386.757,0.502,124.588,323.138,43.073,202.464,0.502,64.685,2.246,21.378,18.747,1.337,4.62,0.502,950.1,10.521,31.668,5.139,4.98,18.707,15.165,13.746,366.219,23.281
1985-02-15,3,1985-05-15,34.389,99.476,38.507000000000005,,95.344,5.086,17.184,2.275,58.548,24.783,136.18,57.633,72.337,18.261,13.901,0.608,130.967,5.305,788.969,71.33,392.425,105.196,222.021,519.294,16.005,149.259,0.274,38.61,8.749,16.153,6.966,8.646,1.721,0.187,209.271,111.069,41.331,65.936,3.963,10.383,38.404,5.108,437.864,71.51
1985-02-15,4,1985-06-15,179.953,178.318,106.273,,108.371,1.89,6.385,0.845,132.433,100.914,312.247,95.444,50.395,13.196,5.165,84.548,213.59,176.254,323.899,368.079,345.856,362.885,329.463,932.938,171.249,130.49,24.772,104.175,63.638,231.737,38.187,8.905,8.601,0.069,96.424,42.592,132.68,726.048,607.585,320.806,19.626,1.898,306.178,132.272
