fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,5.351,39.523,5.351,,5.351,7.367,5.351,5.351,328.553,5.351,5.351,110.81,5.351,5.351,5.351,5.351,5.351,9.084,5.351,5.351,5.351,91.721,5.351,5.351,5.351,5.351,5.351,76.304,423.914,5.351,10.007,5.351,321.065,5.351,5.351,5.351,5.351,5.351,5.351,5.351,5.351,5.351,5.351,41.549
1985-01-15,2,1985-03-15,1.988,131.634,1.988,,1.988,3.934,1090.0,3.729,230.102,1.988,1.988,58.329,1.988,1.988,1.988,1.988,1.988,556.314,1.988,235.349,36.85,56.445,1.988,1.988,1.989,1258.61,1.988,100.817,122.853,1.988,6.283,1.988,263.382,1.988,1.988,1.988,8.46,1.988,1.988,1.988,1.988,1.988,979.728,208.447
1985-01-15,3,1985-04-15,8.038,90.531,2.356,,158.399,1.516,166.579,2.394,618.614,0.739,0.739,27.794,0.739,24.887,0.739,0.739,0.739,133.779,2.377,85.976,34.577,24.48,282.788,0.739,0.74,698.803,0.739,53.777,46.822,0.739,2.335,0.739,133.867,0.739,472.202,0.739,35.907,0.739,0.739,0.739,0.739,0.739,502.723,97.357
1985-01-15,4,1985-05-15,190.348,117.228,7.038,,223.983,0.563,61.897,0.939,174.401,0.275,4.98,107.174,0.275,18.791,0.275,0.275,0.275,49.709,1322.615,31.947,558.878,9.096,123.367,0.275,0.275,393.802,0.275,19.982,17.548,0.275,0.868,0.275,180.473,0.275,124.697,0.275,471.199,0.275,0.275,13.106,0.275,0.275,169.523,605.184
1985-01-15,5,1985-06-15,842.777,85.799,23.7635,,497.3,0.209,22.999,0.349,68.496,43.457,245.109,340.148,0.102,143.574,0.102,0.102,0.102,18.471,549.955,77.795,146.452,3.38,81.807,2.654,270.035,202.266,0.102,7.425,24.528,0.102,0.322,0.102,153.325,0.102,46.335,0.102,131.521,69.156,0.102,56.944,0.102,0.102,63.358,163.351
1985-01-15,6,1985-07-15,258.846,118.571,50.2275,,195.678,0.078,8.546,0.13,25.452,450.06,191.737,158.588,38.339,123.734,0.038,0.038,0.038,31.346,481.816,120.994,343.254,1.256,62.116,79.48,153.259,90.541,0.038,85.286,322.937,0.041,0.12,0.038,677.787,0.038,204.287,0.038,463.844,145.558,0.038,154.519,0.038,0.038,23.542,108.144
1985-02-15,1,1985-03-15,1.988,99.577,1.988,,1.988,1.988,1090.0,3.729,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,331.044,1.988,235.349,36.85,1.988,1.988,1.988,1.989,1214.177,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,1.988,8.46,1.988,1.988,1.988,1.988,1.988,979.728,22.088
1985-02-15,2,1985-04-15,8.038,68.146,0.739,,158.399,0.739,166.579,2.394,119.466,0.739,0.739,1.664,0.739,24.887,0.739,0.739,0.739,106.345,2.377,85.976,34.577,0.739,282.788,0.739,0.74,694.605,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,472.202,0.739,35.907,0.739,0.739,0.739,0.739,0.739,502.723,17.202
1985-02-15,3,1985-05-15,190.348,101.637,0.275,,223.983,0.275,61.897,0.939,61.106,0.275,4.98,31.781,0.275,18.791,0.275,0.275,0.275,39.515,1322.615,31.947,558.878,0.275,123.367,0.275,0.275,392.87,0.275,0.275,0.275,0.275,0.275,0.275,0.438,0.275,124.697,0.275,471.199,0.275,0.275,7.204,0.275,0.275,169.523,413.982
1985-02-15,4,1985-06-15,842.777,76.586,9.619,,497.3,0.102,22.999,0.349,22.705,43.457,245.109,263.969,0.102,143.574,0.102,0.102,0.102,14.683,549.955,77.795,146.452,0.102,81.807,2.654,270.035,201.926,0.102,0.102,0.102,0.102,0.102,0.102,4.555,0.102,46.335,0.102,131.521,69.156,0.102,31.64,0.102,0.102,63.358,130.385
