fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,5.815,19.076,5.815,,5.815,5.842,5.815,5.815,6.787,5.815,5.815,222.403,5.815,5.815,5.815,5.815,5.815,5.815,5.815,14.912,5.815,5.86,5.815,5.815,5.815,7.82,5.815,6.35,74.887,5.815,5.815,5.815,237.921,5.815,5.815,5.815,5.815,5.815,5.815,5.822,5.815,5.815,5.815,5.815
1985-01-15,2,1985-03-15,74.868,67.841,2.161,,2.161,4.766,459.956,2.161,3.08,2.161,2.161,75.72,2.161,2.377,2.161,2.161,2.181,4.037,2.161,249.676,1134.985,2.205,2.161,2.161,5.037,314.225,2.161,3.048,39.822,2.161,2.161,2.161,113.535,2.161,2.269,2.161,13.117,2.161,2.161,2.168,2.161,2.161,236.044,2.161
1985-01-15,3,1985-04-15,108.607,73.31,3.334,,0.803,3.193,101.094,2.183,75.304,0.803,3.848,615.643,0.971,4.487,15.928,0.803,4.702,2.506,134.959,94.628,228.987,0.819,190.391,60.056,3.475,433.921,0.803,1.35,14.797,0.803,0.803,10.735,129.001,0.803,242.87,0.803,11.486,0.803,0.803,0.807,0.803,0.803,533.818,0.803
1985-01-15,4,1985-05-15,469.771,85.504,14.9375,,2.852,1.186,37.564,1.588,74.155,0.313,33.34,248.697,208.742,4.349,12.454,0.298,17.421,0.931,972.998,77.249,473.08,0.304,76.521,162.508,1.291,277.876,0.298,0.502,17.693,0.298,0.298,42.316,93.026,0.298,140.916,63.539,37.232,61.748,0.298,9.908,0.298,0.298,261.694,3.794
1985-01-15,5,1985-06-15,715.72,139.577,76.8055,,237.25,0.441,13.958,0.59,63.229,179.355,400.317,204.357,132.632,91.323,6.136,0.111,18.116,1.03,525.03,539.463,177.277,162.012,166.924,499.195,256.608,181.359,0.111,57.574,80.988,48.185,0.111,26.464,117.996,0.111,65.746,36.463,72.623,307.392,493.767,242.305,0.111,0.111,152.115,24.183
1985-01-15,6,1985-07-15,175.949,207.996,156.5405,,158.144,0.164,5.186,0.219,34.872,571.925,192.075,184.698,368.282,108.432,29.382,0.08,148.879,177.123,547.484,393.372,291.072,220.784,135.304,572.169,246.023,91.261,15.758,334.275,553.492,281.786,0.041,15.704,314.3,0.041,651.757,333.402,560.872,374.66,133.151,154.937,0.041,0.041,71.955,46.71
1985-02-15,1,1985-03-15,74.868,57.795,2.161,,2.161,4.74,459.956,2.161,2.161,2.161,2.161,2.161,2.161,2.377,2.161,2.161,2.181,4.037,2.161,144.661,1126.125,2.161,2.161,2.161,5.037,250.734,2.161,2.161,2.161,2.161,2.161,2.161,2.161,2.161,2.269,2.161,13.117,2.161,2.161,2.161,2.161,2.161,236.044,2.161
1985-02-15,2,1985-04-15,108.607,67.048,2.3445,,0.803,3.183,101.094,2.183,68.248,0.803,3.848,564.71,0.971,4.487,15.928,0.803,4.702,2.506,134.959,66.979,228.435,0.803,190.391,60.056,3.475,411.681,0.803,0.803,0.803,0.803,0.803,10.735,1.523,0.803,242.87,0.803,11.486,0.803,0.803,0.803,0.803,0.803,533.818,0.803
1985-02-15,3,1985-05-15,469.771,81.668,6.5905000000000005,,2.852,1.183,37.564,1.588,71.408,0.313,33.34,235.504,208.742,4.349,12.454,0.298,17.421,0.931,972.998,54.323,472.771,0.298,76.521,162.508,1.291,271.923,0.298,0.298,8.832,0.298,0.298,42.316,1.437,0.298,140.916,63.539,37.232,61.748,0.298,2.231,0.298,0.298,261.694,3.794
1985-02-15,4,1985-06-15,715.72,136.04,69.1845,,237.25,0.439,13.958,0.59,61.779,179.355,400.317,199.448,132.632,91.323,6.136,0.111,18.116,1.03,525.03,522.959,177.191,162.01,166.924,499.195,256.608,179.23,0.111,56.337,73.903,48.185,0.111,26.464,28.829,0.111,65.746,36.463,72.623,307.392,493.767,223.419,0.111,0.111,152.115,24.183
