fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,7.978,42.258,7.978,,7.978,7.978,7.978,7.978,16.557,7.978,7.978,181.642,7.978,8.518,8.209,7.978,7.978,25.407,7.978,38.328,7.978,147.745,7.978,7.978,7.978,8.19,7.978,27.585,735.553,7.978,13.591,7.978,214.573,7.978,7.978,27.299,7.978,15.661,7.978,7.978,7.978,7.978,7.978,22.013
1985-01-15,2,1985-03-15,99.954,214.576,4.5705,,2.964,2.964,481.934,2.964,19.264,2.964,2.964,88.114,93.605,257.625,3.19,2.964,2.964,281.794,2.964,88.433,2390.104,166.306,2.964,2.964,28.003,2403.189,2.964,68.779,168.078,2.964,7.831,2.964,221.458,2.964,2.964,19.753,2.964,11.046,2.964,3.145,2.964,5.951,1662.968,59.11
1985-01-15,3,1985-04-15,92.781,189.271,32.472,,1.141,1.101,142.726,1.101,316.585,11.805,6.231,771.389,51.546,125.078,52.32,1.101,2.644,104.767,43.875,48.016,1205.723,75.208,180.098,644.14,19.817,1006.89,1.101,40.696,62.454,10.461,2.91,1.101,319.614,1.101,1158.218,8.451,12.545,4.998,1.101,27.273,1.101,3.861,1062.87,37.671
1985-01-15,4,1985-05-15,437.295,233.229,76.9235,,141.233,0.409,53.034,0.409,156.712,201.178,1143.886,500.507,284.449,58.34,35.096,0.409,3.717,38.929,1811.557,43.004,883.447,156.775,97.353,686.348,7.364,910.96,0.409,15.122,54.991,48.491,1.081,95.507,319.869,0.409,252.265,19.476,153.843,141.85,0.409,179.568,0.409,1.435,704.963,123.938
1985-01-15,5,1985-06-15,1003.588,299.356,149.559,,278.58,0.152,19.706,0.152,79.099,474.334,627.188,358.059,146.619,100.026,13.041,0.152,15.714,152.499,708.953,792.944,386.503,762.653,220.47,1175.526,801.721,354.246,0.152,33.982,288.909,192.403,0.402,55.677,268.145,0.152,111.944,13.499,71.247,1489.415,528.184,901.601,0.152,0.533,439.61,109.91
1985-01-15,6,1985-07-15,275.431,349.935,367.26,,385.988,14.068,7.322,0.057,33.339,774.129,380.098,385.724,300.997,452.477,5.098,0.057,618.652,760.075,760.429,331.644,464.494,421.296,268.951,578.182,417.622,159.187,0.057,587.175,840.514,516.42,0.149,523.3,863.528,0.057,959.113,154.739,699.187,524.948,170.631,354.422,0.057,0.198,183.742,99.283
1985-02-15,1,1985-03-15,99.954,190.433,2.964,,2.964,2.964,481.934,2.964,3.171,2.964,2.964,2.964,93.605,253.83,2.965,2.964,2.964,188.656,2.964,12.673,2390.104,7.451,2.964,2.964,28.003,2360.8,2.964,20.455,2.964,2.964,2.964,2.964,11.374,2.964,2.964,2.964,2.964,2.964,2.964,3.145,2.964,5.951,1662.968,22.072
1985-02-15,2,1985-04-15,92.781,170.513,12.175,,1.141,1.101,142.726,1.101,188.521,11.805,6.231,647.386,51.546,123.139,52.236,1.101,2.644,81.257,43.875,9.461,1205.723,5.013,180.098,644.14,19.817,999.777,1.101,14.811,1.101,10.461,1.101,1.101,84.843,1.101,1158.218,1.101,12.545,1.101,1.101,27.273,1.101,3.861,1062.87,15.896
1985-02-15,3,1985-05-15,437.295,220.41,55.211,,141.233,0.409,53.034,0.409,113.281,201.178,1143.886,469.601,284.449,57.388,35.065,0.409,3.717,30.193,1811.557,5.506,883.447,28.204,97.353,686.348,7.364,909.248,0.409,5.503,6.349,48.491,0.409,95.507,174.573,0.409,252.265,16.689,153.843,136.914,0.409,170.536,0.409,1.435,704.963,84.0
1985-02-15,4,1985-06-15,1003.588,285.258,134.2125,,278.58,0.152,19.706,0.152,56.57,474.334,627.188,347.384,146.619,97.336,13.029,0.152,15.714,121.806,708.953,656.734,386.503,641.915,220.47,1175.526,801.721,353.663,0.152,10.417,214.673,192.403,0.152,55.677,174.211,0.152,111.944,12.429,71.247,1481.967,528.184,883.428,0.152,0.533,439.61,88.765
1985-02-15,5,1985-07-15,275.431,342.171,365.595,,385.988,14.068,7.322,0.057,23.322,774.129,380.098,381.675,300.997,450.1,5.094,0.057,618.652,734.515,760.429,309.958,464.494,394.424,268.951,578.182,417.622,158.968,0.057,500.414,805.796,516.42,0.057,523.3,788.658,0.057,959.113,146.604,699.187,523.736,170.631,351.092,0.057,0.198,183.742,88.62
