fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,3.508,34.863,5.4,,4.016,5.194,3.508,3.508,306.488,3.508,71.217,4.471,19.148,13.722,5.975,61.72,17.957,4.594,3.508,3.508,6.789,176.85,3.508,3.508,6.992,12.111,14.143,5.606,349.94,3.508,44.484,20.559,80.053,3.508,3.508,6.922,3.508,3.508,3.508,92.366,4.187,3.508,3.508,6.416
1985-01-15,2,1985-03-15,28.981,31.59,9.0275,,12.302,15.944,1.303,1.303,266.335,1.303,26.956,2.198,43.898,10.2,3.435,25.394,15.053,15.78,1.303,123.878,182.469,59.237,1.303,1.303,7.506,48.49,7.855,3.183,49.797,1.856,27.762,11.931,79.891,1.303,56.598,5.404,1.784,1.303,1.303,58.328,2.354,5.859,76.473,3.702
1985-01-15,3,1985-04-15,19.362,71.18,26.011,,40.901,91.796,0.645,0.484,208.086,49.104,204.245,0.817,16.762,9.445,83.375,9.585,140.137,55.249,45.255,118.49,473.205,75.42,30.662,146.971,4.497,36.811,2.919,1.183,18.656,11.814,19.611,21.36,53.473,0.484,498.827,31.928,7.414,3.5,2.656,46.959,15.037,3.965,248.004,17.462
1985-01-15,4,1985-05-15,27.529,105.591,63.786,,184.197,151.071,0.336,0.18,71.838,129.991,65.982,151.577,6.228,17.364,26.747,7.392,175.462,28.571,439.994,189.02,179.162,178.242,167.194,323.85,1.671,200.607,61.59,0.439,6.932,94.924,9.5,71.776,34.105,0.18,105.958,194.374,15.843,3.733,17.736,21.923,16.364,8.799,794.893,67.896
1985-01-15,5,1985-06-15,54.359,111.571,95.5865,,114.419,57.728,0.125,0.067,31.114,244.696,375.008,181.262,94.533,120.029,13.589,109.537,222.76,155.804,289.443,196.251,213.447,222.803,124.774,137.055,5.469,219.68,50.845,8.91,2.576,180.167,16.914,83.452,86.633,22.505,64.529,104.599,30.807,76.763,146.985,96.64,58.833,84.672,167.603,49.827
1985-01-15,6,1985-07-15,145.152,155.449,99.7485,,49.441,171.867,98.945,0.025,11.561,275.493,247.332,176.026,314.775,513.762,6.623,50.359,247.048,70.062,246.129,310.955,273.889,77.419,86.213,71.097,4.804,96.536,89.098,15.94,197.476,81.892,69.547,100.838,372.289,68.631,103.789,107.666,343.476,175.132,81.234,100.552,433.258,331.845,63.839,81.089
1985-02-15,1,1985-03-15,28.981,18.273,1.82,,9.04,14.459,1.303,1.303,113.336,1.303,1.303,1.303,25.377,2.089,1.303,1.303,2.683,14.789,1.303,123.878,179.811,2.165,1.303,1.303,4.675,39.463,1.303,1.303,1.303,1.856,4.132,1.303,15.893,1.303,56.598,2.656,1.784,1.303,1.303,8.717,1.718,5.859,76.473,1.303
1985-02-15,2,1985-04-15,19.362,64.554,16.6905,,34.664,91.244,0.645,0.484,160.502,49.104,194.592,0.484,11.389,5.055,82.583,0.484,122.747,54.881,45.255,118.49,472.217,26.862,30.662,146.971,3.446,32.703,0.484,0.484,0.484,11.814,5.526,17.411,16.636,0.484,498.827,30.907,7.414,3.5,2.656,16.745,14.8,3.965,248.004,16.571
1985-02-15,3,1985-05-15,27.529,101.956,58.763999999999996,,179.387,150.865,0.336,0.18,56.842,129.991,62.395,151.454,4.232,14.284,26.453,4.011,171.795,28.434,439.994,189.02,178.795,125.096,167.194,323.85,1.28,196.14,60.686,0.18,0.18,94.924,3.3,70.309,12.741,0.18,105.958,193.995,15.843,3.733,17.736,8.896,16.277,8.799,794.893,67.564
1985-02-15,4,1985-06-15,54.359,109.058,86.7635,,113.005,57.651,0.125,0.067,25.238,244.696,373.675,181.217,88.855,114.856,13.48,108.28,221.608,155.753,289.443,196.251,213.31,209.071,124.774,137.055,5.324,218.536,50.509,8.814,0.067,180.167,10.96,82.907,68.373,22.505,64.529,104.458,30.807,76.763,146.985,61.44,58.8,84.672,167.603,49.704
