fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,4.07,12.527,4.07,,4.07,9.562,4.07,4.07,8.788,4.07,4.07,15.474,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,17.77,4.07,4.07,4.07,7.584,4.07,19.975,240.343,4.07,5.925,4.07,43.329,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,10.243
1985-01-15,2,1985-03-15,1.512,60.459,1.512,,1.512,13.098,472.596,1.512,18.192,1.512,1.512,10.429,1.512,1.512,1.512,1.512,1.512,66.475,1.512,1.512,6.963,23.036,1.512,1.512,1.512,1117.852,1.512,51.71,70.973,1.512,3.239,1.512,60.444,1.512,1.512,1.512,4.708,1.512,1.512,3.668,1.512,1.512,365.937,92.749
1985-01-15,3,1985-04-15,22.829,35.651,1.3584999999999998,,1.513,8.089,71.7,0.562,163.328,0.562,0.562,5.827,0.562,2.004,1.793,0.562,0.562,31.234,0.562,0.562,9.354,12.745,42.259,0.562,0.562,302.868,0.562,26.948,31.42,0.562,1.204,0.562,43.209,0.562,375.68,0.562,19.399,0.562,0.562,5.693,0.562,0.562,217.612,41.502
1985-01-15,4,1985-05-15,170.193,35.687,1.6265,,1.677,3.006,26.642,0.209,53.926,22.778,0.32,4.136,0.209,1.576,1.35,0.209,0.209,11.606,275.636,0.209,105.285,6.22,25.593,0.209,0.209,207.636,0.209,10.013,11.675,0.209,0.447,0.209,56.996,0.209,66.881,0.209,138.572,0.209,0.209,78.461,0.209,0.209,76.074,237.627
1985-01-15,5,1985-06-15,224.342,31.367,11.1175,,61.38,1.117,9.9,0.078,21.212,134.048,67.095,13.778,0.078,66.109,0.502,0.078,0.078,4.312,134.267,0.078,42.295,7.228,61.993,36.856,136.692,88.531,0.078,3.721,12.335,0.078,0.166,0.078,54.519,0.078,24.852,0.078,49.081,28.854,0.078,90.547,0.078,0.078,30.187,72.088
1985-01-15,6,1985-07-15,126.849,46.839,10.376000000000001,,47.239,0.415,3.678,0.029,7.882,255.489,86.726,9.535,0.91,77.518,0.186,0.029,6.037,27.103,159.954,0.029,131.501,13.893,49.514,59.908,59.58,38.248,0.029,7.649,118.786,0.029,0.062,0.029,240.278,0.029,86.841,0.029,151.118,74.445,0.029,87.343,0.029,0.029,11.217,60.195
1985-02-15,1,1985-03-15,1.512,48.979,1.512,,1.512,1.514,472.596,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,36.132,1.512,1.512,6.963,1.512,1.512,1.512,1.512,997.059,1.512,2.411,1.512,1.512,1.512,1.512,1.512,1.512,1.512,1.512,4.708,1.512,1.512,3.668,1.512,1.512,365.937,22.791
1985-02-15,2,1985-04-15,22.829,28.28,0.562,,1.513,0.563,71.7,0.562,37.092,0.562,0.562,0.574,0.562,2.004,1.793,0.562,0.562,21.215,0.562,0.562,9.354,0.562,42.259,0.562,0.562,295.403,0.562,1.412,0.562,0.562,0.562,0.562,0.562,0.562,375.68,0.562,19.399,0.562,0.562,5.693,0.562,0.562,217.612,15.027
1985-02-15,3,1985-05-15,170.193,31.043,0.209,,1.677,0.209,26.642,0.209,21.644,22.778,0.32,0.221,0.209,1.576,1.35,0.209,0.209,7.883,275.636,0.209,105.285,0.209,25.593,0.209,0.209,205.592,0.209,0.525,0.209,0.209,0.209,0.209,0.209,0.209,66.881,0.209,138.572,0.209,0.209,78.461,0.209,0.209,76.074,180.63
1985-02-15,4,1985-06-15,224.342,28.526,1.7155,,61.38,0.078,9.9,0.078,8.042,134.048,67.095,4.717,0.078,66.109,0.502,0.078,0.078,2.929,134.267,0.078,42.295,0.078,61.993,36.856,136.692,87.845,0.078,0.195,0.078,0.078,0.078,0.078,0.078,0.078,24.852,0.078,49.081,28.854,0.078,90.547,0.078,0.078,30.187,61.265
