fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,6.563,43.113,6.581,,6.563,14.198,6.609,6.563,399.496,6.563,176.879,56.791,6.563,11.92,6.563,19.884,6.563,14.178,6.563,7.527,39.345,174.128,6.563,6.563,7.104,22.634,14.105,6.563,413.848,6.563,6.597,12.841,57.099,6.563,6.565,8.383,6.563,6.563,6.563,129.693,6.563,6.563,6.563,6.563
1985-01-15,2,1985-03-15,26.906,83.185,11.393,,3.201,11.517,20.225,2.439,418.207,2.439,99.739,28.114,3.112,49.478,14.08,11.269,2.439,15.576,2.439,70.258,1587.506,64.18,2.439,2.439,24.79,221.144,8.385,76.615,171.72,7.144,10.734,7.788,40.302,2.439,24.769,4.122,2.439,2.439,2.439,76.911,2.439,61.503,165.763,2.439
1985-01-15,3,1985-04-15,20.901,115.141,23.11,,1.616,5.77,10.366,0.906,379.954,0.906,272.814,53.1,1.55,25.582,351.67,4.187,255.03,9.488,252.098,41.816,1119.75,23.924,48.551,377.428,11.415,133.414,3.116,24.93,118.239,7.351,6.402,2.894,22.296,0.906,675.838,1.534,6.496,0.906,1.054,98.814,3.532,36.229,163.931,49.828
1985-01-15,4,1985-05-15,13.319,204.914,43.478,,87.745,2.376,3.888,0.337,286.748,51.475,353.032,420.163,8.365,9.748,119.726,1.556,355.372,3.757,1400.394,181.585,608.071,558.425,316.914,1424.155,4.241,114.679,2.594,39.4,81.792,43.09,2.379,43.866,9.702,0.337,256.261,28.903,9.874,17.952,0.48,78.121,16.539,13.462,1157.744,81.3
1985-01-15,5,1985-06-15,65.454,306.946,151.994,,194.879,1.0,1.445,0.125,154.35,247.679,598.588,393.956,14.998,131.8,67.219,79.258,719.386,526.331,941.765,398.791,672.135,852.532,437.146,1624.385,69.649,439.333,3.696,103.85,149.638,284.095,91.576,47.6,62.695,0.125,160.959,20.919,46.98,579.399,731.181,725.453,11.04,5.002,585.47,101.418
1985-01-15,6,1985-07-15,98.534,424.931,368.4575,,221.908,107.276,40.734,0.474,64.277,1136.044,640.803,569.376,653.128,1613.008,51.524,58.932,1127.799,440.784,546.091,624.499,482.19,296.131,289.675,560.939,149.011,148.171,15.057,106.529,811.483,849.652,183.759,232.931,672.328,0.046,959.962,79.856,456.663,476.678,241.042,467.688,781.591,493.709,197.953,147.526
1985-02-15,1,1985-03-15,26.906,46.95,3.021,,3.201,3.612,19.772,2.439,7.728,2.439,2.93,2.439,3.112,30.119,14.08,2.439,2.439,7.789,2.439,53.102,1154.899,2.439,2.439,2.439,24.269,160.494,2.439,76.615,4.262,7.144,10.7,2.439,2.753,2.439,24.767,2.442,2.439,2.439,2.439,4.102,2.439,52.906,165.763,2.439
1985-02-15,2,1985-04-15,20.901,93.089,8.6555,,1.616,1.971,9.96,0.906,83.57,0.906,70.774,43.56,1.55,13.967,351.67,0.906,255.03,5.518,252.098,27.586,1057.017,0.906,48.551,377.428,11.221,112.995,0.906,24.93,6.98,7.351,6.39,0.906,1.208,0.906,675.838,0.91,6.496,0.906,1.054,11.177,3.532,30.622,163.931,49.828
1985-02-15,3,1985-05-15,13.319,186.008,34.0355,,76.177,0.732,3.737,0.337,105.203,51.475,194.571,416.618,8.365,5.243,119.726,0.337,355.372,2.08,1400.394,135.294,593.444,394.377,316.914,1424.155,4.17,95.273,1.773,39.4,10.661,43.09,2.374,43.128,0.449,0.337,256.26,28.671,9.874,17.952,0.48,14.921,16.539,11.378,1157.744,81.3
1985-02-15,4,1985-06-15,65.454,286.115,102.634,,188.633,0.272,1.389,0.125,80.177,247.679,485.241,392.639,14.998,40.055,67.219,78.805,719.386,519.043,941.765,349.963,666.782,807.738,437.146,1624.385,69.623,418.231,3.391,103.85,75.805,284.095,91.574,47.325,12.881,0.125,160.959,20.832,46.98,579.399,731.181,432.767,11.04,4.228,585.47,101.418
1985-02-15,5,1985-07-15,98.534,405.573,348.4015,,219.844,78.583,38.906,0.474,36.354,1136.044,609.275,568.887,653.128,1438.084,51.524,58.764,1127.799,439.771,546.091,600.322,480.288,285.4,289.675,560.939,149.001,141.975,14.944,106.529,516.862,849.652,183.758,232.829,593.706,0.046,959.961,79.824,456.663,476.678,241.042,407.128,781.591,465.098,197.953,147.526
1985-02-15,6,1985-08-15,340.491,438.016,376.61199999999997,,1977.059,243.527,56.519,48.78,15.161,339.896,252.166,868.771,619.816,270.685,165.565,661.949,588.094,317.901,468.497,261.906,903.207,483.265,198.326,252.629,1073.146,409.944,37.673,150.165,410.315,757.548,448.288,447.749,203.083,913.387,482.547,377.086,612.151,542.319,199.859,281.6,185.664,376.138,458.584,159.657
1985-03-15,1,1985-04-15,20.901,107.082,32.669,,16.293,22.642,15.97,20.221,129.131,23.034,177.935,136.589,15.999,16.217,277.969,22.175,380.296,34.516,426.961,15.923,350.09,16.657,146.515,562.989,18.1,71.316,15.923,15.923,49.788,43.947,16.237,32.887,25.256,15.923,629.189,32.451,60.919,15.923,25.871,69.006,56.819,15.923,93.389,170.375
1985-03-15,2,1985-05-15,13.319,205.187,69.104,,158.288,13.818,5.963,9.24,97.73,161.145,258.486,522.839,41.285,6.199,98.034,12.472,389.457,19.948,1451.233,87.092,347.178,563.222,419.498,1466.454,7.862,61.806,11.009,38.587,51.88,107.77,6.218,146.616,15.689,5.917,207.061,100.382,51.716,32.783,19.754,54.114,76.402,5.917,932.848,143.576
1985-03-15,3,1985-06-15,65.454,308.752,156.9605,,240.261,6.48,2.216,3.435,71.488,322.497,512.271,420.318,44.132,82.605,44.946,193.952,729.209,629.218,952.376,255.154,552.803,836.583,464.135,1633.716,70.995,323.275,8.639,103.199,116.34,351.089,179.629,98.476,77.112,2.198,120.487,54.415,89.14,624.238,888.64,513.306,42.161,2.198,552.447,134.292
1985-03-15,4,1985-07-15,98.534,409.407,295.748,,240.419,169.882,65.415,10.376,33.172,1159.787,618.159,578.701,726.855,1341.232,35.246,97.032,1131.162,454.616,549.889,433.915,444.706,292.558,298.938,564.182,149.511,105.804,18.765,105.509,582.101,873.697,212.442,268.619,688.158,0.817,839.858,127.304,532.758,483.739,258.684,425.343,862.087,243.586,187.669,163.604
1985-03-15,5,1985-08-15,340.491,440.646,349.19100000000003,,1986.069,298.536,73.0,71.971,14.032,347.414,255.322,872.305,630.997,269.067,155.836,695.118,589.336,322.987,469.906,219.441,889.689,485.991,201.778,253.833,1073.335,350.968,42.681,143.188,423.56,764.784,460.121,460.411,220.306,913.673,463.458,413.106,630.467,544.679,207.574,287.894,195.756,307.053,454.18,166.028
1985-03-15,6,1985-09-15,308.921,392.123,319.456,,489.167,148.932,82.856,35.21,91.613,248.602,223.556,264.225,731.726,182.564,398.235,205.585,305.153,191.998,900.709,492.717,279.27,677.203,174.411,458.202,261.149,420.395,23.06,125.275,541.349,239.025,356.047,1440.254,745.141,370.234,391.058,878.519,333.759,273.033,418.403,696.602,141.049,800.336,566.321,81.994
1985-04-15,1,1985-05-15,13.319,115.374,42.8395,,191.355,14.641,10.111,10.111,22.758,129.299,89.729,139.285,72.469,10.77,10.111,15.304,72.218,10.115,648.845,114.45,102.84,591.534,199.838,603.312,10.111,54.617,67.56,127.298,25.317,56.498,10.111,100.198,10.648,13.591,22.027,79.093,18.984,102.7,19.825,14.342,23.728,12.404,755.732,31.062
1985-04-15,2,1985-06-15,65.454,249.788,163.0995,,239.451,7.261,3.757,3.757,33.498,299.773,170.192,204.449,67.437,99.331,3.757,177.622,383.257,405.646,807.785,243.439,202.099,841.486,325.704,1481.534,75.556,346.629,46.535,156.007,85.786,289.34,215.755,73.54,57.896,7.012,19.636,45.698,60.314,710.952,893.382,307.169,14.605,9.274,526.136,49.068
