fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,4.414,21.036,4.414,,4.414,4.414,4.414,4.414,154.829,4.414,79.77,4.579,4.414,8.431,4.414,4.414,4.414,4.414,4.414,5.064,42.106,26.234,4.414,4.414,6.203,5.429,4.414,4.414,332.846,4.414,4.414,4.849,23.456,4.414,4.414,4.414,4.414,4.414,4.414,28.483,4.414,4.414,4.414,4.414
1985-01-15,2,1985-03-15,1.64,51.007,1.72,,1.64,1.64,7.3,1.64,202.421,1.64,40.669,1.8,1.64,63.568,20.012,1.64,1.64,1.64,1.64,58.005,1141.424,16.069,1.64,1.64,28.857,134.976,1.64,99.455,94.481,1.64,2.105,2.054,16.069,1.64,7.823,1.64,1.64,1.64,1.64,25.485,1.64,31.575,13.326,1.64
1985-01-15,3,1985-04-15,0.609,58.014,6.2945,,0.609,0.609,5.319,0.609,200.153,0.609,80.923,63.764,0.609,36.72,253.14,0.609,77.772,0.609,125.288,36.778,526.018,5.971,4.834,239.864,18.229,63.372,0.609,42.245,38.243,0.609,1.052,0.763,6.618,0.609,407.948,0.609,0.609,0.609,0.609,17.978,0.609,21.112,27.62,9.688
1985-01-15,4,1985-05-15,0.226,105.57,7.3294999999999995,,6.814,0.226,1.976,0.226,159.279,1.277,135.369,271.382,0.226,14.492,82.731,0.226,191.054,0.226,883.322,87.97,332.378,172.831,176.13,857.398,6.773,48.79,0.226,15.849,17.123,0.226,0.391,2.991,2.459,0.226,192.475,0.449,0.251,0.226,0.226,13.91,2.503,7.845,501.113,33.212
1985-01-15,5,1985-06-15,6.841,177.093,61.5045,,88.234,0.084,0.734,0.084,101.174,46.219,410.291,214.866,0.084,75.309,50.554,29.253,362.391,242.526,585.429,233.314,426.901,492.819,329.405,1032.492,19.893,108.547,0.084,9.582,31.896,46.696,17.675,7.198,31.296,0.084,107.192,0.414,10.329,415.58,646.609,475.025,2.025,2.915,356.053,72.455
1985-01-15,6,1985-07-15,27.94,254.208,201.93200000000002,,159.019,5.413,32.839,0.031,50.92,630.797,390.051,367.733,420.545,882.1,44.875,38.036,604.896,313.082,369.26,421.729,231.22,187.135,157.989,387.004,125.683,52.482,0.031,34.498,488.042,462.998,117.53,105.907,435.36,0.031,725.907,51.909,265.894,278.24,178.381,279.561,463.003,216.729,118.447,73.02
1985-02-15,1,1985-03-15,1.64,29.481,1.64,,1.64,1.64,2.419,1.64,2.053,1.64,1.64,1.64,1.64,12.986,20.012,1.64,1.64,1.64,1.64,21.086,793.278,1.64,1.64,1.64,17.406,119.843,1.64,99.455,1.64,1.64,2.104,1.64,1.64,1.64,7.823,1.64,1.64,1.64,1.64,1.64,1.64,23.176,13.326,1.64
1985-02-15,2,1985-04-15,0.609,47.252,0.83,,0.609,0.609,1.334,0.609,15.954,0.609,12.513,63.705,0.609,9.372,253.14,0.609,77.772,0.609,125.288,14.19,482.722,0.609,4.834,239.864,12.284,59.962,0.609,42.245,0.609,0.609,1.051,0.609,0.609,0.609,407.948,0.609,0.609,0.609,0.609,0.609,0.609,16.419,27.62,9.688
1985-02-15,3,1985-05-15,0.226,97.072,3.208,,6.814,0.226,0.496,0.226,37.913,1.277,60.709,271.36,0.226,3.482,82.731,0.226,191.054,0.226,883.322,43.715,320.527,137.549,176.13,857.398,4.565,45.634,0.226,15.849,0.226,0.226,0.39,2.934,0.226,0.226,192.475,0.449,0.251,0.226,0.226,0.226,2.503,6.101,501.113,33.212
1985-02-15,4,1985-06-15,6.841,163.649,46.457499999999996,,88.234,0.084,0.184,0.084,43.825,46.219,357.946,214.857,0.084,13.432,50.554,29.253,362.391,242.526,585.429,199.65,422.567,476.537,329.405,1032.492,19.073,103.825,0.084,9.582,0.195,46.696,17.502,7.177,0.211,0.084,107.192,0.414,10.329,415.58,646.609,232.867,2.025,2.267,356.053,72.455
