fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,perc_50,ens_1985,ens_1986,ens_1987,ens_1988,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020,ens_2021,ens_2022,ens_2023,ens_2024,ens_2025
1985-01-15,1,1985-02-15,11.238,76.774,11.238,,11.238,11.261,11.238,11.238,292.654,11.238,11.238,282.556,11.238,11.546,15.931,11.238,11.238,46.828,11.238,23.382,11.238,324.287,11.238,11.238,11.238,12.143,11.238,129.715,878.547,11.238,49.294,11.238,571.701,11.238,14.623,12.9,11.238,34.154,11.238,11.238,13.423,11.238,11.238,98.8
1985-01-15,2,1985-03-15,54.675,248.946,7.615,,4.176,4.199,1179.131,7.882,259.206,4.176,4.176,119.031,43.635,161.398,8.574,4.176,4.176,686.827,4.176,276.182,1074.136,267.515,4.176,4.176,31.241,2683.72,4.176,174.77,200.047,4.176,33.727,5.365,431.716,4.176,7.348,5.931,6.963,28.187,4.176,4.506,6.226,4.176,1905.703,290.396
1985-01-15,3,1985-04-15,87.502,194.424,58.054,,149.525,1.56,217.507,5.013,780.724,33.982,3.874,381.375,28.31,194.834,68.276,1.552,1.552,187.189,65.592,116.997,737.933,116.973,451.09,312.208,22.022,989.288,1.552,90.28,74.769,7.094,12.946,2.676,317.338,1.552,1195.648,2.334,50.516,13.908,2.453,16.683,2.313,1.552,973.734,142.254
1985-01-15,4,1985-05-15,365.679,237.671,75.188,,377.261,0.58,80.821,1.863,248.368,173.834,690.051,443.918,136.169,96.419,41.276,0.577,1.926,69.555,2121.393,51.871,1001.11,89.563,179.954,351.783,8.183,852.631,0.577,33.546,27.949,13.538,4.81,18.782,353.632,0.577,222.16,0.962,515.74,37.085,1.434,167.161,0.86,0.577,416.554,671.787
1985-01-15,5,1985-06-15,1321.765,229.922,112.806,,629.824,0.215,30.031,0.692,104.291,526.189,616.67,510.577,69.642,259.553,15.354,1.149,2.43,35.965,766.199,443.316,305.822,310.953,122.726,692.841,768.614,340.667,0.214,12.465,98.796,93.854,1.787,14.069,270.495,0.214,85.377,0.415,169.804,897.626,121.321,433.023,0.319,0.214,209.649,233.524
1985-01-15,6,1985-07-15,376.836,260.699,222.80200000000002,,371.999,23.126,11.159,0.257,38.892,857.613,379.429,331.657,156.232,347.095,5.749,0.948,249.561,336.314,764.784,256.06,517.19,196.043,152.363,420.397,316.24,149.369,0.08,333.984,624.055,250.689,0.664,141.146,973.887,0.08,460.265,19.741,691.281,379.239,65.717,335.521,0.119,0.08,90.403,178.538
1985-02-15,1,1985-03-15,54.675,202.939,4.236,,4.176,4.176,1179.131,7.882,8.15,4.176,4.176,4.176,43.635,161.1,4.249,4.176,4.176,484.587,4.176,263.628,1074.136,20.784,4.176,4.176,31.241,2682.853,4.176,29.563,4.176,4.176,4.223,5.365,24.114,4.176,4.176,4.204,6.963,4.565,4.176,4.506,4.176,4.176,1905.703,91.804
1985-02-15,2,1985-04-15,87.502,165.802,25.165999999999997,,149.525,1.552,217.507,5.013,339.922,33.982,3.874,322.507,28.31,194.723,66.669,1.552,1.552,155.722,65.592,112.371,737.933,14.422,451.09,312.208,22.022,988.966,1.552,21.282,1.552,7.094,1.598,2.676,64.67,1.552,1194.47,1.579,50.516,1.929,2.453,16.683,1.552,1.552,973.734,58.618
1985-02-15,3,1985-05-15,365.679,221.181,53.7815,,377.261,0.577,80.821,1.863,142.908,173.834,690.051,388.618,136.169,96.378,40.679,0.577,1.926,57.863,2121.393,49.7,1001.11,13.994,179.954,351.783,8.183,852.511,0.577,7.908,0.577,13.538,0.594,18.782,148.678,0.577,221.722,0.682,515.74,32.234,1.434,165.371,0.577,0.577,416.554,532.986
1985-02-15,4,1985-06-15,1321.765,220.094,107.5875,,629.824,0.214,30.031,0.692,59.873,526.189,616.67,477.757,69.642,259.537,15.132,1.149,2.43,27.998,766.199,441.134,305.822,209.407,122.726,692.841,768.614,340.622,0.214,2.938,60.741,93.854,0.221,14.069,156.035,0.214,85.214,0.311,169.804,895.333,121.321,425.079,0.214,0.214,209.649,203.824
