lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.21008091412404617,0.2148826034998062,0.09690109507605354,0.16038162387914356,0.28215362455725124,0.42220585608212924,40
1,2,0.21939659216147933,0.21830189925369342,0.10244535336645938,0.16761842907184055,0.2821731810672574,0.3810061951875448,41
1,3,0.06786176965176471,0.06466295110722065,-0.001859960240217727,0.04000063694353284,0.09412876788169242,0.16887957067974244,41
1,4,0.12308616119789684,0.10924610974384252,0.0013986437833479253,0.06603703786410081,0.17458498284755367,0.26417192872085815,41
1,5,0.3146935331846429,0.31696238710666413,0.2064672124147732,0.27094869382190556,0.3667542185421715,0.42744496020456074,41
1,6,0.20268736548157706,0.19741601516616686,0.0993706747071795,0.15481454372974496,0.23770423614244424,0.3023722609771039,41
1,7,0.15256469773632197,0.14601927612117482,0.048893718560711494,0.10456962728976596,0.19948443653677492,0.25494885235955406,41
1,8,0.035118818616933556,0.032676707992432774,-0.08710554490738487,-0.015561446733304451,0.07879154508819411,0.15146392857748833,40
1,9,0.15060149376341458,0.15248688100226926,0.04791654016978825,0.11577520275323094,0.19869635858872822,0.248498292692969,40
1,10,0.1547972107213753,0.1591908704733157,0.08971722617146838,0.12643622865350657,0.1923135451509631,0.23944657878610157,40
1,11,0.3672719095628989,0.36420579200062486,0.24871842909509326,0.3141245309873744,0.42873498520850584,0.5047070052208091,40
1,12,0.30113550254855836,0.3051886803929556,0.14656408908277524,0.2334446587228689,0.38860386286799675,0.5415380654964894,40
2,1,0.06691473493585764,0.06715547392500032,0.01804056888737558,0.04380184019404523,0.10013941719149408,0.1527334091218946,40
2,2,0.05062567679125296,0.0503020941867105,0.013660350673562572,0.03222574704017431,0.07562019448480034,0.11630403993002829,40
2,3,0.011080221920987565,0.010967054622411154,-0.012744276704878876,-0.0007333939380649857,0.02270839927692203,0.057745443419626535,41
2,4,-0.007915287450621866,-0.008944363561124824,-0.04105338391300306,-0.021812206823947577,0.0020559931514222696,0.024846717539381096,41
2,5,0.0124211438241425,0.014763421868982884,-0.08486265201419427,-0.027960707165885057,0.05755484501090591,0.10936329040225451,41
2,6,0.0926931542963737,0.08875953550278032,0.020521537301470247,0.059415234080365614,0.12509622444241827,0.1639210913489097,41
2,7,0.1253352885738831,0.1243868796165995,0.06727608482209677,0.10029166180555321,0.14812283777629573,0.18103306233294444,41
2,8,0.020904325263328527,0.024908174958202578,-0.04468864991495092,-0.007383467066597871,0.05385439034655182,0.10768789225271543,41
2,9,0.050719171258601814,0.0502733920341456,-0.0026219995068413097,0.028373840063728395,0.0707328685119708,0.0984966225537979,40
2,10,0.049719997505437874,0.04877431210129418,0.015928235900076027,0.03547124922080383,0.06296457037670405,0.08471392556889647,40
2,11,0.11928679114322138,0.12041054072687873,0.05413612914172293,0.09186051949860699,0.14701709796586832,0.17616852761187554,40
