lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.19577837390417197,0.1959195707482999,0.1109067520858546,0.15741691968203333,0.26216728013671964,0.4025522425629896,40
1,2,0.14621116600423578,0.1499212086566319,0.06525693426329764,0.1091406587537849,0.19133826338755533,0.26378820954119847,41
1,3,0.1537041363546282,0.15503122448061551,0.08093745085099348,0.12566242916622036,0.1860620663687973,0.23460900187750452,41
1,4,0.18419269677261074,0.1842871191312067,0.08831619974645982,0.143407424353315,0.2227642759209666,0.28607944547727726,41
1,5,0.21149464258819428,0.20961261610117432,0.1040343322811508,0.17025865655464772,0.257043801694666,0.3309662611999947,41
1,6,0.23268984810821491,0.23285238880854575,0.10644261897812311,0.18609801156240446,0.28068094214999095,0.3416010355440796,41
1,7,0.3170461318432384,0.3181479603168286,0.19303285493501315,0.27496451745843953,0.37711151915069335,0.4363072742462909,41
1,8,0.10241245748991812,0.10013596587558976,-0.008025214659431946,0.050269414132625534,0.15453602046803097,0.2500607926870029,40
1,9,0.2737975671899341,0.27240904045068975,0.16992214435702402,0.23423049100034102,0.31612675537998647,0.39874516113258046,40
1,10,0.15072225598153088,0.15099180611816088,0.04684576222585724,0.11037824922819026,0.18994980328661346,0.24317060109191496,40
1,11,0.17423730916244973,0.17737874364266232,0.06228226275218801,0.12187530495035151,0.24276092592645324,0.31905032870763034,40
1,12,0.19472996824887956,0.1944089769766889,0.10982347833797151,0.1586871518656599,0.23753169980870034,0.3018622481262462,40
2,1,0.05098858716367227,0.053808034727294674,0.01406015138296321,0.03381859065305279,0.08063145333846589,0.13460942507636814,40
2,2,0.0839309053159103,0.08501798779396202,0.044225521589979847,0.06719360373590019,0.10523399809096737,0.1326202938631528,40
2,3,0.03126455549481899,0.02705248805523003,-0.005777512364616444,0.010037869504583324,0.043730963582990806,0.07011006605204369,41
2,4,0.01940923569545161,0.018055182117341195,-0.005695725417997198,0.009666910892369124,0.027783811648099815,0.0414019700277637,41
2,5,0.05890324361012189,0.06126721089226672,0.031134791926545245,0.04578998648027888,0.07435071638678281,0.10268266057835171,41
2,6,0.09346264138359706,0.09290140047864287,0.028432100635050736,0.06637228352043587,0.11462153054694224,0.15329129245753767,41
2,7,0.1806918166322038,0.18019784733011424,0.07915165467742821,0.14711689563533667,0.22783681899242356,0.29714390193656015,41
2,8,0.057701458520950655,0.05904716674833521,-0.002930866411167985,0.02930910225492983,0.09632107957758873,0.14325638760248263,41
2,9,0.03542789862382334,0.02496052946433719,-0.068830262035729,-0.006767260380930951,0.07297326207176041,0.13107122091278567,40
2,10,0.0667644978425681,0.06936359899791161,0.023977941128129527,0.052559040799468854,0.08667155232408386,0.11269124236798579,40
2,11,0.053076256366359154,0.04794676529956543,0.0057817285729737,0.03441723870412439,0.06506389720897604,0.0881687221057432,40
2,12,0.04472252067251514,0.0481650651477718,0.012770924978219567,0.03238747545409745,0.06882033279074437,0.09705067491331978,40
3,1,0.005810130738275188,0.005941265195908096,-0.006256842252792871,4.078623500303191e-05,0.014986429001802831,0.03721155713596551,40
3,2,0.020681325124364602,0.021706031270850024,0.0061983058034530865,0.014950398999508896,0.027950205841578646,0.03673559613011312,40
3,3,0.02177901921294778,0.02332698626591634,0.009435777260359362,0.016824050793683598,0.028828609190118704,0.037146764138909764,40
3,4,0.003771661992000297,0.0033429632589579428,-0.0032156100295925305,0.00036699483140903433,0.006121039945342188,0.011563920527450446,41
3,5,0.0020123572406998136,0.0024962560446024074,-0.006868195598431659,-0.0012510350978304219,0.006604428684376357,0.012080136534986486,41
3,6,0.019567736065432384,0.019201340585647986,-0.0007020661336456616,0.010872328570886242,0.027335817640699117,0.03855686031698148,41
3,7,0.07709034958883643,0.07893641610764413,0.020142417777127365,0.0520468780495181,0.10471440486431507,0.1420144684057051,41
3,8,0.05193029120301551,0.05273257557871747,-0.0011689828218742753,0.032812233737812224,0.07896599209046379,0.1176692868573016,41
3,9,-0.00047008137073567546,0.006861844138094542,-0.06526000960627316,-0.018903117461142205,0.02497944059481666,0.05369774188638294,41
3,10,0.011558949362539872,0.010394674928874414,-0.013807366702679647,-0.0005822321780196704,0.02160682816193296,0.04209938451346427,40
3,11,0.007048156028658603,0.007889722680645583,-0.01856448327305461,-0.0007103235301550992,0.017962608744511305,0.031665889272164814,40
3,12,0.004476447177291454,0.004137560284050601,-0.010004411738182473,-0.0016473488202964903,0.010712145272773865,0.02085193335414869,40
4,1,-0.0006607147394734891,-0.0008466909175057769,-0.008546977099459795,-0.003292865945568102,0.001751744742329836,0.007647112775930791,40
4,2,0.0007915385954974097,0.0006455318650873676,-0.007553953736226737,-0.0024199817135893142,0.004285551571072965,0.009959113357965713,40
4,3,0.0075203478534136,0.007739669846170083,0.001964027784690692,0.0048099814957182074,0.01089242284729125,0.015462608991855099,40
4,4,0.004064605350708628,0.004052150455436665,0.0016695543062733686,0.003147231227138919,0.004855365354299479,0.006547653324913008,40
4,5,0.0008197032904263546,0.0010251264697718754,-0.0019579872153504428,-0.00021349731482722678,0.002442532606592024,0.004276955695867351,41
4,6,-0.0012208848406844997,-0.0014856750176679423,-0.006428911886093114,-0.0031065341740500463,0.0006203615314188116,0.003260393600329061,41
4,7,0.021368123155300123,0.01900470111497815,0.0017923889267467854,0.011938969862830412,0.027932343805853327,0.041251564338833056,41
