lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.45838820587661633,0.48016985330469597,0.2625749559235816,0.3883688435656259,0.554812507527855,0.6817066339133672,40
1,2,0.2549570265789356,0.2749261904052615,0.13228936051578008,0.20554109977035817,0.3385493516585536,0.42416076448114404,41
1,3,0.20719247851049094,0.2168234474949261,0.09787962417501442,0.15492824863331192,0.33507969066813825,0.48932778487845,41
1,4,0.246237933197339,0.23590450596213275,0.08761063931634344,0.17501352387405572,0.3072080555285915,0.3881247735075914,41
1,5,0.26545970104612027,0.267613423947333,0.18654666717669657,0.23585649184664206,0.3124641074601512,0.3748574356344402,41
1,6,0.26616369699221365,0.25833163354348726,0.11097512406143739,0.20391396684675814,0.3228149675430726,0.40009290889422644,41
1,7,0.13924900684833896,0.1390199846443692,0.014040658643340732,0.09425085406232292,0.18401097611015532,0.24820494999825707,41
1,8,-0.011273226402852554,-0.0002355638543910521,-0.1853688929429847,-0.06329889196492572,0.06464283756571546,0.13772168627992135,40
1,9,0.0858540620839866,0.08357861945171324,-0.016663861463958946,0.043383065714047875,0.13053642939315255,0.18535908845978205,40
1,10,0.13158535917859981,0.11837808173423786,-0.008165333698825238,0.06388217401089016,0.1741639270301921,0.23047563413796981,40
1,11,0.2319316620259394,0.22024441100313724,0.12024356881747751,0.1744168591340419,0.2745898527070137,0.370271709929109,40
1,12,0.39046317021044974,0.40606232849631757,0.2651732600820652,0.34175765228976146,0.46850255462754664,0.5716771051181391,40
2,1,0.1904525908781043,0.18965417512393418,0.10098561182623068,0.15433613168398064,0.2310556720247527,0.31896992405324853,40
2,2,0.13714759249784525,0.14581446277695181,0.06156079173225707,0.11435402380934187,0.1808671542982188,0.2299697953681295,40
2,3,0.035309871898892564,0.03408867461726006,-0.0024406619432791985,0.01602112568793357,0.06372538945635964,0.13448515820048323,41
2,4,0.05272679365386046,0.05213571783476523,-0.00904215891927691,0.02525831088869082,0.0829554449432523,0.12547150780480812,41
2,5,0.04073887942867771,0.04018814562958595,-0.028030251077858857,0.011892728214029175,0.07070457688797069,0.13464345009542397,41
2,6,0.10906922635862926,0.11748218642231723,0.012736980548227481,0.06918345249834651,0.1571906188577756,0.2094662354405023,41
2,7,0.11599640134793887,0.1229190759950532,0.03382250143602214,0.08441363985610545,0.1578816296352615,0.19781999103236358,41
2,8,-0.007375670359938802,0.001804672162556975,-0.1333115493862959,-0.045759791288435825,0.04591965687354857,0.10460102973438315,41
2,9,0.05799713708486054,0.054212372296152445,-0.028440942972949888,0.014845769775047812,0.09700908180515411,0.15574149151579655,40
2,10,0.06192489753986741,0.06216453679639833,-0.017326261464066236,0.028193327458516798,0.09136330860252842,0.15183741620328997,40
2,11,0.0235639622086925,0.01999790063136242,-0.051657103935991856,-0.008417380875271885,0.05450920423294969,0.10214097533976502,40
2,12,0.11190761020323003,0.11679355253743706,0.058698966171063884,0.0870531731153032,0.14731975380080684,0.19196792942442276,40
3,1,0.05014011244984118,0.04692250948866655,0.011073941016895194,0.027666658584871967,0.07141604487064432,0.11094381309423305,40
3,2,0.04783497122022118,0.04737199965055805,0.021541637598193032,0.03815731938073111,0.06296949176857403,0.09138025353433167,40
