lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.3111650439758811,0.3212476133903205,0.19400105479941376,0.2581455910894055,0.3939609550838583,0.5128842806931854,40
1,2,0.08514046002705444,0.08399819526157826,0.02636354487151873,0.05688173539459768,0.11947855822265951,0.1945097288726595,41
1,3,0.17579648600898234,0.17622517900520324,0.057860431329827135,0.1328909568818732,0.22600534943408937,0.2949422476585138,41
1,4,0.1722288489742242,0.16439065517561258,0.08072329607660668,0.13152102871144059,0.20295137788408402,0.26505726781875716,41
1,5,0.19247605669935963,0.19763557481101385,0.11521108297673371,0.16494792733791866,0.23015083425984878,0.2843968560751541,41
1,6,0.2944240588574558,0.29856568561227637,0.1885119063061231,0.2585941614225239,0.34238421172175304,0.3925796677930496,41
1,7,0.07470527703801988,0.07816392468394784,0.01309753347195943,0.0529793451372238,0.10350095913615773,0.1403585418324745,41
1,8,0.03069016143565073,0.02281052725411109,-0.057130074025781886,-0.012882084747991407,0.06929122698064846,0.11579898564695452,40
1,9,0.03371445515745064,0.03623646454304058,-0.023417365021544557,0.011238024989676965,0.0584220161391453,0.10040212515377357,40
1,10,0.07496966753023093,0.07082960221758638,-0.0036910975470687774,0.04475849812606647,0.09885418260893236,0.1711620189889194,40
1,11,0.20928792610839408,0.22175889218425382,0.12804322487297345,0.17351376312300915,0.2624856502166836,0.3674905652416658,40
1,12,0.41331878782680154,0.42311861812597545,0.257171907512019,0.3439018460384666,0.5342496228396364,0.6437963651722765,40
2,1,0.1438464630290296,0.1505691125296703,0.0773762686447503,0.1131196736680726,0.2031143103236473,0.28827770875556585,40
2,2,0.04914746828999117,0.04757110620047722,0.011835342230353325,0.03335708222660422,0.06634777104450412,0.09778134733054782,40
2,3,0.010322871586724847,0.010296204095742889,-0.011431073308954586,0.0014077985362356549,0.02118119901638421,0.04844218790122024,41
2,4,0.019446578661645453,0.018045072436466192,-0.01474506424027535,0.0020331735623094482,0.03661435167005184,0.06838762678438733,41
2,5,0.03281601528149114,0.033554355326986585,-0.00349777168830081,0.01672462360410845,0.05165024507430785,0.0730657110441858,41
2,6,0.11055495663760195,0.11277471011994877,0.04656151416541194,0.08412171251246209,0.14056766469613072,0.17252433163837622,41
2,7,0.03785067659229979,0.03199392800882883,-0.009464869396850305,0.016764355378707296,0.05367209779149851,0.08928738121534523,41
2,8,-0.00015981594648284414,-0.000493982450489816,-0.03917826914829504,-0.01721057628482675,0.01879191144010292,0.04574508374392838,41
2,9,0.009912021917414693,0.00950575315873381,-0.02259259937048814,-0.003310410651459872,0.01980232901948617,0.03878752551875814,40
2,10,0.03194526076450832,0.03198654708962978,-0.0010689452465704949,0.01984354530043758,0.04646647743717777,0.06614687708816817,40
2,11,0.02588604979248421,0.025965137899092328,-0.014000650208579955,0.007518021325978785,0.052317393929930095,0.08603687152800384,40
2,12,0.13606874747455744,0.13421283676883555,0.0757955130311151,0.11120010567282837,0.1737675502957414,0.2432015717336705,40
3,1,0.0535966919498444,0.058050015789121,0.018548396298948156,0.036987361076607245,0.08348951666930388,0.13378740432283195,40
3,2,0.02734016096758507,0.02652401540905469,0.010030752068876886,0.020052693739659566,0.03506846199532193,0.05096560470805768,40
3,3,0.023842950961982967,0.022635622787509746,0.0074175542245758065,0.016756527058091553,0.03182602732100409,0.05107201773568761,40
3,4,-0.00040811636469961776,-0.0010963820574605432,-0.01016951340907003,-0.004916133613895757,0.004108790588505051,0.010709053861537688,41
