lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.438098972820154,0.4530933084829812,0.23320887719653938,0.34619019211970525,0.554726529384886,0.7353963320136903,40
1,2,0.3081046094419313,0.3048090112545879,0.1586544865187991,0.2372705006430911,0.3925204142070583,0.567311025371428,41
1,3,0.18726686043831875,0.21313564613305247,0.09281681423414662,0.14615451574447957,0.31098466197426433,0.4585834899079714,41
1,4,0.2593016254185633,0.25204124687453877,0.06980203074858488,0.17754936075900266,0.31494638517094686,0.41413594132886744,41
1,5,0.31976171399354625,0.3334323238890951,0.22799705116246216,0.2871784400478955,0.3812429226786102,0.4538942720028437,41
1,6,0.2741237499997171,0.2799355378992273,0.13023620896513208,0.21806523371810937,0.328307265850966,0.4069931572832892,41
1,7,0.14130534995234223,0.14215395503423794,0.02614335675777652,0.09781348942712711,0.18692443810477252,0.24623375240612227,41
1,8,0.004925708071038759,0.012475536535150766,-0.1761177256061952,-0.048490551153324124,0.07121183830584074,0.13579057655735863,40
1,9,0.1134110983457598,0.1149232989480663,0.016068839193980645,0.06787099426720192,0.1572269560547796,0.22708903964480048,40
1,10,0.15322830208800864,0.15402083361434227,0.052429183521818024,0.11626649135347653,0.19776697984927671,0.2606218156026165,40
1,11,0.2952048771161091,0.3019242934482366,0.2067799427217413,0.25700307053411475,0.3514945161209816,0.438786861636325,40
1,12,0.526369215145633,0.5381810562214387,0.3801711593207152,0.46842645833729946,0.607389069484303,0.7369428488797363,40
2,1,0.21643194146573574,0.22001299501977178,0.11477072837596294,0.17088391521588586,0.2826017717230755,0.37097737669505176,40
2,2,0.1386887779694136,0.14160870634844963,0.054546642589636825,0.10583172378000272,0.17853248945327208,0.2394517058848038,40
2,3,0.03284438221501973,0.03354998107010165,-0.011147374084419659,0.008768889174618127,0.06239877266747168,0.14548755772613164,41
2,4,0.038415651130614736,0.03863868099912149,-0.03740129227966895,0.004705242892658196,0.06850355637860242,0.12291910167492172,41
2,5,0.02191896064360943,0.021868688768714062,-0.05136052821444011,-0.009043854122221529,0.051880102095593045,0.1324635808461289,41
2,6,0.12530192161916398,0.1223224887456636,0.008725678287422127,0.08285028760510302,0.1638561927621093,0.22839826894870432,41
2,7,0.11887547750000216,0.12128443381230392,0.03371373915032624,0.08506199407715692,0.1569171884566086,0.21227494668453806,41
2,8,0.008326575616970144,0.015483214796155886,-0.0988320732059917,-0.03234900256123219,0.05789467043893498,0.11247366919827533,41
2,9,0.04931246888420637,0.0434033526311281,-0.04710230207831247,0.012195282267325108,0.08472942491206831,0.1438596838147194,40
2,10,0.049594024977514306,0.04566040816489114,-0.032867413810710275,0.01323906515899359,0.08226554939980443,0.13489781900459738,40
2,11,0.055857135109895095,0.052749619606507314,-0.01487336343730361,0.023876266055251977,0.08692979955533828,0.14524551723044618,40
2,12,0.15185127277346178,0.15661037333922279,0.07317145207309941,0.11878778268243889,0.19146700558872215,0.24558418162051807,40
3,1,0.037466476119057845,0.035519199653126055,-0.017747636561310575,0.014014093572740138,0.06332180370990573,0.11860231171212272,40
3,2,0.06623282412124576,0.06536053876292491,0.03504138313582182,0.051361824836404196,0.08443395367026402,0.12919436365330633,40
3,3,0.016622731656003364,0.01691570654369423,-0.0015174976864934962,0.0070559894468431306,0.030051671335594304,0.061182713661457916,40
3,4,-0.0016400809141479122,-0.0014933409759110283,-0.01807382886044725,-0.008481496878462724,0.006618450527278691,0.0228190005126147,41
3,5,0.000504343562108378,-0.001288155934176638,-0.029928891848220562,-0.014630748148167894,0.011868043867634737,0.039334831095887174,41
3,6,-0.02044259316753405,-0.020244897662752948,-0.07794113666298277,-0.04298390026714355,0.006641600039774764,0.03713914487291824,41
3,7,0.06944345581111777,0.07741372489615117,-0.021094063476242042,0.04421164157315241,0.10423187038229989,0.14136724518924706,41
3,8,-0.035782079825922075,-0.03380176466010687,-0.12158026328451774,-0.06927107484813061,-0.004390397603615093,0.03535662075321606,41
