lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.8021873061724933,0.8102904777165386,0.6787458027138059,0.7560656714584865,0.8623928844414988,0.9305011120601911,40
1,2,0.2959510507809383,0.3063043377599858,0.17177134373751612,0.22522900804665177,0.4554014509586469,0.666515910408786,41
1,3,0.06226772036390671,0.06592943847515353,0.018792173488732078,0.04092335076771561,0.10138651754837083,0.25535105561814286,41
1,4,0.3197645973748928,0.3097200446873401,0.09973033534169341,0.21551968304499075,0.42365465343746433,0.5462060128274311,41
1,5,0.28929759003745525,0.28946578605694123,0.13510512651883347,0.22573213220794566,0.37609635341687425,0.5016627248519291,41
1,6,0.32116607394450003,0.33839669579393145,0.14956651488748973,0.2651684522530504,0.4124891891452167,0.4999099255205069,41
1,7,0.44972815522841025,0.44348740657968294,0.35457582580893876,0.4048281169730751,0.4949031961230752,0.5594723484532904,41
1,8,0.1883832097693401,0.17617620048537458,-0.0018457399313027746,0.11022835357972047,0.23664441690672638,0.3294127848390868,40
1,9,0.32102924699928714,0.33566448205135146,0.2090837129078596,0.2738743749180379,0.3789481971693742,0.4597500560673526,40
1,10,0.258281096517477,0.25176114732407207,0.17237838576126394,0.21729501221394595,0.2895297923130532,0.3616437114481622,40
1,11,0.4461942394521805,0.4632531958105743,0.3205016225199403,0.4046862425991868,0.546865241818463,0.6545215051436534,40
1,12,0.39552784309108924,0.4001598493021685,0.25222374769893,0.3218254720501933,0.4816154361193977,0.5733904792340171,40
2,1,0.35865783705413445,0.3560751584059058,0.23173228824499006,0.29960236054534206,0.4105842700708324,0.4940583136888544,40
2,2,0.22583183107283555,0.23077926782900016,0.1399533392487869,0.18117077655861047,0.3013271878437651,0.46422473483956983,40
2,3,0.009303164247066897,0.011267883140473445,-0.0014882346207832796,0.0036248199383943913,0.02093302790057619,0.04734061368826464,41
2,4,0.03100731740561935,0.03221576468442289,-0.009722851497724271,0.01368952835492429,0.054069406930842834,0.10985573714371438,41
2,5,0.12310959336842942,0.12468529605280293,0.0018346740412361557,0.06998814029040587,0.18996185029603227,0.28202103318838867,41
2,6,0.1079462797226719,0.10754921136036066,-0.015314179886712216,0.0500457189097383,0.1655547091572227,0.26655091799902514,41
2,7,0.3088688372116467,0.3085989309089991,0.1769323539385219,0.24896090962478942,0.3540860857766712,0.41895510321375823,41
2,8,0.17364949894220205,0.1702594555395241,0.017913506583570438,0.10471130401597914,0.2284009199106382,0.29061471314266374,41
2,9,0.14552231124259662,0.16037644747863367,0.05675652033748592,0.1125172100664214,0.19313147340412828,0.2486288646400633,40
2,10,0.14841777699489433,0.1528925540606016,0.08032654269215721,0.12049735769145387,0.1886144750638087,0.25327052716072757,40
2,11,0.14586053962175105,0.14461975750412093,0.06229003256571715,0.10821115052386182,0.18575486368660354,0.25053313913873454,40
2,12,0.22563990996412353,0.2225609463092384,0.14406126298955343,0.18483593976197932,0.28616035855377253,0.38065314691105184,40
3,1,0.19543817113757445,0.19387690155917586,0.12192500875322049,0.16312391799482356,0.2298692453541478,0.3116868287266053,40
3,2,0.08238012344387802,0.08636906648345472,0.039784006198730106,0.06187233221363611,0.11989169916314446,0.21309034617602812,40
3,3,0.007933337252689632,0.007351979083953519,-0.0031789530989261515,0.0027627984871278766,0.01388336635877152,0.0392956372166667,40
3,4,-0.004503221902113719,-0.003908240974537791,-0.015811037417619033,-0.0077215885526935035,0.0001372847851969783,0.007692453469279054,41
3,5,0.0023777274360698986,0.004208496104628423,-0.02464347135292605,-0.010318950414875239,0.015967100749335494,0.03890011257314502,41
3,6,-0.021156299543637624,-0.02342291892965498,-0.101540337647702,-0.061568367460016815,0.01796850616812634,0.08375294610194306,41
3,7,0.13761769725393236,0.13963099052692185,0.03554255148892306,0.10182852671510675,0.1759885002324048,0.24850972722858805,41
3,8,0.11917751587266001,0.11220624365752024,-0.015051272941751048,0.05701454120451874,0.1611634845755016,0.23281158861491708,41
3,9,0.11366973632018396,0.11344003248741513,0.016400900614930575,0.06935902334288363,0.1631178189663587,0.2183245610709503,41
3,10,0.07225857272930913,0.07761967831930844,-0.004495297133883245,0.038604206167968724,0.11636493991181235,0.1646443407273815,40
3,11,0.10970267629453512,0.1163849291235659,0.05296133429064478,0.08966564349768366,0.144799933500711,0.1944812974268184,40
3,12,0.07110270271379504,0.07374998825379403,0.030586714501326207,0.05314477147784921,0.09950126372229734,0.15742840873335376,40
4,1,0.07612960013042303,0.07290982267550189,0.031662861748344026,0.05639206205990793,0.09544900033307929,0.1322695598361734,40
4,2,0.02664452644770876,0.026884171508144428,-0.0026019405204972244,0.015266681531293569,0.04781103113976887,0.09493847556888126,40
4,3,0.0017492340783418214,0.001746399982873903,-0.004208524932533941,-0.00025315793818775356,0.005505594926447477,0.014833592014551996,40
4,4,-0.002191347927560372,-0.002083703440083684,-0.011996947001208368,-0.005527973338524617,0.0019508294424673833,0.007996322343422853,40
4,5,-0.004018168204887429,-0.004036412843995918,-0.010842893716118652,-0.006788968142660556,-0.0011624929566264042,0.002338466904891141,41
4,6,-0.006205794786467322,-0.004504571303859395,-0.03621710740465174,-0.016595776003896112,0.009267065340173686,0.03354365709755553,41
4,7,-0.0014307887032398714,-0.006709474200619736,-0.07642443328953583,-0.03486437743885623,0.028585670142358494,0.07737247057101253,41
4,8,0.05526289742601864,0.04825705059963503,-0.04759286932762785,0.009893851863711306,0.08935731890612175,0.13994551668540112,41
4,9,0.12968416675033512,0.1327622630077166,0.06666838764327772,0.10504431048076437,0.15834483967505036,0.1975251643945493,41
4,10,0.06207095711013655,0.0647622478652945,0.004879231186290598,0.035720342718175035,0.09223012325917973,0.1313574618045995,41
4,11,0.06204521335583579,0.05565764461087991,0.007631900756485212,0.035246269398843066,0.08513871807159892,0.11825223681727377,40
4,12,0.057336117557282296,0.054656912765246146,0.029699134213461077,0.04387191527659884,0.0708145357172267,0.10472077685127332,40
