lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.3637640078516813,0.3870225636697855,0.18363075489546796,0.28603880397126474,0.5398301442770852,0.7025328199758393,40
1,2,0.4092005251214329,0.417474821798888,0.2924343760404353,0.3604891596943766,0.5492513233662131,0.7088751600402559,41
1,3,0.08795116257749469,0.0807692908529759,0.01949504783484452,0.04714493794052532,0.14670148408128228,0.3401498790906094,41
1,4,0.3065071268839673,0.31245408676445,0.12664092060397958,0.23096204116820018,0.3908704047155887,0.49718315321036083,41
1,5,0.32839528542912966,0.3329323485027706,0.1860760891791106,0.2578065650208361,0.4311684105605605,0.5399364213776756,41
1,6,0.20884389245725277,0.21442838915886459,0.10094914834860244,0.16461986045798077,0.2654922007256595,0.3461849753776747,41
1,7,0.27399314244993067,0.2744736187413778,0.1397878497443923,0.21680605778891854,0.33735449391040234,0.40529784211922365,41
1,8,0.15378013789420197,0.16732602881981978,0.02853352572771489,0.10114283834766852,0.21266650971801415,0.2893275890612699,40
1,9,0.2525237910767739,0.2462248979178387,0.15023772493102505,0.2038434566130741,0.30009168977027734,0.3669317780255749,40
1,10,0.22329411928385523,0.22958702490160515,0.1408246192054677,0.190914657685855,0.26819819256892335,0.324877840934081,40
1,11,0.43681677251718154,0.43980278912373383,0.3250271726152521,0.3916730772318576,0.4876367951611869,0.5596110391149687,40
1,12,0.37220045489822273,0.3816006757858152,0.17563831720002443,0.3054682644936185,0.4856273884571094,0.6065288025351734,40
2,1,0.10153894140023845,0.10434552002950709,0.0023135753763282494,0.05463347574906818,0.155667425090337,0.31201806633717405,40
2,2,0.1406158280841725,0.15834812871695453,0.053729927903520554,0.09316106240433566,0.2632857561525449,0.3985771373001059,40
2,3,0.04191736923738132,0.0437353621133727,0.010185267851537285,0.025366974313327878,0.06635820667928988,0.1452934769105121,41
2,4,0.06714725664610399,0.06516677437271517,-0.005623832636482327,0.03455010537013173,0.09816822827747088,0.13825766665200073,41
2,5,0.09904962142346763,0.09493015339154909,-0.031176723874884037,0.04125562068331065,0.15929412678914126,0.25786051871044147,41
2,6,0.09663105871411737,0.08792259026969135,-0.014034260653525232,0.04880904724883672,0.13238942359207925,0.18477654295782683,41
2,7,0.1483460503867985,0.15571825377951215,0.050569657839822396,0.11342860257716303,0.19805043827547975,0.24794822697443786,41
2,8,0.085817219008964,0.08690594425444437,-0.009646891377250177,0.04577502057911656,0.11878343786371609,0.16913651018711928,41
2,9,0.1439045203653122,0.14033080679210624,0.06000331282652051,0.10656918026216936,0.17740390670528297,0.23533804824498686,40
2,10,0.09568265712049473,0.09545304925546,0.052991399505621054,0.07606287658459485,0.11375428589643222,0.147798814503281,40
2,11,0.12370104079767097,0.12459532996475925,0.03636356755756492,0.08925485662102853,0.16588538585817886,0.22817419789453847,40
2,12,0.20239615023261093,0.20095812818337588,0.07376392271356107,0.15006893650176686,0.2591220510133797,0.3405770880869574,40
3,1,0.04225878460083132,0.04024515768481668,-0.017240982185172823,0.0134926269614285,0.08208539193011594,0.17883025281053075,40
3,2,0.048322453707879465,0.049125299214507034,0.002508974720733543,0.02512564635220657,0.08395100793527405,0.15945400369443577,40
3,3,0.018522223653563374,0.019195931316349668,0.0061887136687585,0.012663707913610628,0.028736042996003908,0.053718674475406104,40
3,4,0.006971886594260068,0.00604991190646742,-0.010281051032544375,-0.001038463943643153,0.016575300451687258,0.03339208785426472,41
