lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.3956976295359821,0.4310117955913806,0.20296365013468637,0.3262954006483366,0.6132560384640178,0.7801968864163087,40
1,2,0.41410931986058397,0.4412748070701457,0.2891065558058976,0.35931310410045836,0.5287483359701648,0.870712345316685,41
1,3,0.09057304600481852,0.09136732115921875,0.017993233042791695,0.05559474881179599,0.16319444419220597,0.29871427440156195,41
1,4,0.3326589676473074,0.33147449061835743,0.13661849910115934,0.24554533090967107,0.40481045756532863,0.4940441925799802,41
1,5,0.30402717077933983,0.32163143242479525,0.1535863603236972,0.23573322882944553,0.4323482278962497,0.533710190390122,41
1,6,0.217581996804172,0.2212753640915674,0.11107553461991934,0.17698812859686977,0.2727112558130871,0.35003842327765067,41
1,7,0.26503955403664103,0.2684423688383681,0.13251460330966366,0.19860256952794633,0.3340314353778798,0.4105248793499726,41
1,8,0.20153717803851356,0.2116642069143092,0.07338472683066143,0.15907563721053486,0.25824048226003127,0.3315465729079489,40
1,9,0.286003706365067,0.2884173646033042,0.17038313891025456,0.23782357380484195,0.34014123361219695,0.4083608631362943,40
1,10,0.22465071926293656,0.24059203162496307,0.13090279080157832,0.19547985912456403,0.2871254318700992,0.3636067173713719,40
1,11,0.42785463871039786,0.42723742018522876,0.32063394556344765,0.3808895017311078,0.4750283572879706,0.5331735828299099,40
1,12,0.3692546132137564,0.38919920516208767,0.15711927531997597,0.2883048985949922,0.4911962982129082,0.6159212394382505,40
2,1,0.1190981665705857,0.12231726290241024,0.023935445557065928,0.07465778477064375,0.19360024830884953,0.31481748089669354,40
2,2,0.1582602042236848,0.1948732325800716,0.07352833110541117,0.12961473366897322,0.32470046909803607,0.47383942090967496,40
2,3,0.04541769506329518,0.04406287081267718,0.00993006572382685,0.02851611625802511,0.06723465625773292,0.146965837796451,41
2,4,0.07774772843801447,0.07796281811744005,0.000742134410474288,0.041203534886188914,0.1155725346481345,0.17962509963242096,41
2,5,0.12423952734351806,0.138637087644296,-0.0014710858629323074,0.06979032223105924,0.19140134398606373,0.2862389366976662,41
2,6,0.10086875604108492,0.09865562011802204,0.0014035114833730823,0.06212734362061045,0.13642835185634555,0.19225212388100357,41
