lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.5921239921115893,0.5983875901013018,0.43344259343954183,0.5194652130324208,0.6699267773314742,0.7830739601163532,40
1,2,0.2724250599832734,0.2762049474970894,0.16429478516866536,0.21459158120193547,0.38170417061376927,0.5377848157831664,41
1,3,0.1125441371136845,0.12650758271350804,0.04058879106165109,0.08687742073256866,0.19783748117030353,0.4418180135745462,41
1,4,0.3608022034474667,0.3758959609236612,0.16207519745974378,0.28402326065162065,0.4652546742223017,0.5566011291826826,41
1,5,0.3563051340440444,0.3681663270583326,0.19109564322807915,0.28402801333813704,0.4480919791073674,0.5573653799545767,41
1,6,0.27102515655361403,0.2811543879349774,0.1717690826856695,0.22799679616620055,0.3397997808570745,0.4387547962110903,41
1,7,0.4326789101732339,0.43019507658566086,0.3491625208767345,0.39618858642215715,0.46549972508337767,0.5108873142279567,41
1,8,0.19108013211953756,0.19551635620911562,0.040775320545663574,0.13275107338755054,0.26360510078250365,0.3504130782602629,40
1,9,0.3781903962902249,0.39077570504758685,0.2577159735590428,0.3305501935539422,0.445159725549764,0.5187176872759154,40
1,10,0.27129679696305775,0.2664323668465297,0.20651954597590977,0.24123710816711555,0.3048653326365909,0.34859785943746485,40
1,11,0.4392223537836827,0.44820461387163735,0.3334664532971929,0.38814016233468007,0.5099188643608085,0.5988751614883585,40
1,12,0.3676899990093001,0.3744703440692619,0.25316880978825046,0.320024522205388,0.4393402189021117,0.5337417115998102,40
2,1,0.2444659176593943,0.24464560609124625,0.12808108550666844,0.20113951220335743,0.303731929359309,0.3846268978853603,40
2,2,0.1549952912310696,0.16169092574870608,0.09129106420312838,0.12945474207905225,0.19436375965330194,0.3097351141992933,40
2,3,0.021924827628966526,0.024427809669720413,0.0010479092570237825,0.01225315196320434,0.043451681969829126,0.09409215117760725,41
2,4,0.060106276690376936,0.06416047875087211,0.0004229130198795193,0.029621527992956337,0.10250007580588852,0.18254619141456285,41
2,5,0.17873441174357974,0.1708831683285711,0.030775390359781465,0.11152628694997341,0.2303956815810755,0.3228971728970944,41
2,6,0.10862678033393247,0.1090118258793295,0.012617446249674532,0.06786539731621441,0.15973515324923115,0.24989773636436097,41
2,7,0.2955313425406304,0.3005617024934345,0.1874775261576224,0.2549767941435249,0.34706630814630735,0.4082755883603528,41
2,8,0.16722470713895565,0.172587162983034,0.03416536044005761,0.11849064236251292,0.22072143001699446,0.27900507934417274,41
2,9,0.14801944467899464,0.15093406464376946,0.04569738260117327,0.1125378346631917,0.19879551760072145,0.25698819776398196,40
2,10,0.16523984161387206,0.1643792062708681,0.10750498038243989,0.14364124770389466,0.19319296668181063,0.2380347735961422,40
2,11,0.1434665948760636,0.1479364003990099,0.07251986209294084,0.1141714649874031,0.18901008827585336,0.24942354601173544,40
2,12,0.20306752616102575,0.20596110112235572,0.11595690586621658,0.1649886195830987,0.24576134954851872,0.35956712524683787,40
3,1,0.1354922646581853,0.14354364978764989,0.07211833238361666,0.10780883769954905,0.17734073084584256,0.22722187348878287,40
3,2,0.04733801789230718,0.04588859547479507,0.02396303310051957,0.03442744669205233,0.061208768667877334,0.11582336353962792,40
3,3,0.018904362480334447,0.019531398336223804,0.005480934507308144,0.011719883596498865,0.033534531494476716,0.059863210158704674,40
3,4,-0.0037025706754345578,-0.0025375535025000673,-0.017768907426441483,-0.008138465333017653,0.0035477212457514506,0.016582753332849816,41
3,5,0.027843892350042476,0.028405365693636164,-0.017330619458857364,0.008588035395773047,0.05852571277452176,0.10979191654104388,41
3,6,0.04929938485964758,0.05316189755604639,-0.02226730978413381,0.01803562322018598,0.09409565226996797,0.14786995601200234,41
3,7,0.12684418577336332,0.13255109408278842,0.028596838988581487,0.09058088483617877,0.1704240431591516,0.2240846851073854,41
3,8,0.1183790516325639,0.12185407683331773,0.03628395079446,0.08722950076508956,0.15724611219541457,0.20250894229786198,41
3,9,0.13172366230859034,0.13909047441192396,0.050997896514956814,0.10427079520637789,0.17379185463091032,0.22462763154491555,41
3,10,0.08210003717807801,0.08572376504871171,0.016962921664842593,0.06347838605196074,0.11281191078977784,0.15551852322358858,40
3,11,0.10941795625700013,0.10863063634744352,0.06031476034301619,0.08823405231755488,0.1345092467844817,0.17975049344433075,40
3,12,0.058309414518469604,0.059727926316988644,0.006876520941201222,0.03835532848825554,0.08896180990452349,0.13355785419814573,40
4,1,0.05903995376037319,0.059520298352564616,0.018830207651083713,0.04017224399685296,0.0773877734914454,0.10663299315169215,40
4,2,0.01606904321203384,0.01769218913665871,-0.0035412517957671636,0.008475061432713732,0.031396039854227176,0.07113932418186501,40
4,3,0.005148007263707788,0.0054611781022141925,-0.0005449534294364454,0.002804327120889849,0.010225609987217166,0.023373356534866264,40
4,4,0.005107971935434108,0.005873596874586107,-0.006484476827491092,0.001366658151197131,0.010509031719460882,0.01982378624959875,40
4,5,-0.0073149028710057795,-0.007178969586370321,-0.016415065388268823,-0.010411494007589117,-0.004463256298982032,-0.0013821262270042637,41
4,6,0.01996407145537804,0.02090862305535207,-0.019855480322229755,0.004462387953091729,0.04505456744970135,0.0800928239242919,41
4,7,0.012578316243855525,0.010225816327534554,-0.06726032133185007,-0.018769082327959985,0.04341360858173848,0.10376310298785928,41
4,8,0.03536447060050041,0.03325492456747414,-0.032401357054454426,0.008955467537525769,0.056395603639058406,0.08797227591317583,41
4,9,0.11998332549620239,0.12326577654919729,0.06912533271773708,0.09811524484140033,0.14499346514542158,0.18309002959400264,41
4,10,0.07723319987418509,0.07748513156760783,0.03420740006529729,0.05911918242344752,0.09724635452276381,0.13482289087324398,41
4,11,0.062309416003887064,0.062200263551440094,0.014514854011400747,0.04015215665260671,0.07947933094509485,0.1303560073294806,40
4,12,0.04305807222763758,0.04358318220928303,0.017637102178311253,0.03061642899483713,0.05770068014515209,0.08480606295428732,40
5,1,0.03223365444910842,0.031016851361995,0.006587260750771956,0.022469214024606526,0.041754678212186175,0.05709978024440158,40
5,2,0.004957399943985807,0.0064074371966031385,-0.00933113583714361,-6.502423908888444e-05,0.013267437746942112,0.030245267808687217,40
5,3,0.0006521882573580218,0.0007277232291832969,-0.004128516592008446,-0.0008623124953246464,0.0027186931119330127,0.007524001011310699,40
5,4,0.002567109804155865,0.0027880880942735,-0.0021799217609715814,0.000509403278365933,0.004828885610822148,0.011425518168785589,40
5,5,0.00021149291985378404,0.00033528532630755503,-0.006007271030713257,-0.0021162121367219178,0.002635929393937614,0.005970231041913521,40
5,6,0.012996430064371567,0.012232855044718716,-0.008598969704149917,0.004152278862397524,0.02098979902184811,0.037168031544178665,41
5,7,0.04028166082471485,0.04256540877972442,-0.004697653622334992,0.022784924371321458,0.0677367734432266,0.09766455046721405,41
5,8,-0.0012052758928944307,0.0019209117909567697,-0.0401409766098544,-0.015586584357260735,0.018521864223668943,0.042634111574365,41
5,9,0.04124003116850827,0.041173528903717393,-0.0015647288084339457,0.024566704018703617,0.054516282523169146,0.08253005735935925,41
5,10,0.04411543838508758,0.04423269396036522,0.01700959258066632,0.03278581080509782,0.06155720588740807,0.0874999558225386,41
5,11,0.062236274375848555,0.06357259254665715,0.021657416015515737,0.04519801354012487,0.08670049308280031,0.12243910864123939,41
5,12,0.021616974105772457,0.023076640835562323,-0.003666509987441391,0.010294944984527626,0.03701747364804778,0.06306871591373203,40
6,1,0.019457634413451497,0.01945887686563391,-0.004621193556223457,0.011035289695070644,0.026626655963351675,0.04267317533187508,40
6,2,0.002144174754770134,0.002166403639523806,-0.007888459845170514,-0.0020289222275240437,0.007099179743303846,0.022066780121236734,40
6,3,-0.0006232566926840377,-0.0004988909101074634,-0.004220389103696998,-0.0016733434354375687,0.0004456064547705696,0.0024776733996124366,40
6,4,-0.000765435074588483,-0.0009776265280588836,-0.004004218012346972,-0.002140057642153359,0.00043625997958743334,0.0023646458521637843,40
6,5,-0.00010483865739674414,-0.000368934967729162,-0.0023868485710703434,-0.0012294587155312064,0.0006016017806090845,0.002351319611513786,40
6,6,0.0030856222133867073,0.002651157198365839,-0.003975012154485369,-2.2779987359139442e-05,0.005615201182797597,0.009464406243024432,40
6,7,0.013194075501130498,0.013756663365528665,-0.001960028560685278,0.00646150640686774,0.02096845804745734,0.03341535561845834,41
6,8,0.019350132552761634,0.019217081774049627,-0.005107753906432709,0.008554677669975669,0.028181410238431376,0.048594225050721584,41
6,9,0.01108436797966561,0.011116660791947175,-0.014317725296073646,-0.0007823106125954271,0.021416135902386557,0.03605471096933783,41
6,10,0.017075935234663997,0.0186015102458561,-6.001910006921947e-05,0.010495235157850613,0.02550884940691245,0.035817874269831074,41
6,11,0.03052409121774302,0.033412343399180366,0.005586054175254102,0.02040375447386189,0.04517259808336985,0.0701310708743247,41
6,12,0.022312152516551165,0.0227915631973733,0.0016070050597170042,0.012542874465965498,0.03612200154110162,0.060244291011994335,41
