lead,mes,crpss,crpss_med,p5,p25,p75,p95,n
1,1,0.37646734905533696,0.40638322402171584,0.1831655964786685,0.30017428006600405,0.5787530444438588,0.7245033954631837,40
1,2,0.41154722838558655,0.41178608965267177,0.2889513567239108,0.3545018860396342,0.5371427986990369,0.7437573527778488,41
1,3,0.08860160145646045,0.0819150980301735,0.019130314755463045,0.051681988574365206,0.1363219469137268,0.2632921455126105,41
1,4,0.3203812501603831,0.3340156648255558,0.13610544353761386,0.2547870834936796,0.4075619089712992,0.5002762526218012,41
1,5,0.3028639566117939,0.30621211277868093,0.16930483308322739,0.23814373228162328,0.3763557323193326,0.5210811424970377,41
1,6,0.21119253818743444,0.22568171732162307,0.08965938099420549,0.1715850016682351,0.2720760471384793,0.34191300828342175,41
1,7,0.2659402148919262,0.2698209384563723,0.1401625189208217,0.2157282640022355,0.3168972883542537,0.41243548006069636,41
1,8,0.1790700765351816,0.17984851579390398,0.02695403061744627,0.12544565901423424,0.23380687316688725,0.28586202311781717,40
1,9,0.26996602508002865,0.2768118056171119,0.1731693673175775,0.22748949081274195,0.31924601641529826,0.37718621851879225,40
1,10,0.2196277986478552,0.22341733712092882,0.13376992151751496,0.18647056045868818,0.2608565337903887,0.32602146321034836,40
1,11,0.43066705916296577,0.43753839664324223,0.3222427547448467,0.376696375491278,0.48715402247238443,0.5675698050931423,40
1,12,0.3633250279247414,0.37359286167433164,0.136940264657536,0.27964136542085793,0.49355080688460007,0.634686975402842,40
2,1,0.10907998392853158,0.1251534025237262,0.023630265577954522,0.07425991001584037,0.17395300353011808,0.2887705705486531,40
2,2,0.14974557354047524,0.16596895742761092,0.05879965040575796,0.10363124358428893,0.307698749656109,0.44656870039497676,40
2,3,0.04429247432551198,0.045763616999854206,0.010854468380133254,0.02731420587029998,0.07296609481832039,0.14763700493266774,41
2,4,0.07209405889606069,0.06393159114784469,-0.011842743460044089,0.034442200712430815,0.09999354620023007,0.15674580833446716,41
2,5,0.10828671709077653,0.09918110940864433,-0.022574364168381687,0.041418037882439196,0.17042421677102035,0.26629145104376734,41
2,6,0.09738517041891148,0.09826963097016533,0.00505108255332707,0.06540487446749066,0.13261727937003454,0.17837897018069437,41
2,7,0.15212534870353966,0.15169136540251893,0.03918633077486259,0.10482008810731322,0.20008715304453056,0.2649751977574065,41
2,8,0.09817525327371102,0.10220614741667866,-0.005617760618120733,0.06232009460893878,0.1431481726106489,0.19991249803903452,41
2,9,0.15790795640300903,0.15619357253410693,0.07439967004941368,0.12074139349450538,0.19002090170697386,0.25057118601141226,40
2,10,0.10425320986051312,0.10186127792201022,0.05681369435262606,0.08259713879650699,0.12656716935564669,0.16767002343282222,40
2,11,0.12937239436774273,0.13235398350379723,0.04586483777334824,0.09278770474425937,0.17266683312251677,0.23915505416028568,40
2,12,0.19450394896496614,0.2014873556717689,0.06402373765693127,0.13890538752157422,0.2505470304277578,0.3334774176647491,40
3,1,0.0434762361989266,0.04101288557919036,-0.01783022111430287,0.014252719764257765,0.08511328411135924,0.17025947390628643,40
3,2,0.05000883466762762,0.054121261511499985,0.009335192558035822,0.02854650962146818,0.08943238643548648,0.18068097192854907,40
3,3,0.020775056637919342,0.02115376656318535,0.006837904848100929,0.014080429699652841,0.03365864897997378,0.05856252036646256,40
3,4,0.008211862437564332,0.006325960249178697,-0.012757152178410579,-0.002611163383684445,0.018183466761161643,0.043441414727508974,41
3,5,0.023503190955282638,0.02119128588389707,-0.006035059790076279,0.007162809494372313,0.04308553876221344,0.08387069734044891,41
3,6,0.028002105798971777,0.02728659347523754,-0.03494187895566828,0.003367328010235038,0.05447381709974797,0.08861397875671326,41
3,7,0.04971469759223346,0.05260269745698587,-0.050597692107173804,0.011213658213840239,0.08394158362858187,0.14294920731509253,41
3,8,0.041173503778401344,0.04409307957145908,-0.03822747203016092,0.01178986505286092,0.07767840720721414,0.10787549054557752,41
3,9,0.1256153161760717,0.12237752848179173,0.06340123250503565,0.09289964195467104,0.15313959705091856,0.20218088975194795,41
3,10,0.08479971570462663,0.08916823775749488,0.024745640560307723,0.067033796100787,0.1197551226971881,0.16900583427862828,40
3,11,0.04552325471990282,0.05211576188112044,0.0033867980942470914,0.026655435599803906,0.07119773990523479,0.10319167258437822,40
3,12,0.06733918837796982,0.061985166936177394,-0.007118385297754424,0.03723287372061215,0.09868523819739888,0.1562125845149619,40
4,1,0.03518781209405242,0.035102541668493914,0.005914100199362909,0.022348391699920866,0.05221043011692031,0.08202437339428545,40
4,2,0.022228826160451742,0.02179945390923599,-0.006723701632745992,0.0067154678238938725,0.050515885851111414,0.09183897924731949,40
4,3,0.008678267920916194,0.009619633628404234,0.0024854395963865685,0.006899710640244888,0.01272542105816768,0.019725541655751154,40
4,4,0.004021664495547306,0.004414278533389715,-0.004830777167208599,0.0008474055889916288,0.00798645052832378,0.014696251753881198,40
4,5,0.003272113789239528,0.0020249235435055857,-0.010197986283444758,-0.00291125113343782,0.0076165625185096175,0.019235428554246512,41
4,6,0.013588999055694773,0.012774506058797486,-0.003588260601923831,0.005728132877084069,0.021162465487977705,0.033847167181483784,41
4,7,0.01661787717449492,0.016434880342326985,-0.027719995030981482,-0.004655359141245097,0.036534858244129054,0.0663783227137063,41
