,1,2,3,4,5,6
Brier_Q90,0.0872468228545108,0.0954031651971263,0.098503173355223,0.0954146262400487,0.0949391608134127,0.0957802930705992
33,0.1916282790834735,0.0538666540070243,-0.0025568929578458,-0.0041467189994008,-0.0022354466947696,-0.0012411057470027
Brier_Q10_Q25,0.0855597789949946,0.1130822552733431,0.1260349484198921,0.1368441738555381,0.1437472376179223,0.1480980227805825
Brier_Q25_Q75,0.1850812849652054,0.2216843798438699,0.241972667488252,0.2540093652062229,0.2627251400052125,0.2640087768125233
Brier_Q75_Q90,0.1237060103513974,0.1382983545913118,0.1451103364529029,0.1472729504225966,0.1474416100473097,0.146538635085447
Brier_Q90,0.0834764285152191,0.0954553625768611,0.0963331846105086,0.0950607633812639,0.095489341410571,0.0956756853342689
40,0.1654770909187435,0.047918477455103,0.0106575451934735,0.0018998560006366,0.0009928329119963,2.504388685531378e-05
Brier_Q10_Q25,0.1031353984147302,0.1303220065741264,0.140301968700343,0.1478704876881325,0.1456614194943857,0.1461877069756058
Brier_Q25_Q75,0.218938234544558,0.2580940448059997,0.2664832899799079,0.2686433771054928,0.2674437867430206,0.2672707231900035
Brier_Q75_Q90,0.1306418328427646,0.1417674227706196,0.1437241386529899,0.1458708696025707,0.1459953996998109,0.1466134729883974
Brier_Q90,0.0905379181836755,0.0946294130429917,0.0961027292082242,0.0946730263723109,0.0949600903021889,0.0949965201746843
41,0.1626125228932619,0.0481949846747101,0.0136600101018413,0.0027122482160681,0.000945655701577,-0.0001499810035927
Brier_Q10_Q25,0.1072007151690783,0.134688450950707,0.1446808595890485,0.1462548596626879,0.1446330372593993,0.1459857615944242
Brier_Q25_Q75,0.223056160193253,0.2547689381551294,0.2690106755553823,0.268097701510403,0.2656751944045564,0.2664982561165871
Brier_Q75_Q90,0.1251742439501937,0.1398535910425542,0.1453959095447565,0.1459107143243904,0.1457792173569644,0.1463723615235281
Brier_Q90,0.0913042739041257,0.0953892711643048,0.0957177139713542,0.0946188111270663,0.0952391188678005,0.0951300963738343
42,0.2161893479755504,0.083181270333459,0.026184894695646,0.0066185156985013,0.0022887842529147,0.0004350240493807
Brier_Q10_Q25,0.0861519557412425,0.1194928587775705,0.1361906056267764,0.143129250963991,0.1452750181030331,0.1470525374207563
Brier_Q25_Q75,0.2035757876353576,0.2475582383420437,0.2612254327581514,0.2639569548496275,0.265761200958468,0.2669229391961892
Brier_Q75_Q90,0.1228463346682289,0.1399872213883637,0.1429867838833551,0.1446851660533655,0.1464126394186236,0.1460664978734802
Brier_Q90,0.0845331041846704,0.0925544733443214,0.0953736155601616,0.0953941624125441,0.0949231875488673,0.0949965201746843
43,0.1498571935200351,0.043265788416507,0.0115898259395839,0.0039937451569331,0.0021438501182196,0.000650978341858
Brier_Q10_Q25,0.1078438583610022,0.1410850557385712,0.1455502997198091,0.1459833574827434,0.1461424836856115,0.1468475345582029
Brier_Q25_Q75,0.2203209597387098,0.2540547725948595,0.2616804812843876,0.2629210859365242,0.2635850250554641,0.2649576176047394
Brier_Q75_Q90,0.1382486804459085,0.1443005515017756,0.1452903596565513,0.1474913997055865,0.146780118357378,0.1452207920284565
Brier_Q90,0.0920402280801688,0.0951814490656813,0.0960619820420798,0.0948930386888711,0.094582745842078,0.0951503905418059
44,0.1441270516925007,0.042043129847341,0.012588359280053,0.0057599794475151,0.0019594182399057,0.0005347064913874
Brier_Q10_Q25,0.1141664554946947,0.1391951279557759,0.1475653568228761,0.1472574211606589,0.1470897758833666,0.1463040284392694
Brier_Q25_Q75,0.2314808966975591,0.2561059274709106,0.261733072129848,0.2667043202536662,0.2670908732556654,0.2678746930786852
Brier_Q75_Q90,0.1372321527195701,0.1450751736122391,0.144051281940212,0.1451702515365017,0.1444717993368117,0.145911241351876
Brier_Q90,0.0904990805897221,0.0962452468257423,0.0951367997302774,0.0944270669765299,0.0949456042658904,0.0951968844734093
