Fecha,Precip,PET,QM
4/8/2023,0,2,NaN
4/9/2023,0,2,NaN
4/10/2023,0,1.9,NaN
4/11/2023,4.933333263,2.3,NaN
4/12/2023,18.22222246,2.4,NaN
4/13/2023,4.444444543,1.7,NaN
4/14/2023,0,1.6,NaN
4/15/2023,0,1.5,NaN
4/16/2023,0,1.6,NaN
4/17/2023,0,1.7,NaN
4/18/2023,0,2.1,NaN
4/19/2023,0,2,NaN
4/20/2023,0,1.3,NaN
4/21/2023,0,1.6,NaN
4/22/2023,0,1.5,NaN
4/23/2023,0,1.3,NaN
4/24/2023,0,1.9,NaN
4/25/2023,5.466666672,1.5,NaN
4/26/2023,2.888888986,1.3,NaN
4/27/2023,0,1.3,NaN
4/28/2023,0,1.3,NaN
4/29/2023,0,1.7,NaN
4/30/2023,2.713934875,2.3,NaN
5/1/2023,0.888888941,1.4,NaN
5/2/2023,0.666666632,1.2,NaN
5/3/2023,0,0.7,NaN
5/4/2023,2.088888941,1.2,NaN
5/5/2023,30.55555555,1.2,NaN
5/6/2023,20.36666675,1.2,NaN
5/7/2023,12.68503453,1.4,NaN
5/8/2023,13.55555612,0.7,NaN
5/9/2023,0.15555555,0.9,NaN
5/10/2023,0,1.2,NaN
5/11/2023,0,0.8,NaN
5/12/2023,0,0.6,NaN
5/13/2023,0,1.3,NaN
5/14/2023,0,0.8,NaN
5/15/2023,0,1.1,NaN
5/16/2023,0,0.7,NaN
5/17/2023,0,2.2,NaN
5/18/2023,0,0.9,NaN
5/19/2023,0.044444443,0.7,NaN
5/20/2023,0,1,NaN
5/21/2023,0.277777772,1,NaN
5/22/2023,0.22222221,1,NaN
5/23/2023,0,0.9,NaN
5/24/2023,0,1.7,NaN
5/25/2023,0,1.3,NaN
5/26/2023,20.56883971,1.2,NaN
5/27/2023,10.66666656,0.7,NaN
5/28/2023,0,0.5,NaN
5/29/2023,0,0.3,NaN
5/30/2023,0,0.6,NaN
5/31/2023,0,0.6,NaN
6/1/2023,0,0.5,NaN
6/2/2023,0,0.6,NaN
6/3/2023,0,0.8,NaN
6/4/2023,8.311111196,0.7,NaN
6/5/2023,3.888888831,0.3,NaN
6/6/2023,0,0.3,NaN
6/7/2023,1.544444444,0.8,NaN
6/8/2023,1.188888897,0.8,NaN
6/9/2023,2.132094057,1.5,NaN
6/10/2023,1.35692891,0.8,NaN
6/11/2023,0,0.6,NaN
6/12/2023,0,0.3,NaN
6/13/2023,0,0.2,NaN
6/14/2023,0,0.1,NaN
6/15/2023,0.444444464,0.5,NaN
6/16/2023,0,0.6,NaN
6/17/2023,0,0.6,NaN
6/18/2023,0,0.3,NaN
6/19/2023,0,0.3,NaN
6/20/2023,0,0.5,NaN
6/21/2023,7.66666671,0.6,NaN
6/22/2023,1.466666592,0.6,NaN
6/23/2023,0,0.5,NaN
6/24/2023,4.555555627,0.7,NaN
6/25/2023,0.111111107,0.4,NaN
6/26/2023,10.68888888,0.7,NaN
6/27/2023,49.74444446,0.6,NaN
6/28/2023,21.11111055,0.5,NaN
6/29/2023,0,0.7,NaN
6/30/2023,0,0.4,NaN
7/1/2023,0,0.2,NaN
7/2/2023,0,0.5,NaN
7/3/2023,0,0.5,NaN
7/4/2023,2.777777776,0.9,NaN
7/5/2023,6.455555599,1.1,NaN
7/6/2023,25.27777781,0.4,NaN
7/7/2023,16.22222215,1,NaN
7/8/2023,0.044444443,1,NaN
7/9/2023,0,1,NaN
7/10/2023,0,0.2,NaN
7/11/2023,0,1.1,NaN
7/12/2023,33.72222234,1.1,NaN
7/13/2023,11.75555558,0.5,NaN
7/14/2023,0,0.8,NaN
7/15/2023,0,0.2,NaN
7/16/2023,0,0.4,NaN
7/17/2023,0,0.3,NaN
7/18/2023,0,0.3,NaN
7/19/2023,0,0.5,NaN
7/20/2023,0,0.9,NaN
7/21/2023,0,1.4,NaN
7/22/2023,0,2.7,NaN
7/23/2023,0.022222221,1,NaN
7/24/2023,35.11111096,0.7,NaN
7/25/2023,42.49999982,0.8,NaN
7/26/2023,17.04444432,1.4,NaN
7/27/2023,0,0.5,NaN
7/28/2023,0,0.5,NaN
7/29/2023,0,0.6,NaN
7/30/2023,0,0.6,NaN
7/31/2023,0,1.3,NaN
8/1/2023,0,0.9,NaN
8/2/2023,0,1.5,NaN
8/3/2023,0.044444443,2.3,NaN
8/4/2023,0,0.9,NaN
8/5/2023,0,0.8,NaN
8/6/2023,8.533333223,1.1,NaN
8/7/2023,3.00000001,1.1,NaN
8/8/2023,0,0.8,NaN
8/9/2023,0,1.3,NaN
8/10/2023,0,1.1,NaN
8/11/2023,0,2,NaN
8/12/2023,0,1.9,NaN
8/13/2023,0,0.8,NaN
8/14/2023,0,1.3,NaN
8/15/2023,0,1.5,NaN
8/16/2023,0,1.6,NaN
8/17/2023,29.44444443,1,NaN
8/18/2023,17.40000003,1,NaN
8/19/2023,1.934173884,1.8,NaN
8/20/2023,0,1.3,NaN
8/21/2023,0,1.3,NaN
8/22/2023,0,1.1,NaN
8/23/2023,0,1.2,NaN
8/24/2023,0,1.5,NaN
8/25/2023,0,1.4,NaN
8/26/2023,0,1.2,NaN
8/27/2023,0,1.1,NaN
8/28/2023,0,1.1,NaN
8/29/2023,0,1,NaN
8/30/2023,0,1.3,NaN
8/31/2023,0,1.8,NaN
9/1/2023,2.289674902,1.6,NaN
9/2/2023,5.612185255,1.3,NaN
9/3/2023,10.99129904,1.1,NaN
9/4/2023,11.59329561,1.4,NaN
9/5/2023,4.098003826,1.6,NaN
9/6/2023,26.07855027,2.3,NaN
9/7/2023,85.69510805,3.2,NaN
9/8/2023,27.24723064,2.4,NaN
9/9/2023,0,2.7,NaN
9/10/2023,0,2.5,NaN
9/11/2023,50.90493872,1.4,NaN
9/12/2023,33.46959793,1.8,NaN
9/13/2023,20.05555573,1.4,NaN
9/14/2023,4.888888906,1.9,NaN
9/15/2023,0,3.2,NaN
9/16/2023,0,3.4,NaN
9/17/2023,28.62222192,2,NaN
9/18/2023,33.13333316,1.5,NaN
9/19/2023,14.58888891,1.7,NaN
9/20/2023,34.15555612,1.4,NaN
9/21/2023,22.72222199,2,NaN
9/22/2023,8.428654809,2,NaN
9/23/2023,5.466666747,1.7,NaN
9/24/2023,1.222222164,2.1,NaN
9/25/2023,0.666666642,2.4,NaN
9/26/2023,5.311111157,2,NaN
9/27/2023,0.888888845,2.3,NaN
9/28/2023,0,2.3,NaN
9/29/2023,0,2.3,NaN
9/30/2023,0,2.5,NaN
10/1/2023,0,2.4,NaN
10/2/2023,0,2.3,NaN
10/3/2023,2.400000043,2.9,NaN
10/4/2023,1.444444454,2.7,NaN
10/5/2023,0,2.8,NaN
10/6/2023,0,3.5,NaN
10/7/2023,0,3.2,NaN
10/8/2023,0,3,NaN
10/9/2023,0,3.1,NaN
10/10/2023,0,3.6,NaN
10/11/2023,2.077777736,2.5,NaN
10/12/2023,0.555555525,2.5,NaN
10/13/2023,0,2.6,NaN
10/14/2023,0,4.1,NaN
10/15/2023,0,3.9,NaN
10/16/2023,0,2.6,NaN
10/17/2023,0,3.2,NaN
10/18/2023,0,3,11.752
10/19/2023,0,3.9,11.539
10/20/2023,0,4.3,10.944
10/21/2023,0,4.4,10.393
10/22/2023,10.0555554,2.1,10.114
10/23/2023,14.66666694,2.5,10.159
10/24/2023,4.666667005,3.2,10.997
10/25/2023,0,3.4,11.141
10/26/2023,0,3.3,10.57
10/27/2023,2.111111175,3.6,10.6
10/28/2023,0.555555609,3.4,11.337
10/29/2023,0.999999986,4,12.01
10/30/2023,0.677777777,2.6,11.25
10/31/2023,2.911111106,2,10.491
11/1/2023,9.722222174,2.1,10.101
11/2/2023,23.82222227,2.4,11.542
11/3/2023,8.777777536,3.1,41.275
11/4/2023,0.333333366,3.8,44.35
11/5/2023,0,3.6,35.131
11/6/2023,0,4.1,25.057
11/7/2023,2.311111065,4.7,20.02
11/8/2023,11.86666677,2.4,17.163
11/9/2023,2.222222263,4,20.267
11/10/2023,36.54444448,3.7,23.998
11/11/2023,41.48754094,3.9,74.495
11/12/2023,29.13333364,2.6,265.03
11/13/2023,13.70000047,2,361.156
11/14/2023,9.166666652,2.6,437.276
11/15/2023,7.622222081,2.6,500.189
11/16/2023,5.444444353,3.9,467.252
11/17/2023,0,3.3,364.476
11/18/2023,0,5,224.716
11/19/2023,0,4.6,143.637
11/20/2023,0,4.8,94.891
11/21/2023,29.72222224,4.6,61.913
11/22/2023,17.44444441,3.5,59.699
11/23/2023,0.111111122,4.2,75.17
11/24/2023,0,4,98.519
11/25/2023,0,4,142.314
11/26/2023,0,4.8,141.776
11/27/2023,0,5.3,94.216
11/28/2023,0,5.2,54.751
11/29/2023,0,3.6,35.019
11/30/2023,0,4.8,25.444
12/1/2023,32.722222,4.2,20.857
12/2/2023,19.15555539,3.1,56.311
12/3/2023,0.977777768,3.5,97.077
12/4/2023,0,5.1,103.403
12/5/2023,0,4.6,75.972
12/6/2023,19.57777792,2.4,54.765
12/7/2023,6.799999969,4.7,60.601
12/8/2023,0,4.5,74.881
12/9/2023,0,5.1,78.548
12/10/2023,0.444444409,4.1,74.005
12/11/2023,0,5.6,58.521
12/12/2023,0,5.8,41.713
12/13/2023,8.111111215,2.9,30.26
12/14/2023,12.30000033,3.4,23.518
12/15/2023,24.86666708,2.6,21.622
12/16/2023,6.999999896,4.3,27.138
12/17/2023,0,4.9,40.212
12/18/2023,15.92222221,2.7,55.009
12/19/2023,11.02222205,3.3,78.57
12/20/2023,0,2.8,111.832
12/21/2023,0,4.1,111.406
12/22/2023,0,4.3,102.479
12/23/2023,0,5,82.983
12/24/2023,0,3.5,62.581
12/25/2023,0.666666649,4.6,42.697
12/26/2023,0,4.4,28.245
12/27/2023,0,5.2,21.483
12/28/2023,0,5,17.906
12/29/2023,0,5,15.61
12/30/2023,0,4.5,13.993
12/31/2023,0,4.5,12.805
1/1/2024,0,4.5,11.85
1/2/2024,1.222222176,3.7,11.135
1/3/2024,0.888888856,5.1,10.567
1/4/2024,0,5.8,10.028
1/5/2024,0,5.4,9.663
1/6/2024,0,4.6,9.427
1/7/2024,0,3.7,8.855
1/8/2024,0,4.2,8.466
1/9/2024,1.111111023,4.8,8.028
1/10/2024,1.355555545,3.1,8.073
1/11/2024,0,4.8,8.305
1/12/2024,0,4.6,7.504
1/13/2024,0,5.2,7.016
1/14/2024,0,4.8,6.899
1/15/2024,0,5.5,6.78
1/16/2024,20.72222228,2.4,6.68
1/17/2024,11.33333356,5.2,7.18
1/18/2024,0.333333307,3.2,7.832
1/19/2024,0.333333315,3.7,8.88
1/20/2024,0,5,9.423
1/21/2024,0,4.9,9.176
1/22/2024,0,5.2,8.453
1/23/2024,0,4.9,7.467
1/24/2024,0,4.6,6.741
1/25/2024,0,4.8,6.203
1/26/2024,0,5.5,5.478
1/27/2024,0,5,4.825
1/28/2024,0,3.3,4.536
1/29/2024,0,3.8,4.317
1/30/2024,0,4.2,4.217
1/31/2024,0,5,3.996
2/1/2024,0,5.7,3.681
2/2/2024,0,5.5,3.53
2/3/2024,0,4.8,3.412
2/4/2024,0,4.8,3.361
2/5/2024,0,4.3,3.369
2/6/2024,0,5,3.212
2/7/2024,0,4.9,3.019
2/8/2024,0,5.4,2.963
2/9/2024,0,5.6,2.92
2/10/2024,4.678637098,3.8,2.878
2/11/2024,6.188888572,5.2,3.558
2/12/2024,5.925026166,4.6,3.569
2/13/2024,2.111111157,4,3.151
2/14/2024,0,3.8,2.794
2/15/2024,0,4.4,3.911
2/16/2024,0.444444409,3.4,4.947
2/17/2024,0.54968213,4.2,4.741
2/18/2024,0,4.6,4.348
2/19/2024,0,3.5,3.853
2/20/2024,0,4.3,3.368
2/21/2024,0,4,3.15
2/22/2024,0,4.3,2.951
2/23/2024,3.277777798,3.6,3.138
2/24/2024,1.999999891,3.6,3.704
2/25/2024,1.166666642,3.1,3.703
2/26/2024,55.33333405,2.4,4.976
2/27/2024,22.00000037,2.8,8.934
2/28/2024,0,4,7.607
2/29/2024,0,3.8,9.911
3/1/2024,0,3.8,21.035
3/2/2024,3.155555502,3.4,21.754
3/3/2024,1.111111138,3.3,17.217
3/4/2024,0,3.5,12.387
3/5/2024,0,3.5,9.273
3/6/2024,0,3,7.494
3/7/2024,0,3.4,6.426
3/8/2024,3.444444517,3.7,4.992
3/9/2024,0,4,3.956
3/10/2024,0,3.6,3.388
3/11/2024,0.722222191,2.9,2.879
3/12/2024,0.66666663,3.1,2.659
3/13/2024,0,2.4,2.466
3/14/2024,13.40000006,2.3,2.307
3/15/2024,8.555555518,2.1,2.656
3/16/2024,0,2,3.257
3/17/2024,0,3.3,3.376
3/18/2024,7.377777555,2.4,3.311
3/19/2024,40.95555588,2.7,5.721
3/20/2024,72.32222185,1.7,8.993
3/21/2024,27.22222135,2.6,154.857
3/22/2024,0,2.5,425.01
3/23/2024,0,3.5,364.344
3/24/2024,0,2.9,370.63
3/25/2024,0,2.5,319.91
3/26/2024,0,2.6,174.363
3/27/2024,0,2.3,77.68
3/28/2024,0,2.3,35.25
3/29/2024,1.011111152,2.2,21.704
3/30/2024,0,2.5,16.049
3/31/2024,6.164540886,1.9,13.079
4/1/2024,13.792563,1.3,11.751
4/2/2024,6.777777436,2.1,12.803
4/3/2024,25.87313355,1.4,15.979
4/4/2024,13.60051635,1.8,42.622
4/5/2024,0,1.9,72.016
4/6/2024,0,1.9,84.963
4/7/2024,0,2.2,93.217
4/8/2024,0,2,90.755
4/9/2024,0,1.8,70.476
4/10/2024,0,1.8,44.712
4/11/2024,0,2,28.453
4/12/2024,5.511986574,2.5,19.894
4/13/2024,7.756459436,1.5,16.364
4/14/2024,2.999999856,1.6,15.85
4/15/2024,4.602560447,1.5,19.566
4/16/2024,4.273421899,2.5,19.359
4/17/2024,0.22222221,2.5,18.506
4/18/2024,0,1.8,18.406
4/19/2024,0,1.8,16.86
4/20/2024,0,1.6,15.076
4/21/2024,0.111111107,2,13.387
4/22/2024,1.777777646,1.4,11.9
4/23/2024,1.734594046,1.9,11.189
4/24/2024,0,1.2,11.922
4/25/2024,0,1.4,12.164
4/26/2024,26.27777803,1.4,10.129
4/27/2024,18.0111116,1.3,14.413
4/28/2024,0,1,28.1
4/29/2024,12.47777785,1.2,50.97
4/30/2024,32.93333338,1.6,NaN
5/1/2024,33.64444462,1.1,300.6
5/2/2024,16.77777772,1.2,466.81
5/3/2024,0,1.1,531.566
5/4/2024,0.222222234,1.3,535.009
5/5/2024,2.166666646,1.6,486.162
5/6/2024,59.68888901,1.4,407.325
5/7/2024,74.05555441,1,855.362
5/8/2024,51.0555552,1.8,1398.743
5/9/2024,5.169293303,1.4,1377.044
5/10/2024,0.800000036,1,1362.409
5/11/2024,2.777777731,1.4,1199.161
5/12/2024,9.166666648,1.3,811.214
5/13/2024,8.444444743,1.1,427.665
5/14/2024,0,0.9,260.702
5/15/2024,0,0.6,185.56
5/16/2024,0,0.9,155.701
5/17/2024,0,0.7,126.666
5/18/2024,0,0.9,95.495
5/19/2024,3.211111177,0.7,72.919
5/20/2024,2.444444483,0.5,58.925
5/21/2024,19.97777785,0.7,52.236
5/22/2024,43.63895691,0.8,60.876
5/23/2024,28.44444522,1,152.395
5/24/2024,7.400000011,1,384.375
5/25/2024,3.022222325,0.7,563.39
5/26/2024,0.666666652,0.5,603.315
5/27/2024,39.57777763,0.8,397.262
5/28/2024,12.17244528,0.7,NaN
5/29/2024,0,0.7,NaN
5/30/2024,0,0.3,370.528
5/31/2024,0,0.9,379.716
6/1/2024,0,0.9,NaN
6/2/2024,1.911111084,0.6,146.935
6/3/2024,0.44444442,0.4,108.602
6/4/2024,0,0.6,77.113
6/5/2024,11.17777773,0.7,71.322
6/6/2024,5.333333473,0.7,104.488
6/7/2024,0,0.7,99.766
6/8/2024,0,0.8,96.332
6/9/2024,0,1.5,92.984
6/10/2024,0,0.2,77.773
6/11/2024,0,0.9,60.186
6/12/2024,0,1.1,48.919
6/13/2024,0,2.5,41.706
6/14/2024,15.66666647,1.8,37.348
6/15/2024,7.66666644,0.5,65.673
6/16/2024,6.422222212,0.7,91.262
6/17/2024,4.349575477,0.7,117.175
6/18/2024,0.888888883,0.8,121.853
6/19/2024,0,0.5,117.51
6/20/2024,1.888888842,0.3,106.834
6/21/2024,10.43107486,0.6,85.013
6/22/2024,24.27854857,0.9,66.66
6/23/2024,6.666666334,1,138.035
6/24/2024,0,0.5,313.702
6/25/2024,3.596828548,1,317.459
6/26/2024,0.385769662,0.8,263.862
6/27/2024,0,1.4,202.075
6/28/2024,0,1.2,136.628
6/29/2024,0,0.8,86.729
6/30/2024,0,0.6,58.886
7/1/2024,0,0.7,45.726
7/2/2024,0,0.3,38.465
7/3/2024,0,0.5,33.412
7/4/2024,0,0.1,29.361
7/5/2024,0,0.6,26.319
7/6/2024,0,0.5,23.198
7/7/2024,0,1.2,21.542
7/8/2024,0,0.6,19.771
7/9/2024,0.488888891,1,18.085
7/10/2024,0.333333351,0.4,16.802
7/11/2024,0,0.3,15.939
7/12/2024,0,0.5,15.616
7/13/2024,0,0.5,14.831
7/14/2024,0,0.2,13.699
7/15/2024,0,0.5,13.236
7/16/2024,0,0.5,12.715
7/17/2024,0,0.7,12.235
7/18/2024,0,0.7,11.873
7/19/2024,0.222222205,0.8,11.576
7/20/2024,0.333333307,0.9,11.345
7/21/2024,0,0.8,11.056
7/22/2024,0,0.8,10.768
7/23/2024,0,0.8,10.54
7/24/2024,3.922222235,1.3,10.28
7/25/2024,2.444444417,1,10.068
7/26/2024,0,0.6,9.921
7/27/2024,0,0.7,10.375
7/28/2024,0,0.7,10.14
7/29/2024,0,0.5,9.916
7/30/2024,0,0.5,9.621
7/31/2024,0,0.8,9.218
8/1/2024,0,1.5,8.719
8/2/2024,0,2.3,8.644
8/3/2024,1.933333327,2.2,8.462
8/4/2024,6.77273133,1.2,8.234
8/5/2024,9.627746953,1,8.211
8/6/2024,38.35946995,1,11.004
8/7/2024,5.781980155,1.3,48.846
8/8/2024,0.222222214,1.2,123.456
8/9/2024,0.899999961,1.5,217.369
8/10/2024,0,1.5,283.252
8/11/2024,0,3.2,190.641
8/12/2024,0,1.2,88.188
8/13/2024,0,0.9,48.619
8/14/2024,0,0.9,NaN
8/15/2024,0,0.9,23.788
8/16/2024,0,1.1,20.066
8/17/2024,0,1.7,17.561
8/18/2024,0.111111117,1.1,15.936
8/19/2024,6.608036763,1.2,14.897
8/20/2024,22.86211224,2.2,14.483
8/21/2024,28.41143036,1.2,39.133
8/22/2024,12.69156484,1.4,127.949
8/23/2024,1.444444426,1.8,235.019
8/24/2024,0,1.8,328.838
8/25/2024,0,1.7,333.005
8/26/2024,0,1.1,234.473
8/27/2024,0,1.1,127.237
8/28/2024,0,1.4,69.216
8/29/2024,0,1.4,43.515
8/30/2024,6.512140425,1.4,32.664
8/31/2024,5.686988848,1.4,28.714
9/1/2024,0.466666642,1.9,32.874
9/2/2024,0,1.4,32.282
9/3/2024,0,1.6,28.893
9/4/2024,0,1.1,24.926
9/5/2024,0,1.9,22.062
9/6/2024,0,1.6,20.111
9/7/2024,0,1.8,18.279
9/8/2024,9.214348147,1.1,17.021
9/9/2024,2.623008194,1.4,29.162
9/10/2024,5.888888895,2.9,44.134
9/11/2024,1.456434733,2.17,36.248
9/12/2024,1.844444404,2.29,29.398
9/13/2024,1.707619332,2.04,31.723
9/14/2024,0.888888845,1.98,40.992
9/15/2024,0,2.23,36.492
9/16/2024,0,2.1,28.045
9/17/2024,0,3.1,22.648
9/18/2024,0,2.7,19.583
9/19/2024,24.16793162,2.5,19.446
9/20/2024,15.66666651,2.6,103.492
9/21/2024,0,2.7,144.115
9/22/2024,1.666666534,2.7,117.75
9/23/2024,56.48842072,1.9,174.972
9/24/2024,55.10472809,1.6,383.043
9/25/2024,16.73910998,1.5,694.529
9/26/2024,2.649786557,1.7,881.051
9/27/2024,0.333333315,2.4,1104.623
9/28/2024,0,2.6,845.197
9/29/2024,0,3.1,404.225
9/30/2024,25.13176895,3.4,194.414
10/1/2024,13.19102949,2.1,161.226
10/2/2024,0.222222244,3.1,207.196
10/3/2024,0,2.1,207.906
10/4/2024,0,2.7,212.719
10/5/2024,0,2.9,177.218
10/6/2024,0,3.2,112.692
10/7/2024,7.164739611,2,70.927
10/8/2024,3.666666679,2.3,50.685
10/9/2024,0,2.5,43.663
10/10/2024,1.976955737,2.7,39.294
10/11/2024,2.911111391,3.1,33.994
10/12/2024,0,2.6,31.635
10/13/2024,0,3.5,37.348
10/14/2024,18.63836609,2.6,41.204
10/15/2024,10.88888908,3.7,52.09
10/16/2024,0,3.2,58.018
10/17/2024,0.877777781,2.1,65.862
10/18/2024,0,3.1,80.705
10/19/2024,0,3.1,74.549
10/20/2024,0,4.3,50.715
10/21/2024,0,4.4,34.837
10/22/2024,2.444444353,4.6,26.913
10/23/2024,9.512416124,2.5,23.455
10/24/2024,17.86047807,3.3,23.113
10/25/2024,16.56297513,3,25.35
10/26/2024,1.77777769,3.9,35.675
10/27/2024,0,3.5,62.766
10/28/2024,0,3.8,80.054
10/29/2024,0,3.3,56.913
10/30/2024,0,4.4,34.665
10/31/2024,0,3.9,25.167
11/1/2024,4.149370475,3.2,20.583
11/2/2024,3.388430777,3.1,17.515
11/3/2024,4.111111395,3,23.16
11/4/2024,1.836683564,4.5,34.066
11/5/2024,0.555555525,4.2,25.796
11/6/2024,0.929809287,4.3,18.582
11/7/2024,0.681285698,3.3,16.71
11/8/2024,0,4.2,15.867
11/9/2024,0,3.7,14.878
11/10/2024,0,4.7,13.509
11/11/2024,5.851545993,2.5,12.299
11/12/2024,1.777777823,3.8,11.454
11/13/2024,0,4.4,11.024
11/14/2024,0,4.2,10.894
11/15/2024,0,5,10.318
11/16/2024,0,4.6,9.681
11/17/2024,0.37719041,3.4,9.195
11/18/2024,0,3,8.792
11/19/2024,0,4.4,8.65
11/20/2024,0,4.8,8.507
11/21/2024,0,3.7,8.135
11/22/2024,0,4.2,7.836
11/23/2024,0,6.9,7.491
11/24/2024,0,5.6,7.377
11/25/2024,0,3.2,7.121
11/26/2024,6.257544711,3.4,6.976
11/27/2024,26.94444437,3,7.245
11/28/2024,13.44444398,4.2,20.767
11/29/2024,0,4.4,46.2
11/30/2024,0,4.6,41.077
12/1/2024,15.85555547,3,20.771
12/2/2024,9.666666652,5.2,26.084
12/3/2024,0,4.3,52.9
12/4/2024,0,4.8,36.114
12/5/2024,1.084652091,5.7,19.578
12/6/2024,38.9034026,3.4,35.206
12/7/2024,15.11111109,4.4,136.691
12/8/2024,0,3.8,244.733
12/9/2024,0,4.3,173.343
12/10/2024,0,4.4,108.266
12/11/2024,0,5.1,49.15
12/12/2024,0,5.5,27.119
12/13/2024,13.0984539,3.2,19.788
12/14/2024,4.772013417,5,19.943
12/15/2024,5.252011487,3,23.543
12/16/2024,2.300945631,4.7,30.415
12/17/2024,0,4.7,25.181
12/18/2024,0,5.29,20.062
12/19/2024,13.29631083,2.7,15.583
12/20/2024,7.444444618,5.4,17.373
12/21/2024,0.53333334,3.3,20.971
12/22/2024,0.22222221,4.4,22.193
12/23/2024,0,4.4,19.691
12/24/2024,0,4.2,16.421
12/25/2024,0,5,13.846
12/26/2024,0,5.1,12.417
12/27/2024,0,4.6,11.319
12/28/2024,0.055555557,3.1,10.476
12/29/2024,0,4.5,9.986
12/30/2024,0,4.7,9.465
12/31/2024,0,4.2,9.081
1/1/2025,0,4.9,8.71
1/2/2025,0.512499979,6.2,8.547
1/3/2025,0,5.3,8.206
1/4/2025,0,5,8.006
1/5/2025,0,4.6,7.654
1/6/2025,0,4.5,7.557
1/7/2025,0,5,7.354
1/8/2025,0,6.3,7.228
1/9/2025,0,5.1,7.032
1/10/2025,0,5.3,6.606
1/11/2025,0,5.5,6.56
1/12/2025,0,5.2,6.427
1/13/2025,0,5.7,6.447
1/14/2025,0,6,6.392
1/15/2025,0,6.4,6.283
1/16/2025,0,6.4,6.226
1/17/2025,0,6.3,6.003
1/18/2025,0,5.5,5.806
1/19/2025,24.00000002,4.9,5.862
1/20/2025,28.04999962,3.9,10.927
1/21/2025,18.62499935,4.8,38.487
1/22/2025,0,5.1,24.48
1/23/2025,0,6.4,18.148
1/24/2025,11.58333375,5.2,17.304
1/25/2025,0.888888975,5.7,14.095
1/26/2025,0,5.7,13.92
1/27/2025,0,5.7,13.726
1/28/2025,0,5.5,12.576
1/29/2025,3.099999991,5.8,10.949
1/30/2025,0,6.1,10.205
1/31/2025,0,5,8.814
