Fecha,Caudal Observado,Simulado opcion 1,Simulado opcion 2,Simulado opcion 3
1998-09-17,19.008,49.46304602259881,5.074670711408255,30.52759047579406
1998-09-18,17.427,46.41763678761367,4.842041713555898,27.830859737705392
1998-09-19,17.044,43.62017960720853,4.570125961640848,25.45845931546268
1998-09-20,16.667,41.02744095162224,4.259532934828194,23.378268730111053
1998-09-21,15.208,38.58553950633693,3.9004800446014083,21.560732348055158
1998-09-22,15.208,36.31264670864441,3.522229916791826,19.95843163597852
1998-09-23,13.996,34.10696847416083,3.0564095482527294,18.482583487998156
1998-09-24,13.495,32.31474241603546,2.701416996393626,17.143398268875405
1998-09-25,12.685,30.71562977960704,2.377652337113642,15.944025470436296
1998-09-26,11.905,29.4758448759492,2.1860863777344814,14.902121490666348
1998-09-27,10.862,29.623566412847282,2.606435115512401,14.004817111401811
1998-09-28,13.331,29.50779236993927,2.8603499418599805,13.199330026654303
1998-09-29,15.386,28.956641641225715,2.8548516324202313,12.44000739479091
1998-09-30,14.165,27.958395700809504,2.606397696284347,11.738654503806789
1998-10-01,12.526,26.48561419821305,2.097890788576607,11.069043008356845
1998-10-02,11.154,24.786223741079766,1.4698607305690417,10.465168171119762
1998-10-03,10.432,23.961526815622133,1.2357846061963638,9.927006675069592
1998-10-04,9.739,23.543306512479933,1.1796122608645183,9.444650336576368
1998-10-05,9.075,23.423932133050545,1.238849971377211,8.984850508946643
1998-10-06,8.439,23.23082075474081,1.2613235978881183,8.577447448423264
1998-10-07,8.192,22.8982145419749,1.1950142105667618,8.174234569851661
1998-10-08,7.83,22.428507714770088,1.0460778424478359,7.77896920758659
1998-10-09,7.248,21.84284836930069,0.8213935523489393,7.381061231607672
1998-10-10,7.023,21.345069082729616,0.6229004210668031,6.9914027483615
1998-10-11,6.694,20.975786556946744,0.46815097862455096,6.604049408477221
1998-10-12,6.802,20.729952050685483,0.39532855452066695,6.293933795036404
1998-10-13,6.269,20.566467758884478,0.3749887927205503,6.0380904271674725
1998-10-14,6.207,20.41319808199405,0.3531486695200787,5.793593824361865
1998-10-15,5.707,20.25183639518344,0.3143799057736216,5.542779819113775
1998-10-16,5.02,20.07331885084466,0.25154795578779765,5.279138174706913
1998-10-17,4.029,19.88602606837045,0.1734683601756204,5.011429879304127
1998-10-18,3.518,19.715058683076744,0.10542694950597596,4.763376547902082
1998-10-19,3.209,19.568894647188788,0.06465498973103559,4.5434282078061665
1998-10-20,2.923,19.4014860305738,0.0387962016399736,4.311434852467747
1998-10-21,3.209,19.234683188102007,0.020055396026768042,4.085017709169778
1998-10-22,2.658,19.09735217282396,0.018663628523007236,3.8491173339619524
1998-10-23,2.533,19.487045529616825,0.19336599963371606,3.5913740478095937
1998-10-24,2.414,20.24857570993276,0.5402435429493844,3.4359323376290685
1998-10-25,2.299,20.63537467370517,0.7277897217545315,3.3283446756159156
1998-10-26,2.189,20.651914126885327,0.7573154289195917,3.2779169382958635
1998-10-27,2.299,20.29899693830225,0.6428276262544365,3.284116631599336
1998-10-28,2.414,19.57805397824335,0.39569241025690954,3.230290073122095
1998-10-29,5.02,19.372682353965274,0.3128178349003403,3.0825083253187677
1998-10-30,5.241,19.346564927220168,0.3257568358377706,2.936098951311891
1998-10-31,2.788,19.250832526471108,0.3089905024297056,2.7901302716669187
1998-11-01,2.533,19.064010063412816,0.2617841285919345,2.666631649226632
1998-11-02,1.982,18.733445047780812,0.17068675640622305,2.573209942675993
1998-11-03,1.791,18.28716437343658,0.04845432234785707,2.469833232550858
1998-11-04,1.535,18.101543406616834,0.018823442775634244,2.3636409758251524
1998-11-05,1.381,17.938079079532066,0.0,2.2521088916723726
1998-11-06,1.456,17.914031096438872,0.016936594728845615,2.179573296575113
1998-11-07,1.535,18.418593940821218,0.23062587135337215,2.1504457872918037
1998-11-08,1.535,18.94440532994751,0.44626085044386815,2.181522874139099
1998-11-09,1.791,19.210716758994874,0.5450904670781146,2.2228597512812036
1998-11-10,1.702,19.155958745730402,0.5252610434989105,2.224416530759045
1998-11-11,1.617,18.729167008594278,0.3883360400538215,2.1379880875954838
1998-11-12,1.702,18.030693741634636,0.16974603993502257,1.9698877072548469
1998-11-13,1.176,17.62682176949872,0.05574537554206656,1.768367460991341
1998-11-14,1.053,17.36477479046964,0.011476037535346052,1.5943945979555216
1998-11-15,1.113,17.229790289902702,0.0015817173227702349,1.4858571155368605
1998-11-16,1.176,17.408000171853086,0.07528974637103827,1.5096372314476592
1998-11-17,1.241,18.9627989121891,0.7539476778809249,1.6140315297432937
1998-11-18,1.176,20.02207660816304,1.2080519544239,1.7482051250660608
1998-11-19,1.456,20.412093171502764,1.3743806760298432,1.8071276343132874
1998-11-20,1.535,20.06514461434067,1.2476280075744401,1.775474461699227
1998-11-21,1.31,18.993681642620164,0.8380280843668975,1.6401912317034668
1998-11-22,1.176,17.546619421013943,0.27274591626220684,1.462584976771544
1998-11-23,0.996,16.944485678986418,0.0996756072331988,1.2741367439803422
1998-11-24,0.89,16.640627134611016,0.04523533775861269,1.1323408955569099
1998-11-25,0.793,17.645773046558674,0.5171135300508626,1.1295289742215966
1998-11-26,0.841,18.42133393893519,0.8073981893903849,1.1562112025271603
1998-11-27,0.706,18.72365257109062,0.9092311240055972,1.1744961403369778
1998-11-28,0.665,18.51626265535761,0.8186946443716623,1.161042274310562
1998-11-29,0.626,17.825541584206167,0.5411265903025526,1.1306877955707806
1998-11-30,0.59,16.772312540754957,0.15627230081699786,1.0377349136446856
1998-12-01,0.46,16.349962339769693,0.060708365514383335,0.9793144657810975
1998-12-02,0.253,16.080316229073034,0.0,0.9141092683256208
1998-12-03,0.205,15.938023627270837,0.0,0.8372830028587185
1998-12-04,0.177,15.912436785199153,0.0,0.8464316068258119
1998-12-05,0.177,15.90700465555981,0.007061452284744592,0.8584256643771775
1998-12-06,0.405,16.198436552276263,0.09306338511940353,0.9575723226312612
1998-12-07,0.379,16.371550127782047,0.1453050525221336,1.0271847833943692
1998-12-08,0.355,16.375836535956324,0.1636316231129329,1.0239274940492546
1998-12-09,0.355,16.170398927395137,0.1473380419515597,0.9140436313772987
1998-12-10,0.355,15.925383056882069,0.09738494420504312,0.8430266601378884
1998-12-11,0.379,15.66903453902018,0.043122708471537735,0.7710420266275508
1998-12-12,0.379,16.136314506085615,0.20859638157403287,0.8409685229248879
1998-12-13,0.46,16.59502862746855,0.3478360838741643,0.9766420916815688
1998-12-14,0.706,17.889956360149146,0.8642006805872562,1.1600884933182631
1998-12-15,0.793,18.41960545985435,1.1196110117058364,1.1901962807484443
1998-12-16,0.996,18.448995538441576,1.2201408216250786,1.0986567132567746
1998-12-17,1.535,20.55374502693278,2.2625670564683267,1.0582565547167013
1998-12-18,6.694,21.58201704307369,2.7551333469265242,1.0883550812667822
1998-12-19,6.586,21.274221087671425,2.6381183792586875,1.0851662689272676
1998-12-20,4.029,20.537378826807295,2.3070899462149197,1.0989318819238338
1998-12-21,2.658,18.740945984510624,1.5087322801789778,1.0623487918795942
1998-12-22,1.885,16.687688337320715,0.5849170781312028,1.0351800431479514
1998-12-23,1.241,16.24897434998333,0.37947992434611444,1.0538458628693548
1998-12-24,2.923,15.928700708883888,0.23724983363202212,1.0720014394060768
1998-12-25,5.02,15.765487298019089,0.21014865339962507,1.0136831032181242
1998-12-26,0.749,15.3903472200731,0.13890041305704207,0.8577385146729968
1998-12-27,0.706,15.063431890325193,0.1176313855691394,0.6314766339648444
1998-12-28,0.626,17.289198687145163,1.1104054790826694,0.4870274617962312
1998-12-29,2.533,20.669903835424364,2.5598694501255084,0.5161410360165456
1998-12-30,5.02,22.479109051478584,3.30262568723808,0.6314660978194075
1998-12-31,5.02,22.54905743302385,3.313746168923692,0.7343385568637878
1999-01-01,3.209,20.857298925993703,2.5964673365005053,0.8012768899548747
1999-01-02,1.535,17.782867441810843,1.3182940802496763,0.8066001664610432
1999-01-03,1.381,15.684119049864755,0.4308495007412549,0.7806708506800015
1999-01-04,1.982,15.730513673238645,0.4033779389898487,0.7830487693564728
1999-01-05,2.083,16.956261075556245,0.8590046780670546,0.8312482161872288
1999-01-06,1.791,17.725398185676273,1.1678127820229038,0.8554038022665529
1999-01-07,1.535,17.775704943729682,1.2138414338089414,0.8573604370990446
1999-01-08,1.617,17.082592860777336,0.9962350470286585,0.8165745867030323
1999-01-09,1.535,15.807153701096757,0.5590980740657957,0.7622259722302478
1999-01-10,1.456,14.770118401036134,0.16914938429856893,0.7385396347490282
1999-01-11,1.176,14.512355435441,0.05407347190416901,0.8077394369049755
1999-01-12,1.176,14.404365567861692,0.0,0.8693316366266333
1999-01-13,1.113,14.40195751069524,0.0,0.912061450634916
1999-01-14,0.89,14.397881856756047,0.0,0.9528820574223575
1999-01-15,0.942,14.359409001852452,0.0,0.9685301658285503
1999-01-16,0.89,14.323794708930382,0.0,0.9790183708447299
1999-01-17,0.665,14.261758995569263,0.0,0.9673414613833244
1999-01-18,0.665,14.136824662222217,0.0,0.8879932753829547
1999-01-19,0.59,14.219969826595165,0.0343228234340833,0.7907626591190089
1999-01-20,2.533,15.32760590824084,0.48245557673232864,0.7562679042180119
1999-01-21,8.439,16.84912226709662,1.1031247706483993,0.7989493530522743
1999-01-22,3.682,17.602400732422996,1.4215876078523975,0.8416146614538195
1999-01-23,1.617,17.886399871005008,1.501012097424,0.8462161715689416
1999-01-24,1.535,17.19385877398835,1.237609859445426,0.8169093134265714
1999-01-25,1.535,15.968760539050912,0.7050894334714609,0.7834497482843584
1999-01-26,0.996,14.993607819131233,0.31089507937900573,0.7766853524064457
1999-01-27,1.176,14.443811044397508,0.13771080924309836,0.787310713056451
1999-01-28,1.456,13.94266842912501,0.026314731597452602,0.7621043284912108
1999-01-29,2.658,13.913958802161323,0.05417865469149254,0.7638552398581641
1999-01-30,5.02,15.025112532053598,0.5814965003101904,0.8360015648935408
1999-01-31,4.213,15.97607372715959,0.9334561460724983,0.8870441492209452
1999-02-01,2.658,16.714620420054214,1.2455761007561905,0.9102248827898146
1999-02-02,6.694,21.370149777137065,3.3637875476135526,0.9500819104144721
1999-02-03,8.945,23.539128347828296,4.392723301031766,0.952596844218262
1999-02-04,8.315,23.564062720871732,4.419114950410007,0.9582307267914429
1999-02-05,7.83,22.279137239684346,3.871847223407145,0.9979899339437907
1999-02-06,6.207,19.810914515198924,3.036329165639615,1.4569456150037783
1999-02-07,44.539,23.54170517882618,8.387145725503286,8.025736049327126
1999-02-08,24.731,36.117189785987165,21.11289504625003,23.357386134765047
1999-02-09,14.855,45.566939306292525,28.08769762405649,34.94915786939644
1999-02-10,11.905,50.52924931677388,29.31475077546818,40.77261284924825
1999-02-11,9.47,48.89881027823789,24.339631846068446,39.331889761532956
1999-02-12,8.439,40.80886469079524,14.227827092536861,30.575945998701183
1999-02-13,8.192,32.764103678562265,5.736295316010905,20.257225716605234
1999-02-14,7.594,28.94887001788575,3.4080931333765334,15.004224595913152
1999-02-15,6.373,26.10887597186051,2.3159305687106984,11.306400413213614
1999-02-16,5.02,24.113052628698043,2.21077067244186,9.255993808281136
1999-02-17,4.029,22.17502253410835,1.9569244440495217,7.726483159885843
1999-02-18,3.209,20.25171989916942,1.560552789179255,6.569852291702517
1999-02-19,2.923,18.56049136272228,1.1532645618458617,5.6630087056278064
1999-02-20,2.414,17.50287842018728,0.9808279809170477,5.016021281942119
1999-02-21,2.083,16.600328089459648,0.8099199119424192,4.49850302624594
1999-02-22,1.982,15.870185448021866,0.6691235025778828,4.089086664005293
1999-02-23,1.702,15.201888862998386,0.5187485955262996,3.7609334008283373
1999-02-24,1.535,14.64268364480503,0.408642672573751,3.5339661714936867
1999-02-25,1.176,14.226194003672319,0.3258981497837154,3.3277466304004335
1999-02-26,1.113,13.882980084106366,0.25471924163439547,3.152985609919426
1999-02-27,0.89,13.594998197180754,0.18373282647941355,2.9883058394168835
1999-02-28,0.749,13.375204742057633,0.14203097582469024,2.865769290684272
1999-03-01,0.89,13.210861067673125,0.12709770551584657,2.7764470281236586
1999-03-02,0.942,13.066493536395681,0.13774958966572423,2.6812786294483497
1999-03-03,0.749,13.158362351785316,0.2275393388346541,2.5788296575354086
1999-03-04,0.841,14.417495199458136,0.8137838473234741,2.443561034788031
1999-03-05,0.793,15.1563210095951,1.143292087263974,2.307425607192234
1999-03-06,1.617,15.261977591954762,1.2256706677944693,2.1396544766969003
1999-03-07,2.533,14.775941478116168,1.0771867888352853,1.9898169663486296
1999-03-08,1.535,13.715807740056608,0.6921619779178795,1.8430092681424035
1999-03-09,1.176,12.841702395962704,0.38428135345987524,1.7342224731503113
1999-03-10,7.248,17.183893527503113,2.385087188923216,1.6706979381529565
1999-03-11,14.508,19.932958412249516,3.6046927970265896,1.7117845646660634
1999-03-12,6.694,21.021057495105367,4.057628562900853,1.7804470954423848
1999-03-13,3.209,20.217910155826956,3.653591133860001,1.857895169772154
1999-03-14,2.533,17.540650915699832,2.4148873163115216,1.9151714982611252
1999-03-15,2.189,13.772606660847654,0.6973968825349861,1.8976255569952722
1999-03-16,2.923,12.793293051426843,0.2709234114566788,1.8318821734201745
1999-03-17,2.414,12.147825187978132,0.0184335862087482,1.73877269220327
1999-03-18,2.533,12.720771000556342,0.30023519860712355,1.6721078374987282
1999-03-19,2.299,14.536909980567327,1.1655533621733698,1.7013105924672238
1999-03-20,2.658,16.355822517510322,2.0269686946796184,1.789499035028931
1999-03-21,2.658,17.35705738973339,2.494445532840071,1.8777803900685628
1999-03-22,2.923,17.112399410098394,2.39224000692024,1.9115232828717756
1999-03-23,2.299,15.699785829059847,1.7622683927271399,1.8683088861955426
1999-03-24,1.982,13.948966486255719,0.9618273481540348,1.7732734332655244
1999-03-25,2.788,14.172881657636548,1.0540844460053886,1.681232885333876
1999-03-26,2.923,14.871133652783447,1.3578180003267415,1.6254864355908636
1999-03-27,3.361,15.279295679706538,1.5344390390620986,1.6207566551783885
1999-03-28,13.495,16.000775188375787,2.442600007521871,2.676924614111646
1999-03-29,24.494,26.770119886583437,14.264693045954779,15.81091415637057
1999-03-30,21.102,35.200389665540094,21.301572089963585,26.723687214023624
1999-03-31,15.208,40.96800520699667,24.091987259272607,33.491459596022196
1999-04-01,12.845,42.36348591481447,22.239651095630915,34.68039414165712
1999-04-02,11.905,38.9468079495138,16.01041649445523,29.419024501842813
1999-04-03,10.717,36.09029497630236,12.337358110087854,26.548050339990404
1999-04-04,22.199,84.84821102897148,65.75206309243195,103.77876199659599
1999-04-05,48.001,136.3069421525793,111.2977999628648,174.8517516998046
1999-04-06,48.713,170.5808552906753,132.2878667405317,217.04974673465935
1999-04-07,55.4,179.84418317684649,126.20710706332576,221.55464788517133
1999-04-08,48.001,159.91507536005912,93.39078365958298,183.7884771260628
1999-04-09,38.075,115.76531734153762,43.28907245401166,113.90901567705949
1999-04-10,27.176,88.55244963492807,21.804317422778862,78.27102358243016
1999-04-11,18.01,70.70016497253297,12.091348404314834,55.20629851739677
1999-04-12,14.336,59.89420420738704,9.91451794822334,43.90298188800598
1999-04-13,11.905,51.89731586839505,9.303685755111687,36.40865401428915
1999-04-14,9.739,45.01521293249843,8.58431277817573,30.612403884427177
1999-04-15,8.439,39.01832211566239,7.774909527511846,26.10324712229456
1999-04-16,7.83,34.0626227575134,7.0516875525826395,22.58106107174002
1999-04-17,7.83,30.575052202963022,6.68673971624896,19.84602577279692
1999-04-18,7.949,27.594772670080136,6.300278217212535,17.71597243990524
1999-04-19,7.023,24.951493051432884,5.85777046529325,16.02468369200016
1999-04-20,6.694,22.479817166890967,5.326986434418181,14.642923138226394
1999-04-21,6.207,20.1647992404407,4.7301451076584655,13.50138633660379
1999-04-22,4.213,18.233610780785636,4.195816832196774,12.534227885206253
1999-04-23,4.029,16.877850172987927,3.8322435568668936,11.709645944337534
1999-04-24,3.209,15.83436728861475,3.535323337462643,11.000738163663867
1999-04-25,2.299,15.00345605155945,3.268605217346385,10.357083100957446
1999-04-26,1.982,14.322809815742428,3.0305370392507083,9.78861734533865
1999-04-27,2.083,14.7376207875197,3.7336955926469138,10.164255349127654
1999-04-28,4.213,26.504673601164626,14.900358471860097,20.812881234323473
1999-04-29,6.912,35.36337388916303,21.74577477481414,29.1660282086051
1999-04-30,7.135,40.28210205355203,24.317800721566208,33.9848138938135
1999-05-01,6.694,40.31162440164694,22.412528778553792,34.15697668480156
1999-05-02,6.269,34.86071620762013,16.04740670304501,29.094012254330373
1999-05-03,6.207,25.32914964074977,7.007664852004174,20.07970547225399
1999-05-04,5.241,21.594782747284835,4.645449856658947,16.10435021857717
1999-05-05,5.02,18.79135087846333,3.096485275105061,12.977607929337
1999-05-06,4.602,17.48183400407803,2.943800231527186,11.435044089273298
1999-05-07,3.209,16.385372326643303,2.7878576345919663,10.260165369807314
1999-05-08,2.533,15.429528957031696,2.6091541285658155,9.330910168718008
1999-05-09,2.533,14.56443654887628,2.4112197551580827,8.58042502668859
1999-05-10,1.982,13.761357192077547,2.1783014901036206,7.9370152394083275
1999-05-11,1.702,13.193862464663546,2.0224806636959674,7.407191351590981
1999-05-12,1.535,12.724723394650853,1.8805917755666628,6.953112282885288
1999-05-13,1.381,12.363212081315893,1.7705586753849991,6.570934065830485
1999-05-14,1.456,12.060663649307433,1.669246196121959,6.236751119362869
1999-05-15,1.31,11.809044258154612,1.578348888200411,5.943096470287233
1999-05-16,1.176,11.591302714644884,1.4890207967773714,5.6745283118324705
1999-05-17,1.241,11.401924803145794,1.4022258666511307,5.426979417739517
1999-05-18,1.113,11.24684798497008,1.3288517611695194,5.207385853918696
1999-05-19,0.996,11.107730676895965,1.2552484479010875,4.999595351532401
1999-05-20,0.89,10.978941066380878,1.1793375254977783,4.799500793062862
1999-05-21,0.841,10.869833862358774,1.1129268983391571,4.6169729836421265
1999-05-22,0.841,10.7841750748992,1.0618618745847164,4.455072035529959
1999-05-23,0.749,10.712968589075052,1.0191753699086739,4.3070852877439565
1999-05-24,0.665,10.660593945276243,0.9905417303289088,4.178655684934413
1999-05-25,0.665,10.615556041845442,0.9659348394913516,4.0600313091209035
1999-05-26,0.59,10.565521033058484,0.934292541388473,3.9404069498826955
1999-05-27,0.555,10.521880883963696,0.907364592119291,3.8310220895352023
1999-05-28,0.626,11.105098688830624,1.4277650460072442,4.167136838792328
1999-05-29,1.885,18.816221564839612,8.11707944131628,9.574278941101236
1999-05-30,3.853,24.447356276994615,12.174005520617651,13.841973882279532
1999-05-31,7.248,27.447480771756133,13.720043760269794,16.356781647794495
1999-06-01,10.432,27.305785215164818,12.634557446067722,16.592051231791537
1999-06-02,22.423,23.742599779983568,8.94110320462563,14.23742233269282
1999-06-03,19.008,17.734713333180125,3.6963657916619312,9.906324677751698
1999-06-04,13.495,15.555739246250898,2.4116143012628295,8.033841395802346
1999-06-05,9.739,13.856605067942212,1.5013476718277827,6.537170122236958
1999-06-06,7.83,13.135082869654438,1.4206014155825932,5.786297729102783
1999-06-07,6.373,12.554094023244255,1.3450646700708058,5.2186069783118745
1999-06-08,5.02,13.640436991353646,2.8531657238187993,6.444619901507463
1999-06-09,6.207,33.497210694814186,22.95422566298713,27.729465702437086
1999-06-10,11.905,61.09062438061191,47.885287880157136,57.73529672557385
1999-06-11,12.058,79.5063966793617,60.621519779045876,77.85991290260337
1999-06-12,14.336,85.93827766739481,60.80616779539844,84.85366672338921
1999-06-13,18.01,78.32948568367824,48.27070850983973,76.4332550982799
1999-06-14,17.427,58.182942150641594,26.064278093586505,54.24417780032477
1999-06-15,16.11,42.431263848470294,11.972281030947416,36.55115160601254
1999-06-16,13.495,33.881836284280354,6.811368901806908,26.876507527490578
1999-06-17,10.432,28.530934841216595,4.868825747790554,20.894686161635303
1999-06-18,8.439,25.91808541216451,4.993974258788073,17.630267600445855
1999-06-19,8.564,26.264236747955124,7.595530208723705,17.764415037482145
1999-06-20,8.315,26.246716350345302,9.044231923703162,17.929829631813767
1999-06-21,8.439,25.521020095741022,9.380376609344722,17.686941912497193
1999-06-22,9.075,23.757634860526142,8.55610273123495,16.622041666222067
1999-06-23,8.564,20.863861058661705,6.618059517455067,14.507070584909842
1999-06-24,8.439,17.561690787529933,4.205861051597675,11.600135079810203
1999-06-25,8.564,15.79625421406248,3.474803104997836,10.100869459660595
1999-06-26,14.336,18.20447870980191,6.704510537521871,12.91104677759547
1999-06-27,15.208,65.0281514711529,53.503778911209686,62.861620760364445
1999-06-28,20.039,133.7053156579497,103.29467244128801,139.70030047936336
1999-06-29,704.243,427.35339086954053,233.22265536400653,493.1614480559462
1999-06-30,934.477,605.8600090172595,302.7964758364873,705.516244415265
1999-07-01,679.198,656.191800937691,304.60810950545067,764.156627576969
1999-07-02,613.067,577.5693006143365,244.46118372141137,668.8323523258409
1999-07-03,406.595,409.88315698940784,163.59557913304081,463.1677190130055
1999-07-04,220.99,183.8908451375149,64.6148064381984,188.2576552158371
1999-07-05,111.62,116.30426469966034,36.33935976712324,108.89130605239936
1999-07-06,63.446,71.43481723416562,19.884811575139157,57.31185666127093
1999-07-07,42.866,60.67164482837795,17.32389676396474,47.71184683159976
1999-07-08,38.384,51.694039155981216,15.24903983805482,40.07552778841519
1999-07-09,35.658,44.639628767707364,13.895688519276744,34.30001167848334
1999-07-10,34.777,38.75443034337166,12.68781825710867,29.61723233140879
1999-07-11,18.01,33.89661601590441,11.672710409947193,25.86318860247637
1999-07-12,18.406,29.802064918810885,10.720918475538483,22.79234128494889
1999-07-13,16.11,26.381591109299354,9.862590816904094,20.28960968071624
1999-07-14,15.208,23.584150558200104,9.111603917771635,18.2567423563521
1999-07-15,14.336,21.84997600458971,8.722823593884483,16.614753827433635
1999-07-16,13.828,20.240845014361604,8.278759294109026,15.244849238148525
1999-07-17,13.495,18.68012373056687,7.761918423831273,14.0786728750123
1999-07-18,12.685,17.12196478893248,7.165037406351304,13.06831996987264
1999-07-19,12.213,15.575460322947311,6.5090421887986745,12.192616779758131
1999-07-20,12.526,16.14573250399458,7.7486195085083,13.137449184778848
1999-07-21,29.497,37.13601458493085,29.22960823514771,33.626119531688325
1999-07-22,39.634,52.278244167338315,42.39905796407373,48.873611029637544
1999-07-23,40.587,60.1222902319988,47.24314696813575,57.07872172417607
1999-07-24,39.634,59.179014419518566,43.366426348797695,56.7060524592749
