fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,139.438,36.252,,,4.715,,4.715,20.316,,4.718,40.012,,,,4.715,6.192,,4.715,,4.715,,,5.150,,,128.795,81.204,106.269,4.715,,217.029,4.715,5.084,4.764
1990-01-15,2,1990-03-15,662.001,39.154,,,1.752,,1.752,46.332,,1.755,24.392,,,,25.601,232.250,,1.752,,1.752,,,2.172,,,51.464,42.064,90.799,1.752,,156.099,14.790,6.361,1.931
1990-01-15,3,1990-04-15,1273.072,185.154,,,886.131,,46.006,25.765,,168.051,9.063,,,,275.289,1355.939,,39.692,,3.069,,,0.807,,,19.123,17.225,131.800,0.651,,266.400,27.519,59.443,0.796
1990-01-15,4,1990-05-15,196.955,208.666,,,161.429,,650.001,9.574,,57.928,3.387,,,,491.033,225.729,,24.352,,2.443,,,0.899,,,7.106,40.224,71.675,34.936,,1036.702,539.007,299.740,99.819
1990-01-15,5,1990-06-15,83.685,148.059,,,416.847,,184.074,3.557,,21.525,35.240,,,,211.862,93.218,,10.190,,357.737,,,0.990,,,2.640,23.009,51.584,358.185,,268.095,108.704,158.767,358.836
1990-01-15,6,1990-07-15,31.096,132.406,,,466.276,,106.087,3.780,,7.998,69.272,,,,95.692,239.566,,11.169,,83.682,,,0.552,,,0.981,39.037,390.733,166.597,,121.930,273.476,206.889,99.597
1990-02-15,1,1990-03-15,662.001,134.197,,,62.854,,60.124,147.694,,61.292,53.752,,,,145.126,416.448,,53.752,102.578,53.752,689.676,,54.442,,,53.752,76.300,128.567,55.352,,149.489,116.448,,68.338
1990-02-15,2,1990-04-15,1273.072,216.862,,,926.554,,80.912,62.691,,216.879,19.973,,,,381.692,1421.427,,59.014,58.732,22.391,218.429,,20.638,,,19.973,36.122,162.275,21.478,,266.507,93.127,,31.567
1990-02-15,3,1990-05-15,196.955,242.271,,,172.184,,675.304,23.294,,70.957,7.440,,,,522.912,238.824,,31.531,782.694,9.623,87.969,,8.268,,,7.422,71.321,83.247,42.675,,1036.800,606.369,,124.318
1990-02-15,4,1990-06-15,83.685,193.302,,,420.988,,190.012,8.656,,26.366,36.747,,,,221.298,98.033,,12.858,991.088,360.405,84.410,,3.729,,,2.758,36.393,57.780,361.060,,267.883,121.709,,370.572
1990-02-15,5,1990-07-15,31.096,128.750,,,467.777,,108.300,11.884,,9.797,69.831,,,,99.172,241.493,,12.160,180.748,84.674,40.980,,1.570,,,1.025,51.005,394.313,167.666,,121.850,279.113,,102.891
1990-02-15,6,1990-08-15,11.554,152.988,,,133.688,,49.345,93.259,,3.640,120.668,,,,355.723,93.416,,7.883,189.874,33.822,89.693,,3.987,,,43.224,31.875,94.447,709.233,,565.398,201.919,,85.685
1990-03-15,1,1990-04-15,1273.072,368.663,,,1282.759,,324.913,126.720,,507.500,136.956,,,,544.065,1479.969,,312.393,191.503,193.273,269.824,,114.074,,,147.215,147.859,300.338,114.952,,430.075,253.388,340.478,155.007
1990-03-15,2,1990-05-15,196.955,319.957,,,215.992,,802.280,60.052,,124.539,88.463,,,,563.141,245.547,,105.779,898.748,87.019,99.279,,45.998,,,64.716,206.939,128.119,106.116,,1089.682,717.176,433.159,316.403
1990-03-15,3,1990-06-15,83.685,229.375,,,439.565,,218.547,33.874,,46.276,152.224,,,,232.874,100.464,,58.422,1015.135,524.557,100.314,,19.931,,,24.319,79.177,80.104,404.716,,280.486,144.120,196.280,436.107
