fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,437.315,40.183,,,4.408,,4.432,6.166,,4.408,11.040,,,,7.566,9.410,,4.408,,4.408,,,10.394,,,151.640,43.432,262.111,4.408,,180.513,4.408,5.734,4.408
1990-01-15,2,1990-03-15,1140.139,102.028,,,1.638,,1.661,128.407,,1.638,6.999,,,,120.851,1155.273,,1.638,,1.638,,,23.192,,,62.278,33.313,183.435,1.638,,106.798,1.638,2.830,1.638
1990-01-15,3,1990-04-15,1048.405,222.061,,,33.778,,20.699,61.259,,701.379,2.601,,,,127.257,2275.277,,240.581,,0.609,,,13.312,,,30.841,31.381,355.794,0.609,,62.730,37.339,1.052,0.609
1990-01-15,4,1990-05-15,415.569,300.475,,,762.724,,673.945,52.089,,164.068,30.248,,,,604.501,1215.940,,245.775,,0.226,,,4.946,,,22.189,565.505,263.151,0.260,,636.191,159.225,7.347,0.226
1990-01-15,5,1990-06-15,175.210,340.077,,,863.398,,367.605,77.512,,61.177,210.446,,,,1159.781,542.275,,431.188,,161.551,,,1.838,,,157.710,181.103,192.501,0.955,,209.945,184.714,1173.476,144.219
1990-01-15,6,1990-07-15,68.379,466.252,,,1363.681,,388.440,1043.898,,22.839,109.494,,,,569.640,866.223,,239.914,,100.863,,,0.683,,,185.902,471.519,1189.248,1.105,,137.992,1120.723,516.461,63.918
1990-02-15,1,1990-03-15,1140.139,403.641,,,139.485,,158.019,656.242,,164.996,143.044,,,,692.177,1953.959,,139.485,204.794,149.404,1583.613,,326.573,,,147.106,219.217,286.677,139.565,,236.487,186.018,,142.314
1990-02-15,2,1990-04-15,1048.405,451.607,,,105.961,,128.777,198.939,,1151.645,54.961,,,,357.447,2426.457,,338.488,1824.937,60.671,530.603,,137.127,,,98.425,193.003,449.320,51.907,,141.191,274.732,,55.938
1990-02-15,3,1990-05-15,415.569,566.187,,,898.435,,983.225,165.853,,224.121,84.068,,,,774.331,1249.883,,304.537,2252.956,22.544,1384.036,,50.953,,,75.798,820.119,300.649,19.322,,746.878,375.836,,24.018
1990-02-15,4,1990-06-15,175.210,433.528,,,890.779,,420.758,216.888,,83.965,347.146,,,,1208.423,554.266,,455.245,1818.071,169.843,457.156,,18.933,,,292.302,229.698,209.250,8.037,,234.620,287.722,,333.925
