fecha_emision,lead,fecha_pronostico,QC_hist,ens_prom,ens_1989,ens_1990,ens_1991,ens_1992,ens_1993,ens_1994,ens_1995,ens_1996,ens_1997,ens_1998,ens_1999,ens_2000,ens_2001,ens_2002,ens_2003,ens_2004,ens_2005,ens_2006,ens_2007,ens_2008,ens_2009,ens_2010,ens_2011,ens_2012,ens_2013,ens_2014,ens_2015,ens_2016,ens_2017,ens_2018,ens_2019,ens_2020
1990-01-15,1,1990-02-15,84.210,27.232,,,0.255,,168.396,0.255,,0.255,0.255,,,,1.486,0.255,,0.255,,0.255,,,0.376,,,0.255,0.255,316.358,0.255,,0.255,0.255,0.255,0.255
1990-01-15,2,1990-03-15,77.797,109.125,,,0.095,,83.901,1.438,,0.095,0.095,,,,171.482,1480.534,,0.095,,1.794,,,0.212,,,0.095,0.095,223.855,0.095,,0.095,0.095,0.095,0.095
1990-01-15,3,1990-04-15,383.725,90.507,,,0.035,,653.143,1.292,,9.016,0.035,,,,85.114,496.097,,176.375,,1.607,,,0.079,,,0.035,0.035,203.097,0.035,,0.035,3.018,0.035,0.035
1990-01-15,4,1990-05-15,161.298,121.109,,,6.503,,468.068,85.909,,7.448,0.013,,,,49.045,987.747,,92.246,,0.597,,,0.029,,,0.013,12.328,202.094,0.013,,14.828,155.884,97.184,0.013
1990-01-15,5,1990-06-15,79.965,202.120,,,152.971,,431.058,99.905,,2.767,0.005,,,,630.379,316.818,,136.946,,467.134,,,0.011,,,0.005,10.230,210.930,0.005,,11.952,54.869,694.499,417.671
1990-01-15,6,1990-07-15,34.137,294.911,,,822.295,,335.168,307.790,,2.143,0.002,,,,438.535,477.245,,182.038,,366.221,,,0.062,,,0.002,57.469,729.922,0.002,,245.701,685.860,516.084,141.866
1990-02-15,1,1990-03-15,77.797,262.674,,,36.506,,36.648,92.124,,42.440,36.656,,,,404.673,1939.358,,52.060,47.522,126.383,1696.381,,45.764,,,36.506,40.334,102.685,36.506,,63.818,117.210,,37.231
1990-02-15,2,1990-04-15,383.725,171.130,,,13.565,,487.005,47.635,,64.526,13.711,,,,122.804,572.378,,348.835,220.149,58.453,981.669,,21.340,,,13.565,16.994,82.333,13.565,,31.139,127.416,,14.390
1990-02-15,3,1990-05-15,161.298,182.327,,,11.530,,450.437,279.311,,35.577,5.095,,,,69.124,1022.421,,133.491,284.680,21.720,604.025,,7.929,,,5.040,40.527,117.973,5.040,,53.255,311.606,,5.425
1990-02-15,4,1990-06-15,79.965,241.944,,,184.637,,426.696,191.777,,13.567,1.893,,,,670.748,326.779,,160.048,823.071,735.528,313.550,,2.946,,,1.873,24.881,114.773,1.873,,34.870,115.740,,451.687
1990-02-15,5,1990-07-15,34.137,308.150,,,840.977,,333.089,390.107,,9.364,0.703,,,,451.202,481.203,,193.699,618.196,411.483,146.439,,1.694,,,0.696,86.299,620.787,0.696,,324.001,783.868,,160.352
1990-02-15,6,1990-08-15,13.265,319.425,,,545.962,,266.041,212.019,,12.016,43.016,,,,764.864,335.085,,219.065,416.846,231.548,256.292,,5.076,,,15.425,57.582,209.853,324.676,,1373.699,591.629,,188.386
1990-03-15,1,1990-04-15,383.725,133.848,,,56.501,,688.810,42.615,,159.051,37.650,,,,37.497,103.554,,488.280,302.924,37.497,241.141,,37.497,,,37.497,42.301,64.941,37.497,,37.497,120.746,37.497,65.958
1990-03-15,2,1990-05-15,161.298,149.422,,,119.283,,516.108,223.933,,70.392,14.082,,,,13.933,462.671,,165.478,307.547,13.933,318.222,,13.933,,,13.933,94.336,104.431,13.933,,69.804,289.918,129.882,32.687
1990-03-15,3,1990-06-15,79.965,239.414,,,344.629,,449.092,164.018,,31.578,11.225,,,,198.172,180.794,,186.398,833.009,462.656,205.252,,5.177,,,5.177,51.050,102.197,5.177,,43.883,88.988,822.728,597.079
1990-03-15,4,1990-07-15,34.137,304.266,,,899.298,,340.964,375.790,,30.252,11.225,,,,330.295,414.430,,205.613,621.593,356.255,104.487,,1.982,,,1.924,112.791,592.199,1.924,,339.335,606.545,545.111,193.303
1990-03-15,5,1990-08-15,13.265,321.372,,,563.686,,269.004,207.239,,29.172,96.705,,,,722.947,311.394,,223.860,418.109,212.634,238.960,,3.957,,,15.881,70.944,202.371,377.099,,1378.991,561.346,317.652,205.498
1990-03-15,6,1990-09-15,4.929,320.763,,,420.037,,157.138,202.523,,269.531,55.888,,,,273.077,243.562,,161.046,366.235,115.794,625.654,,6.621,,,23.032,561.073,857.062,133.281,,977.609,492.268,306.304,167.519
1990-04-15,1,1990-05-15,161.298,380.704,,,363.676,,438.146,652.600,175.679,,267.232,,,,304.942,858.080,408.233,161.392,352.717,128.232,398.843,,145.135,,,133.146,425.824,295.066,128.644,,805.184,,1006.483,164.828
1990-04-15,2,1990-06-15,79.965,479.615,,,618.831,,420.118,296.527,357.333,,322.162,,,,842.721,287.598,702.017,195.892,855.955,1337.287,238.808,,191.834,,,51.957,162.422,249.925,48.047,,214.191,,1097.766,1100.911
1990-04-15,3,1990-07-15,34.137,390.298,,,1002.460,,329.831,438.357,315.415,,195.751,,,,497.413,465.778,421.962,209.720,628.749,476.042,117.831,,357.138,,,19.331,193.326,747.653,17.853,,496.603,,618.677,256.061
1990-04-15,4,1990-08-15,13.265,407.336,,,594.560,,264.892,229.138,139.458,,327.564,,,,782.133,329.438,427.376,225.569,420.745,254.907,244.776,,203.743,,,341.773,109.329,245.427,999.101,,1428.956,,344.395,233.450
1990-04-15,5,1990-09-15,4.929,359.033,,,431.381,,155.595,211.078,53.357,,142.558,,,,294.409,250.292,876.849,161.701,367.212,132.044,627.882,,121.176,,,182.088,600.126,877.897,206.736,,993.277,,316.320,178.691
1990-04-15,6,1990-10-15,94.595,428.488,,,446.899,,828.477,295.846,21.207,,96.990,,,,1175.078,191.475,277.126,340.403,186.926,276.436,797.826,,375.736,,,370.372,176.597,953.454,104.093,,493.307,,1029.695,131.807
1990-05-15,1,1990-06-15,79.965,382.374,,,453.166,,238.035,114.787,319.931,,258.011,,,,653.955,83.204,508.023,174.430,681.275,1510.612,99.608,,209.519,,,80.610,73.534,155.304,76.661,,73.534,,787.747,1095.544
1990-05-15,2,1990-07-15,34.137,342.485,,,954.978,,262.010,327.295,303.086,,171.858,,,,457.435,326.214,368.197,190.831,588.640,494.276,52.011,,365.648,,,33.499,115.989,690.785,31.535,,313.257,,541.789,260.364
1990-05-15,3,1990-08-15,13.265,405.270,,,578.505,,239.016,190.180,134.952,,317.562,,,,767.142,283.887,406.598,215.811,406.277,261.537,202.378,,207.234,,,460.566,74.912,229.362,1210.005,,1367.249,,316.719,235.505
1990-05-15,4,1990-09-15,4.929,353.108,,,425.426,,145.807,195.012,51.645,,138.914,,,,288.969,232.664,868.896,157.656,361.837,134.545,609.799,,122.568,,,207.499,566.139,871.220,222.816,,975.101,,305.936,179.699
1990-05-15,5,1990-10-15,94.595,426.794,,,444.682,,824.477,289.099,20.546,,95.545,,,,1173.037,184.742,274.249,338.447,184.929,277.425,791.190,,376.678,,,384.691,168.634,951.073,111.675,,486.733,,1025.763,132.267
1990-05-15,6,1990-11-15,353.024,269.468,,,301.535,,1179.262,205.822,32.300,,58.919,,,,578.810,168.470,322.708,185.355,81.521,186.525,235.392,,327.078,,,135.281,106.020,722.791,56.359,,197.933,,241.737,65.547
1990-06-15,1,1990-07-15,34.137,226.683,,,665.481,,112.217,276.059,120.504,62.169,55.356,,,,183.250,243.937,140.465,78.135,289.033,162.018,33.161,,196.753,,,34.244,193.834,541.866,,,413.762,668.725,253.429,35.940
1990-06-15,2,1990-08-15,13.265,298.933,,,506.566,,157.999,172.212,64.873,43.318,222.614,,,,642.755,258.811,302.748,148.323,302.624,130.010,121.178,,150.399,,,465.453,110.922,198.752,,,1399.709,570.633,213.926,93.779
1990-06-15,3,1990-09-15,4.929,338.711,,,398.852,,113.164,187.044,24.782,273.393,105.429,,,,249.662,222.124,826.227,128.911,323.391,81.172,559.279,,99.212,,,210.170,606.538,855.374,,,983.633,494.745,262.862,106.961
1990-06-15,4,1990-10-15,94.595,406.299,,,434.679,,804.132,285.410,9.455,152.022,77.621,,,,1157.264,180.477,259.914,324.048,170.645,248.962,773.018,,363.457,,,386.834,177.678,945.813,,,489.781,189.244,1005.566,96.253
1990-06-15,5,1990-11-15,353.024,258.654,,,297.814,,1172.622,204.360,22.557,108.168,50.136,,,,573.207,166.627,317.046,179.929,76.155,176.203,229.693,,322.197,,,136.058,110.260,720.905,,,199.061,82.609,235.183,50.942
1990-06-15,6,1990-12-15,144.493,171.986,,,185.757,,574.436,92.206,17.543,54.520,610.654,,,,216.528,280.606,151.401,82.190,28.297,117.515,88.787,,144.174,,,73.899,55.746,240.080,,,74.036,412.397,91.992,18.929
1990-07-15,1,1990-08-15,13.265,167.150,,,202.411,,49.663,32.097,13.265,13.351,,,,,403.347,74.081,139.831,59.517,89.994,22.765,146.133,,22.060,,,506.856,16.731,20.537,,,1065.190,241.758,56.263,
